Window_Num,Num_Packets,Avg_Length,stNum_Change,sqNum_Reset,ConfRev_Change,Boolean_Data_Change,Num_Events,Label
729,2,133.0,0,0,0,0,0,
730,3,133.0,0,0,0,0,0,
731,2,133.0,0,0,0,0,0,
732,3,133.0,0,0,0,0,0,
733,2,133.0,0,0,0,0,0,
734,3,133.0,0,0,0,0,0,
735,2,134.0,0,0,0,0,0,
736,3,134.0,0,0,0,0,0,
737,2,134.0,0,0,0,0,0,
738,3,134.0,0,0,0,0,0,
739,2,134.0,0,0,0,0,0,
740,3,134.0,0,0,0,0,0,
741,2,134.0,0,0,0,0,0,
742,3,134.0,0,0,0,0,0,
743,2,134.0,0,0,0,0,0,
744,3,134.0,0,0,0,0,0,
745,2,134.0,0,0,0,0,0,
746,3,134.0,0,0,0,0,0,
747,2,134.0,0,0,0,0,0,
748,3,134.0,0,0,0,0,0,
749,2,134.0,0,0,0,0,0,
750,3,134.0,0,0,0,0,0,
751,2,134.0,0,0,0,0,0,
752,3,134.0,0,0,0,0,0,
753,2,134.0,0,0,0,0,0,
754,3,134.0,0,0,0,0,0,
755,2,134.0,0,0,0,0,0,
756,3,134.0,0,0,0,0,0,
757,2,134.0,0,0,0,0,0,
758,3,134.0,0,0,0,0,0,
759,2,134.0,0,0,0,0,0,
760,3,134.0,0,0,0,0,0,
761,2,134.0,0,0,0,0,0,
762,3,134.0,0,0,0,0,0,
763,2,134.0,0,0,0,0,0,
764,3,134.0,0,0,0,0,0,
765,2,134.0,0,0,0,0,0,
766,3,134.0,0,0,0,0,0,
767,2,134.0,0,0,0,0,0,
768,3,134.0,0,0,0,0,0,
769,2,134.0,0,0,0,0,0,
770,3,134.0,0,0,0,0,0,
771,2,134.0,0,0,0,0,0,
772,3,134.0,0,0,0,0,0,
773,2,134.0,0,0,0,0,0,
774,3,134.0,0,0,0,0,0,
775,2,134.0,0,0,0,0,0,
776,3,134.0,0,0,0,0,0,
777,2,134.0,0,0,0,0,0,
778,3,134.0,0,0,0,0,0,
779,2,134.0,0,0,0,0,0,
780,3,134.0,0,0,0,0,0,
781,2,134.0,0,0,0,0,0,
782,3,134.0,0,0,0,0,0,
783,2,134.0,0,0,0,0,0,
784,3,134.0,0,0,0,0,0,
785,2,134.0,0,0,0,0,0,
786,3,134.0,0,0,0,0,0,
787,2,134.0,0,0,0,0,0,
788,3,134.0,0,0,0,0,0,
789,2,134.0,0,0,0,0,0,
790,3,134.0,0,0,0,0,0,
791,2,134.0,0,0,0,0,0,
792,3,134.0,0,0,0,0,0,
793,2,134.0,0,0,0,0,0,
794,3,134.0,0,0,0,0,0,
795,2,134.0,0,0,0,0,0,
796,3,134.0,0,0,0,0,0,
797,2,134.0,0,0,0,0,0,
798,3,134.0,0,0,0,0,0,
799,2,134.0,0,0,0,0,0,
800,3,134.0,0,0,0,0,0,
801,2,134.0,0,0,0,0,0,
802,3,134.0,0,0,0,0,0,
803,2,134.0,0,0,0,0,0,
804,3,134.0,0,0,0,0,0,
805,2,134.0,0,0,0,0,0,
806,3,134.0,0,0,0,0,0,
807,2,134.0,0,0,0,0,0,
808,3,134.0,0,0,0,0,0,
809,2,134.0,0,0,0,0,0,
810,3,134.0,0,0,0,0,0,
811,2,134.0,0,0,0,0,0,
812,3,134.0,0,0,0,0,0,
813,2,134.0,0,0,0,0,0,
814,3,134.0,0,0,0,0,0,
815,2,134.0,0,0,0,0,0,
816,3,134.0,0,0,0,0,0,
817,2,134.0,0,0,0,0,0,
818,3,134.0,0,0,0,0,0,
819,2,134.0,0,0,0,0,0,
820,3,134.0,0,0,0,0,0,
821,2,134.0,0,0,0,0,0,
822,3,134.0,0,0,0,0,0,
823,2,134.0,0,0,0,0,0,
824,3,134.0,0,0,0,0,0,
825,2,134.0,0,0,0,0,0,
826,3,134.0,0,0,0,0,0,
827,2,134.0,0,0,0,0,0,
828,3,134.0,0,0,0,0,0,
829,2,134.0,0,0,0,0,0,
830,3,134.0,0,0,0,0,0,
831,2,134.0,0,0,0,0,0,
832,3,134.0,0,0,0,0,0,
833,2,134.0,0,0,0,0,0,
834,3,134.0,0,0,0,0,0,
835,2,134.0,0,0,0,0,0,
836,3,134.0,0,0,0,0,0,
837,2,134.0,0,0,0,0,0,
838,3,134.0,0,0,0,0,0,
839,2,134.0,0,0,0,0,0,
840,3,134.0,0,0,0,0,0,
841,2,134.0,0,0,0,0,0,
842,3,134.0,0,0,0,0,0,
843,2,134.0,0,0,0,0,0,
844,3,134.0,0,0,0,0,0,
845,2,134.0,0,0,0,0,0,
846,3,134.0,0,0,0,0,0,
847,2,134.0,0,0,0,0,0,
848,3,134.0,0,0,0,0,0,
849,2,134.0,0,0,0,0,0,
850,3,134.0,0,0,0,0,0,
851,2,134.0,0,0,0,0,0,
852,3,134.0,0,0,0,0,0,
853,2,134.0,0,0,0,0,0,
854,3,134.0,0,0,0,0,0,
855,2,134.0,0,0,0,0,0,
856,3,134.0,0,0,0,0,0,
857,2,134.0,0,0,0,0,0,
858,3,134.0,0,0,0,0,0,
859,2,134.0,0,0,0,0,0,
860,3,134.0,0,0,0,0,0,
861,2,134.0,0,0,0,0,0,
862,3,134.0,0,0,0,0,0,
863,2,134.0,0,0,0,0,0,
864,3,134.0,0,0,0,0,0,
865,2,134.0,0,0,0,0,0,
866,3,134.0,0,0,0,0,0,
867,2,134.0,0,0,0,0,0,
868,3,134.0,0,0,0,0,0,
869,2,134.0,0,0,0,0,0,
870,3,134.0,0,0,0,0,0,
871,2,134.0,0,0,0,0,0,
872,3,134.0,0,0,0,0,0,
873,2,134.0,0,0,0,0,0,
874,3,134.0,0,0,0,0,0,
875,2,134.0,0,0,0,0,0,
876,3,134.0,0,0,0,0,0,
877,2,134.0,0,0,0,0,0,
878,3,134.0,0,0,0,0,0,
879,2,134.0,0,0,0,0,0,
880,3,134.0,0,0,0,0,0,
881,2,134.0,0,0,0,0,0,
882,3,134.0,0,0,0,0,0,
883,2,134.0,0,0,0,0,0,
884,3,134.0,0,0,0,0,0,
885,2,134.0,0,0,0,0,0,
886,3,134.0,0,0,0,0,0,
887,2,134.0,0,0,0,0,0,
888,3,134.0,0,0,0,0,0,
889,2,134.0,0,0,0,0,0,
890,3,134.0,0,0,0,0,0,
891,2,134.0,0,0,0,0,0,
892,3,134.0,0,0,0,0,0,
893,2,134.0,0,0,0,0,0,
894,3,134.0,0,0,0,0,0,
895,2,134.0,0,0,0,0,0,
896,3,134.0,0,0,0,0,0,
897,2,134.0,0,0,0,0,0,
898,3,134.0,0,0,0,0,0,
899,2,134.0,0,0,0,0,0,
900,11,132.73,1,1,0,1,1,
901,2,133.0,0,0,0,0,0,
902,3,133.0,0,0,0,0,0,
903,2,133.0,0,0,0,0,0,
904,3,133.0,0,0,0,0,0,
905,2,133.0,0,0,0,0,0,
906,3,133.0,0,0,0,0,0,
907,2,133.0,0,0,0,0,0,
908,3,133.0,0,0,0,0,0,
909,2,133.0,0,0,0,0,0,
910,3,133.0,0,0,0,0,0,
911,2,133.0,0,0,0,0,0,
912,3,133.0,0,0,0,0,0,
913,2,133.0,0,0,0,0,0,
914,3,133.0,0,0,0,0,0,
915,2,133.0,0,0,0,0,0,
916,3,133.0,0,0,0,0,0,
917,2,133.0,0,0,0,0,0,
918,3,133.0,0,0,0,0,0,
919,2,133.0,0,0,0,0,0,
920,3,133.0,0,0,0,0,0,
921,2,133.0,0,0,0,0,0,
922,3,133.0,0,0,0,0,0,
923,2,133.0,0,0,0,0,0,
924,3,133.0,0,0,0,0,0,
925,2,133.0,0,0,0,0,0,
928,11,132.55,1,1,0,1,2,
929,3,133.0,0,0,0,0,0,
930,2,133.0,0,0,0,0,0,
931,3,133.0,0,0,0,0,0,
932,2,133.0,0,0,0,0,0,
933,3,133.0,0,0,0,0,0,
934,2,133.0,0,0,0,0,0,
935,3,133.0,0,0,0,0,0,
936,2,133.0,0,0,0,0,0,
937,3,133.0,0,0,0,0,0,
938,2,133.0,0,0,0,0,0,
939,3,133.0,0,0,0,0,0,
940,2,133.0,0,0,0,0,0,
941,3,133.0,0,0,0,0,0,
942,2,133.0,0,0,0,0,0,
943,3,133.0,0,0,0,0,0,
944,2,133.0,0,0,0,0,0,
945,3,133.0,0,0,0,0,0,
946,2,133.0,0,0,0,0,0,
947,3,133.0,0,0,0,0,0,
948,2,133.0,0,0,0,0,0,
949,3,133.0,0,0,0,0,0,
950,2,133.0,0,0,0,0,0,
951,3,133.0,0,0,0,0,0,
952,2,133.0,0,0,0,0,0,
953,3,133.0,0,0,0,0,0,
954,2,133.0,0,0,0,0,0,
955,3,133.0,0,0,0,0,0,
956,2,133.0,0,0,0,0,0,
957,3,133.0,0,0,0,0,0,
958,2,133.0,0,0,0,0,0,
959,3,133.0,0,0,0,0,0,
960,2,133.0,0,0,0,0,0,
961,3,133.0,0,0,0,0,0,
962,2,133.0,0,0,0,0,0,
963,3,133.0,0,0,0,0,0,
964,2,133.0,0,0,0,0,0,
965,3,133.0,0,0,0,0,0,
966,2,133.0,0,0,0,0,0,
967,3,133.0,0,0,0,0,0,
968,2,133.0,0,0,0,0,0,
969,3,133.0,0,0,0,0,0,
970,2,133.0,0,0,0,0,0,
971,3,133.0,0,0,0,0,0,
972,2,133.0,0,0,0,0,0,
973,3,133.0,0,0,0,0,0,
974,2,133.0,0,0,0,0,0,
975,3,133.0,0,0,0,0,0,
976,2,134.0,0,0,0,0,0,
977,3,134.0,0,0,0,0,0,
978,2,134.0,0,0,0,0,0,
979,3,134.0,0,0,0,0,0,
980,2,134.0,0,0,0,0,0,
981,3,134.0,0,0,0,0,0,
982,2,134.0,0,0,0,0,0,
983,3,134.0,0,0,0,0,0,
984,2,134.0,0,0,0,0,0,
985,3,134.0,0,0,0,0,0,
986,2,134.0,0,0,0,0,0,
987,3,134.0,0,0,0,0,0,
988,2,134.0,0,0,0,0,0,
989,3,134.0,0,0,0,0,0,
990,2,134.0,0,0,0,0,0,
991,3,134.0,0,0,0,0,0,
992,2,134.0,0,0,0,0,0,
993,3,134.0,0,0,0,0,0,
994,2,134.0,0,0,0,0,0,
995,3,134.0,0,0,0,0,0,
996,2,134.0,0,0,0,0,0,
997,3,134.0,0,0,0,0,0,
998,2,134.0,0,0,0,0,0,
999,3,134.0,0,0,0,0,0,
1000,2,134.0,0,0,0,0,0,
1001,3,134.0,0,0,0,0,0,
1002,2,134.0,0,0,0,0,0,
1003,3,134.0,0,0,0,0,0,
1004,2,134.0,0,0,0,0,0,
1005,3,134.0,0,0,0,0,0,
1006,2,134.0,0,0,0,0,0,
1007,3,134.0,0,0,0,0,0,
1008,2,134.0,0,0,0,0,0,
1009,3,134.0,0,0,0,0,0,
1010,2,134.0,0,0,0,0,0,
1011,3,134.0,0,0,0,0,0,
1012,2,134.0,0,0,0,0,0,
1013,3,134.0,0,0,0,0,0,
1014,2,134.0,0,0,0,0,0,
