Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time,Label
532,3,66,1,0,0,0,0,0,0,0.002675,
533,2,66,1,0,0,0,0,0,0,0.006354,
534,3,66,1,0,0,0,0,0,0,0.002797,
535,2,66,1,0,0,0,0,0,0,0.002461,
536,3,66,1,0,0,0,0,0,0,0.002706,
537,2,66,1,0,0,0,0,0,0,0.001747,
538,3,66,1,0,0,0,0,0,0,0.00653,
539,3,66,1,0,0,0,0,0,0,0.015614,
540,3,66,1,0,0,0,0,0,0,0.003482,
541,2,66,1,0,0,0,0,0,0,0.001225,
542,3,66,1,0,0,0,0,0,0,0.001171,
543,2,66,1,0,0,0,0,0,0,0.000987,
544,3,66,1,0,0,0,0,0,0,0.000893,
545,2,66,1,0,0,0,0,0,0,0.00144,
546,3,66,1,0,0,0,0,0,0,0.000832,
547,2,66,1,0,0,0,0,0,0,0.001284,
548,3,66,1,0,0,0,0,0,0,0.000789,
549,2,66,1,0,0,0,0,0,0,0.001095,
550,3,66,1,0,0,0,0,0,0,0.001772,
551,3,66,1,0,0,0,0,0,0,0.000766,
552,3,66,1,0,0,0,0,0,0,0.000996,
553,2,66,1,0,0,0,0,0,0,0.000786,
554,3,66,1,0,0,0,0,0,0,0.000858,
555,2,66,1,0,0,0,0,0,0,0.001148,
556,3,66,1,0,0,0,0,0,0,0.003699,
557,2,66,1,0,0,0,0,0,0,0.003248,
558,3,66,1,0,0,0,0,0,0,0.001178,
559,2,66,1,0,0,0,0,0,0,0.000866,
560,3,66,1,0,0,0,0,0,0,0.001128,
561,2,66,1,0,0,0,0,0,0,0.000861,
562,2,66,1,0,0,0,0,0,0,0.001255,
563,4,66,1,0,0,0,0,0,0,0.002561,
564,2,66,1,0,0,0,0,0,0,0.001559,
565,3,66,1,0,0,0,0,0,0,0.001534,
566,2,66,1,0,0,0,0,0,0,0.000787,
567,3,66,1,0,0,0,0,0,0,0.006112,
568,2,66,1,0,0,0,0,0,0,0.006226,
569,3,66,1,0,0,0,0,0,0,0.000748,
570,2,66,1,0,0,0,0,0,0,0.001248,
571,3,66,1,0,0,0,0,0,0,0.000815,
572,2,66,1,0,0,0,0,0,0,0.000967,
573,3,66,1,0,0,0,0,0,0,0.004189,
574,2,66,1,0,0,0,0,0,0,0.005145,
575,4,66,1,0,0,0,0,0,0,0.000971,
576,2,66,1,0,0,0,0,0,0,0.000803,
577,3,66,1,0,0,0,0,0,0,0.000851,
578,2,66,1,0,0,0,0,0,0,0.001158,
579,3,66,1,0,0,0,0,0,0,0.000798,
580,2,66,1,0,0,0,0,0,0,0.001088,
581,3,66,1,0,0,0,0,0,0,0.001145,
582,2,66,1,0,0,0,0,0,0,0.000903,
583,3,66,1,0,0,0,0,0,0,0.001088,
584,2,66,1,0,0,0,0,0,0,0.000827,
585,3,66,1,0,0,0,0,0,0,0.006309,
586,2,66,1,0,0,0,0,0,0,0.00074,
587,4,66,1,0,0,0,0,0,0,0.00074,
588,2,66,1,0,0,0,0,0,0,0.00193,
589,3,66,1,0,0,0,0,0,0,0.001948,
590,2,66,1,0,0,0,0,0,0,0.000987,
591,3,66,1,0,0,0,0,0,0,0.005679,
592,2,66,1,0,0,0,0,0,0,0.006558,
593,2,66,1,0,0,0,0,0,0,0.004662,
594,3,66,1,0,0,0,0,0,0,0.007106,
595,2,66,1,0,0,0,0,0,0,0.000887,
596,3,66,1,0,0,0,0,0,0,0.001114,
597,2,66,1,0,0,0,0,0,0,0.000812,
598,3,66,1,0,0,0,0,0,0,0.002524,
599,3,66,1,0,0,0,0,0,0,0.000762,
600,3,66,1,0,0,0,0,0,0,0.000806,
601,2,66,1,0,0,0,0,0,0,0.001191,
602,3,66,1,0,0,0,0,0,0,0.002217,
603,2,66,1,0,0,0,0,0,0,0.001145,
604,3,66,1,0,0,0,0,0,0,0.001248,
605,2,66,1,0,0,0,0,0,0,0.000838,
606,3,66,1,0,0,0,0,0,0,0.001119,
607,2,66,1,0,0,0,0,0,0,0.000829,
608,3,66,1,0,0,0,0,0,0,0.00244,
609,2,66,1,0,0,0,0,0,0,0.003852,
610,3,66,1,0,0,0,0,0,0,0.000848,
611,3,66,1,0,0,0,0,0,0,0.001185,
612,3,66,1,0,0,0,0,0,0,0.000852,
613,2,66,1,0,0,0,0,0,0,0.000857,
614,3,66,1,0,0,0,0,0,0,0.001141,
615,2,66,1,0,0,0,0,0,0,0.001463,
616,3,66,1,0,0,0,0,0,0,0.005291,
617,2,66,1,0,0,0,0,0,0,0.002064,
618,3,66,1,0,0,0,0,0,0,0.001505,
619,2,66,1,0,0,0,0,0,0,0.003826,
620,3,66,1,0,0,0,0,0,0,0.002137,
621,2,66,1,0,0,0,0,0,0,0.000997,
622,3,66,1,0,0,0,0,0,0,0.001199,
623,3,66,1,0,0,0,0,0,0,0.000805,
624,2,66,1,0,0,0,0,0,0,0.002732,
625,3,66,1,0,0,0,0,0,0,0.000821,
626,2,66,1,0,0,0,0,0,0,0.003346,
627,3,66,1,0,0,0,0,0,0,0.003658,
628,2,66,1,0,0,0,0,0,0,0.003214,
629,3,66,1,0,0,0,0,0,0,0.001141,
630,2,66,1,0,0,0,0,0,0,0.000855,
631,3,66,1,0,0,0,0,0,0,0.001016,
632,2,66,1,0,0,0,0,0,0,0.001295,
633,3,66,1,0,0,0,0,0,0,0.000834,
634,2,66,1,0,0,0,0,0,0,0.00115,
635,4,66,1,0,0,0,0,0,0,0.000785,
636,2,66,1,0,0,0,0,0,0,0.004609,
637,3,66,1,0,0,0,0,0,0,0.002995,
638,2,66,1,0,0,0,0,0,0,0.000796,
639,3,66,1,0,0,0,0,0,0,0.000893,
640,2,66,1,0,0,0,0,0,0,0.000796,
641,3,66,1,0,0,0,0,0,0,0.000814,
642,2,66,1,0,0,0,0,0,0,0.006484,
643,3,66,1,0,0,0,0,0,0,0.005932,
644,2,66,1,0,0,0,0,0,0,0.029581,
645,3,66,1,0,0,0,0,0,0,0.002163,
646,2,66,1,0,0,0,0,0,0,0.006251,
647,4,66,1,0,0,0,0,0,0,0.003153,
648,2,66,1,0,0,0,0,0,0,0.002198,
649,3,66,1,0,0,0,0,0,0,0.001439,
650,2,66,1,0,0,0,0,0,0,0.001464,
651,3,66,1,0,0,0,0,0,0,0.000796,
652,2,66,1,0,0,0,0,0,0,0.001148,
653,3,66,1,0,0,0,0,0,0,0.00118,
654,2,66,1,0,0,0,0,0,0,0.000773,
655,2,66,1,0,0,0,0,0,0,0.002589,
656,4,66,1,0,0,0,0,0,0,0.001695,
657,2,66,1,0,0,0,0,0,0,0.001313,
658,3,66,1,0,0,0,0,0,0,0.000835,
659,3,66,1,0,0,0,0,0,0,0.001295,
660,3,66,1,0,0,0,0,0,0,0.001202,
661,2,66,1,0,0,0,0,0,0,0.004607,
662,3,66,1,0,0,0,0,0,0,0.002004,
663,2,66,1,0,0,0,0,0,0,0.002278,
664,3,66,1,0,0,0,0,0,0,0.000909,
665,2,66,1,0,0,0,0,0,0,0.000848,
666,3,66,1,0,0,0,0,0,0,0.000871,
667,2,66,1,0,0,0,0,0,0,0.001146,
668,3,66,1,0,0,0,0,0,0,0.00079,
669,2,66,1,0,0,0,0,0,0,0.000978,
670,3,66,1,0,0,0,0,0,0,0.001165,
671,3,66,1,0,0,0,0,0,0,0.00252,
672,3,66,1,0,0,0,0,0,0,0.002714,
673,2,66,1,0,0,0,0,0,0,0.002458,
674,3,66,1,0,0,0,0,0,0,0.005491,
675,2,66,1,0,0,0,0,0,0,0.006514,
676,3,66,1,0,0,0,0,0,0,0.001087,
677,2,66,1,0,0,0,0,0,0,0.00115,
678,3,66,1,0,0,0,0,0,0,0.000971,
679,2,66,1,0,0,0,0,0,0,0.005713,
680,3,66,1,0,0,0,0,0,0,0.004149,
681,2,66,1,0,0,0,0,0,0,0.002855,
682,3,66,1,0,0,0,0,0,0,0.001118,
683,3,66,1,0,0,0,0,0,0,0.000869,
684,3,66,1,0,0,0,0,0,0,0.000802,
685,2,66,1,0,0,0,0,0,0,0.001209,
686,2,66,1,0,0,0,0,0,0,0.000795,
687,3,66,1,0,0,0,0,0,0,0.001123,
688,3,66,1,0,0,0,0,0,0,0.000832,
689,4,66,1,0,0,0,0,0,0,0.002646,
690,2,66,1,0,0,0,0,0,0,0.000801,
691,3,66,1,0,0,0,0,0,0,0.000899,
692,2,66,1,0,0,0,0,0,0,0.001103,
693,3,66,1,0,0,0,0,0,0,0.000939,
694,2,66,1,0,0,0,0,0,0,0.001019,
695,4,66,1,0,0,0,0,0,0,0.001253,
696,2,66,1,0,0,0,0,0,0,0.002928,
697,3,66,1,0,0,0,0,0,0,0.003641,
698,2,66,1,0,0,0,0,0,0,0.002029,
699,3,66,1,0,0,0,0,0,0,0.004839,
700,2,66,1,0,0,0,0,0,0,0.003682,
701,3,66,1,0,0,0,0,0,0,0.004683,
702,2,66,1,0,0,0,0,0,0,0.001566,
703,3,66,1,0,0,0,0,0,0,0.004679,
704,2,66,1,0,0,0,0,0,0,0.001022,
705,3,66,1,0,0,0,0,0,0,0.001202,
706,2,66,1,0,0,0,0,0,0,0.000858,
707,4,66,1,0,0,0,0,0,0,0.000863,
708,2,66,1,0,0,0,0,0,0,0.004251,
709,3,66,1,0,0,0,0,0,0,0.000804,
710,2,66,1,0,0,0,0,0,0,0.001294,
711,3,66,1,0,0,0,0,0,0,0.000832,
712,2,66,1,0,0,0,0,0,0,0.001188,
713,3,66,1,0,0,0,0,0,0,0.001149,
714,2,66,1,0,0,0,0,0,0,0.002736,
715,3,66,1,0,0,0,0,0,0,0.001598,
716,2,66,1,0,0,0,0,0,0,0.002542,
717,2,66,1,0,0,0,0,0,0,0.000864,
718,3,66,1,0,0,0,0,0,0,0.001285,
719,3,66,1,0,0,0,0,0,0,0.000874,
720,3,66,1,0,0,0,0,0,0,0.000797,
721,2,66,1,0,0,0,0,0,0,0.000774,
722,3,66,1,0,0,0,0,0,0,0.00073,
723,2,66,1,0,0,0,0,0,0,0.001121,
724,3,66,1,0,0,0,0,0,0,0.001895,
725,2,66,1,0,0,0,0,0,0,0.003142,
726,3,66,1,0,0,0,0,0,0,0.001194,
727,2,66,1,0,0,0,0,0,0,0.002294,
728,3,66,1,0,0,0,0,0,0,0.003973,
729,2,66,1,0,0,0,0,0,0,0.000964,
730,3,66,1,0,0,0,0,0,0,0.000837,
731,3,66,1,0,0,0,0,0,0,0.009075,
732,3,66,1,0,0,0,0,0,0,0.0053,
733,2,66,1,0,0,0,0,0,0,0.003529,
734,3,66,1,0,0,0,0,0,0,0.008512,
735,2,66,1,0,0,0,0,0,0,0.000967,
736,3,66,1,0,0,0,0,0,0,0.003706,
737,2,66,1,0,0,0,0,0,0,0.000755,
738,3,66,1,0,0,0,0,0,0,0.000802,
739,2,66,1,0,0,0,0,0,0,0.00198,
740,3,66,1,0,0,0,0,0,0,0.000747,
741,2,66,1,0,0,0,0,0,0,0.001169,
742,3,66,1,0,0,0,0,0,0,0.00085,
743,3,66,1,0,0,0,0,0,0,0.002665,
744,3,66,1,0,0,0,0,0,0,0.001186,
745,2,66,1,0,0,0,0,0,0,0.000854,
746,3,66,1,0,0,0,0,0,0,0.001013,
747,2,66,1,0,0,0,0,0,0,0.002002,
748,2,66,1,0,0,0,0,0,0,0.001132,
749,3,66,1,0,0,0,0,0,0,0.002215,
750,2,66,1,0,0,0,0,0,0,0.023031,
751,3,66,1,0,0,0,0,0,0,0.000977,
752,2,66,1,0,0,0,0,0,0,0.000952,
753,3,66,1,0,0,0,0,0,0,0.000733,
754,2,66,1,0,0,0,0,0,0,0.003377,
755,4,66,1,0,0,0,0,0,0,0.002876,
756,2,66,1,0,0,0,0,0,0,0.003784,
757,3,66,1,0,0,0,0,0,0,0.004189,
758,2,66,1,0,0,0,0,0,0,0.000812,
759,3,66,1,0,0,0,0,0,0,0.001292,
760,2,66,1,0,0,0,0,0,0,0.000827,
761,3,66,1,0,0,0,0,0,0,0.002988,
762,2,66,1,0,0,0,0,0,0,0.000847,
763,3,66,1,0,0,0,0,0,0,0.000867,
764,2,66,1,0,0,0,0,0,0,0.001202,
765,3,66,1,0,0,0,0,0,0,0.003745,
766,2,66,1,0,0,0,0,0,0,0.000884,
767,4,66,1,0,0,0,0,0,0,0.004295,
768,2,66,1,0,0,0,0,0,0,0.003111,
769,3,66,1,0,0,0,0,0,0,0.000849,
770,2,66,1,0,0,0,0,0,0,0.000806,
771,3,66,1,0,0,0,0,0,0,0.000897,
772,2,66,1,0,0,0,0,0,0,0.001168,
773,3,66,1,0,0,0,0,0,0,0.000733,
774,2,66,1,0,0,0,0,0,0,0.001022,
775,3,66,1,0,0,0,0,0,0,0.001344,
776,2,66,1,0,0,0,0,0,0,0.000832,
777,3,66,1,0,0,0,0,0,0,0.001041,
778,2,66,1,0,0,0,0,0,0,0.000837,
779,3,66,1,0,0,0,0,0,0,0.002334,
780,3,66,1,0,0,0,0,0,0,0.002276,
781,2,66,1,0,0,0,0,0,0,0.00273,
782,3,66,1,0,0,0,0,0,0,0.00113,
783,2,66,1,0,0,0,0,0,0,0.003079,
784,3,66,1,0,0,0,0,0,0,0.00093,
785,2,66,1,0,0,0,0,0,0,0.003874,
786,3,66,1,0,0,0,0,0,0,0.01157,
787,2,66,1,0,0,0,0,0,0,0.005051,
788,3,66,1,0,0,0,0,0,0,0.000756,
789,2,66,1,0,0,0,0,0,0,0.000803,
790,3,66,1,0,0,0,0,0,0,0.001147,
791,3,66,1,0,0,0,0,0,0,0.000745,
792,3,66,1,0,0,0,0,0,0,0.000916,
793,2,66,1,0,0,0,0,0,0,0.000794,
794,3,66,1,0,0,0,0,0,0,0.002008,
795,2,66,1,0,0,0,0,0,0,0.001437,
796,3,66,1,0,0,0,0,0,0,0.003128,
797,2,66,1,0,0,0,0,0,0,0.001126,
798,3,66,1,0,0,0,0,0,0,0.001149,
799,2,66,1,0,0,0,0,0,0,0.000838,
800,3,66,1,0,0,0,0,0,0,0.001246,
801,2,66,1,0,0,0,0,0,0,0.000831,
802,3,66,1,0,0,0,0,0,0,0.002959,
803,3,66,1,0,0,0,0,0,0,0.001719,
804,3,66,1,0,0,0,0,0,0,0.00077,
805,2,66,1,0,0,0,0,0,0,0.001178,
806,3,66,1,0,0,0,0,0,0,0.002639,
807,2,66,1,0,0,0,0,0,0,0.003558,
808,3,66,1,0,0,0,0,0,0,0.001681,
809,2,66,1,0,0,0,0,0,0,0.001979,
810,2,66,1,0,0,0,0,0,0,0.008236,
811,3,66,1,0,0,0,0,0,0,0.000815,
812,2,66,1,0,0,0,0,0,0,0.000834,
813,3,66,1,0,0,0,0,0,0,0.001263,
814,2,66,1,0,0,0,0,0,0,0.003133,
815,4,66,1,0,0,0,0,0,0,0.000849,
816,2,66,1,0,0,0,0,0,0,0.000851,
817,3,66,1,0,0,0,0,0,0,0.000992,
818,2,66,1,0,0,0,0,0,0,0.001179,
819,3,66,1,0,0,0,0,0,0,0.002706,
820,2,66,1,0,0,0,0,0,0,0.001633,
821,3,66,1,0,0,0,0,0,0,0.001623,
822,2,66,1,0,0,0,0,0,0,0.002594,
823,3,66,1,0,0,0,0,0,0,0.001082,
824,2,66,1,0,0,0,0,0,0,0.000776,
825,3,66,1,0,0,0,0,0,0,0.003339,
826,2,66,1,0,0,0,0,0,0,0.00111,
827,4,66,1,0,0,0,0,0,0,0.000803,
828,2,66,1,0,0,0,0,0,0,0.001172,
829,3,66,1,0,0,0,0,0,0,0.001145,
830,2,66,1,0,0,0,0,0,0,0.000882,
831,3,66,1,0,0,0,0,0,0,0.011197,
832,2,66,1,0,0,0,0,0,0,0.005589,
833,3,66,1,0,0,0,0,0,0,0.008129,
834,2,66,1,0,0,0,0,0,0,0.001233,
835,3,66,1,0,0,0,0,0,0,0.006467,
836,2,66,1,0,0,0,0,0,0,0.001636,
837,3,66,1,0,0,0,0,0,0,0.005908,
838,2,66,1,0,0,0,0,0,0,0.007256,
839,4,66,1,0,0,0,0,0,0,0.006143,
840,2,66,1,0,0,0,0,0,0,0.000795,
841,2,66,1,0,0,0,0,0,0,0.001153,
842,3,66,1,0,0,0,0,0,0,0.000775,
843,2,66,1,0,0,0,0,0,0,0.000837,
844,3,66,1,0,0,0,0,0,0,0.001146,
845,2,66,1,0,0,0,0,0,0,0.000791,
846,3,66,1,0,0,0,0,0,0,0.001049,
847,2,66,1,0,0,0,0,0,0,0.000772,
848,3,66,1,0,0,0,0,0,0,0.000872,
849,2,66,1,0,0,0,0,0,0,0.001186,
850,3,66,1,0,0,0,0,0,0,0.000866,
851,3,66,1,0,0,0,0,0,0,0.001126,
852,3,66,1,0,0,0,0,0,0,0.001281,
853,2,66,1,0,0,0,0,0,0,0.001065,
854,3,66,1,0,0,0,0,0,0,0.002639,
855,2,66,1,0,0,0,0,0,0,0.004522,
856,3,66,1,0,0,0,0,0,0,0.003336,
857,2,66,1,0,0,0,0,0,0,0.005014,
858,3,66,1,0,0,0,0,0,0,0.003279,
859,2,66,1,0,0,0,0,0,0,0.001275,
860,3,66,1,0,0,0,0,0,0,0.001388,
861,2,66,1,0,0,0,0,0,0,0.00099,
862,3,66,1,0,0,0,0,0,0,0.006027,
863,3,66,1,0,0,0,0,0,0,0.002761,
864,3,66,1,0,0,0,0,0,0,0.003754,
865,2,66,1,0,0,0,0,0,0,0.001745,
866,3,66,1,0,0,0,0,0,0,0.005475,
867,2,66,1,0,0,0,0,0,0,0.003921,
868,3,66,1,0,0,0,0,0,0,0.000954,
869,2,66,1,0,0,0,0,0,0,0.001095,
870,3,66,1,0,0,0,0,0,0,0.001283,
871,2,66,1,0,0,0,0,0,0,0.002511,
872,2,66,1,0,0,0,0,0,0,0.001126,
873,3,66,1,0,0,0,0,0,0,0.002163,
874,2,66,1,0,0,0,0,0,0,0.003233,
875,4,66,1,0,0,0,0,0,0,0.006269,
876,2,66,1,0,0,0,0,0,0,0.000746,
877,3,66,1,0,0,0,0,0,0,0.001177,
878,2,66,1,0,0,0,0,0,0,0.00077,
879,3,66,1,0,0,0,0,0,0,0.000961,
880,2,66,1,0,0,0,0,0,0,0.001153,
881,3,66,1,0,0,0,0,0,0,0.000949,
882,2,66,1,0,0,0,0,0,0,0.001269,
883,3,66,1,0,0,0,0,0,0,0.00098,
884,4,66,1,0,0,0,0,0,0,0.003323,
885,3,66,1,0,0,0,0,0,0,0.00129,
886,2,66,1,0,0,0,0,0,0,0.003291,
887,4,66,1,0,0,0,0,0,0,0.001085,
888,2,66,1,0,0,0,0,0,0,0.001886,
889,3,66,1,0,0,0,0,0,0,0.003139,
890,2,66,1,0,0,0,0,0,0,0.00406,
891,3,66,1,0,0,0,0,0,0,0.005154,
892,2,66,1,0,0,0,0,0,0,0.001991,
893,3,66,1,0,0,0,0,0,0,0.005973,
894,2,66,1,0,0,0,0,0,0,0.001185,
895,3,66,1,0,0,0,0,0,0,0.001047,
896,2,66,1,0,0,0,0,0,0,0.000965,
897,3,66,1,0,0,0,0,0,0,0.000763,
898,2,66,1,0,0,0,0,0,0,0.00126,
899,3,66,1,0,0,0,0,0,0,0.000835,
900,3,66,1,0,0,0,0,0,0,0.001252,
901,3,66,1,0,0,0,0,0,0,0.001197,
902,2,66,1,0,0,0,0,0,0,0.005384,
903,2,66,1,0,0,0,0,0,0,0.000837,
904,3,66,1,0,0,0,0,0,0,0.000974,
905,2,66,1,0,0,0,0,0,0,0.001139,
906,3,66,1,0,0,0,0,0,0,0.001296,
907,2,66,1,0,0,0,0,0,0,0.000782,
908,3,66,1,0,0,0,0,0,0,0.005988,
909,2,66,1,0,0,0,0,0,0,0.002166,
910,3,66,1,0,0,0,0,0,0,0.00298,
911,3,66,1,0,0,0,0,0,0,0.000901,
912,3,66,1,0,0,0,0,0,0,0.000845,
913,2,66,1,0,0,0,0,0,0,0.003152,
914,3,66,1,0,0,0,0,0,0,0.00242,
915,2,66,1,0,0,0,0,0,0,0.001441,
916,3,66,1,0,0,0,0,0,0,0.005503,
917,2,66,1,0,0,0,0,0,0,0.005439,
918,3,66,1,0,0,0,0,0,0,0.002742,
919,2,66,1,0,0,0,0,0,0,0.002045,
920,3,66,1,0,0,0,0,0,0,0.000903,
921,2,66,1,0,0,0,0,0,0,0.001332,
922,3,66,1,0,0,0,0,0,0,0.000786,
923,3,66,1,0,0,0,0,0,0,0.002083,
924,3,66,1,0,0,0,0,0,0,0.000782,
925,3,66,1,0,0,0,0,0,0,0.004625,
926,3,66,1,0,0,0,0,0,0,0.005893,
927,2,66,1,0,0,0,0,0,0,0.000786,
928,4,66,1,0,0,0,0,0,0,0.000886,
929,2,66,1,0,0,0,0,0,0,0.000783,
930,3,66,1,0,0,0,0,0,0,0.003063,
931,2,66,1,0,0,0,0,0,0,0.001193,
932,3,66,1,0,0,0,0,0,0,0.000869,
933,2,66,1,0,0,0,0,0,0,0.000895,
934,2,66,1,0,0,0,0,0,0,0.001009,
935,4,66,1,0,0,0,0,0,0,0.000873,
936,2,66,1,0,0,0,0,0,0,0.001281,
937,3,66,1,0,0,0,0,0,0,0.00132,
938,2,66,1,0,0,0,0,0,0,0.002948,
939,3,66,1,0,0,0,0,0,0,0.001173,
940,2,66,1,0,0,0,0,0,0,0.000763,
941,3,66,1,0,0,0,0,0,0,0.001022,
942,2,66,1,0,0,0,0,0,0,0.00199,
943,3,66,1,0,0,0,0,0,0,0.005337,
944,2,66,1,0,0,0,0,0,0,0.009732,
945,3,66,1,0,0,0,0,0,0,0.003414,
946,2,66,1,0,0,0,0,0,0,0.003308,
947,4,66,1,0,0,0,0,0,0,0.004564,
948,2,66,1,0,0,0,0,0,0,0.003283,
949,3,66,1,0,0,0,0,0,0,0.00111,
950,2,66,1,0,0,0,0,0,0,0.000796,
951,3,66,1,0,0,0,0,0,0,0.000904,
952,2,66,1,0,0,0,0,0,0,0.00086,
953,3,66,1,0,0,0,0,0,0,0.001241,
954,2,66,1,0,0,0,0,0,0,0.004221,
955,3,66,1,0,0,0,0,0,0,0.000876,
956,2,66,1,0,0,0,0,0,0,0.000817,
957,3,66,1,0,0,0,0,0,0,0.001191,
958,2,66,1,0,0,0,0,0,0,0.000798,
959,4,66,1,0,0,0,0,0,0,0.000793,
960,2,66,1,0,0,0,0,0,0,0.006617,
961,3,66,1,0,0,0,0,0,0,0.005255,
962,2,66,1,0,0,0,0,0,0,0.003991,
963,3,66,1,0,0,0,0,0,0,0.000807,
964,2,66,1,0,0,0,0,0,0,0.001058,
965,2,66,1,0,0,0,0,0,0,0.000824,
966,3,66,1,0,0,0,0,0,0,0.000848,
967,2,66,1,0,0,0,0,0,0,0.001135,
968,3,66,1,0,0,0,0,0,0,0.000813,
969,2,66,1,0,0,0,0,0,0,0.000943,
970,3,66,1,0,0,0,0,0,0,0.000814,
971,3,66,1,0,0,0,0,0,0,0.000838,
972,3,66,1,0,0,0,0,0,0,0.001659,
973,2,66,1,0,0,0,0,0,0,0.002105,
974,3,66,1,0,0,0,0,0,0,0.001572,
975,2,66,1,0,0,0,0,0,0,0.006533,
976,3,66,1,0,0,0,0,0,0,0.00075,
977,3,66,1,0,0,0,0,0,0,0.001702,
978,3,66,1,0,0,0,0,0,0,0.006002,
979,2,66,1,0,0,0,0,0,0,0.007798,
980,3,66,1,0,0,0,0,0,0,0.001372,
981,2,66,1,0,0,0,0,0,0,0.000923,
982,3,66,1,0,0,0,0,0,0,0.000932,
983,4,66,1,0,0,0,0,0,0,0.000909,
984,3,66,1,0,0,0,0,0,0,0.000827,
985,2,66,1,0,0,0,0,0,0,0.001215,
986,3,66,1,0,0,0,0,0,0,0.000848,
987,2,66,1,0,0,0,0,0,0,0.001051,
988,3,66,1,0,0,0,0,0,0,0.001223,
989,2,66,1,0,0,0,0,0,0,0.000834,
990,3,66,1,0,0,0,0,0,0,0.001662,
991,2,66,1,0,0,0,0,0,0,0.000733,
992,3,66,1,0,0,0,0,0,0,0.00075,
993,2,66,1,0,0,0,0,0,0,0.001194,
994,3,66,1,0,0,0,0,0,0,0.000788,
995,3,66,1,0,0,0,0,0,0,0.001294,
996,2,66,1,0,0,0,0,0,0,0.001076,
997,3,66,1,0,0,0,0,0,0,0.005161,
998,2,66,1,0,0,0,0,0,0,0.00084,
999,3,66,1,0,0,0,0,0,0,0.000807,
1000,2,66,1,0,0,0,0,0,0,0.001807,
1001,3,66,1,0,0,0,0,0,0,0.002696,
1002,2,66,1,0,0,0,0,0,0,0.000968,
1003,3,66,1,0,0,0,0,0,0,0.001666,
1004,2,66,1,0,0,0,0,0,0,0.000881,
1005,3,66,1,0,0,0,0,0,0,0.000886,
1006,2,66,1,0,0,0,0,0,0,0.000874,
1007,4,66,1,0,0,0,0,0,0,0.002467,
1008,2,66,1,0,0,0,0,0,0,0.002198,
1009,3,66,1,0,0,0,0,0,0,0.000825,
1010,2,66,1,0,0,0,0,0,0,0.000918,
1011,3,66,1,0,0,0,0,0,0,0.001213,
1012,2,66,1,0,0,0,0,0,0,0.000797,
1013,3,66,1,0,0,0,0,0,0,0.001826,
1014,2,66,1,0,0,0,0,0,0,0.00281,
