Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time,Label
65,2,66,1,0,0,0,0,0,0,0.003654,
66,3,66,1,0,0,0,0,0,0,0.002456,
67,2,66,1,0,0,0,0,0,0,0.001138,
68,3,66,1,0,0,0,0,0,0,0.001388,
69,2,66,1,0,0,0,0,0,0,0.001099,
70,4,66,1,0,0,0,0,0,0,0.005712,
71,2,66,1,0,0,0,0,0,0,0.004192,
72,3,66,1,0,0,0,0,0,0,0.000832,
73,2,66,1,0,0,0,0,0,0,0.001348,
74,2,66,1,0,0,0,0,0,0,0.00086,
75,3,66,1,0,0,0,0,0,0,0.001276,
76,2,66,1,0,0,0,0,0,0,0.000861,
77,3,66,1,0,0,0,0,0,0,0.00099,
78,2,66,1,0,0,0,0,0,0,0.001278,
79,3,66,1,0,0,0,0,0,0,0.001074,
80,2,66,1,0,0,0,0,0,0,0.001116,
81,3,66,1,0,0,0,0,0,0,0.001253,
82,3,66,1,0,0,0,0,0,0,0.003665,
83,3,66,1,0,0,0,0,0,0,0.001741,
84,2,66,1,0,0,0,0,0,0,0.000895,
85,3,66,1,0,0,0,0,0,0,0.000822,
86,2,66,1,0,0,0,0,0,0,0.001702,
87,3,66,1,0,0,0,0,0,0,0.002356,
88,2,66,1,0,0,0,0,0,0,0.003242,
89,3,66,1,0,0,0,0,0,0,0.00225,
90,2,66,1,0,0,0,0,0,0,0.002992,
91,3,66,1,0,0,0,0,0,0,0.003187,
92,2,66,1,0,0,0,0,0,0,0.002276,
93,3,66,1,0,0,0,0,0,0,0.001134,
94,3,66,1,0,0,0,0,0,0,0.001233,
95,3,66,1,0,0,0,0,0,0,0.001121,
96,2,66,1,0,0,0,0,0,0,0.001044,
97,3,66,1,0,0,0,0,0,0,0.003404,
98,2,66,1,0,0,0,0,0,0,0.002802,
99,3,66,1,0,0,0,0,0,0,0.000984,
100,2,66,1,0,0,0,0,0,0,0.000983,
101,3,66,1,0,0,0,0,0,0,0.000851,
102,2,66,1,0,0,0,0,0,0,0.001153,
103,3,66,1,0,0,0,0,0,0,0.000834,
104,2,66,1,0,0,0,0,0,0,0.001114,
105,2,66,1,0,0,0,0,0,0,0.004785,
106,4,66,1,0,0,0,0,0,0,0.001443,
107,2,66,1,0,0,0,0,0,0,0.002329,
108,3,66,1,0,0,0,0,0,0,0.000757,
109,2,66,1,0,0,0,0,0,0,0.000989,
110,3,66,1,0,0,0,0,0,0,0.001239,
111,2,66,1,0,0,0,0,0,0,0.000807,
112,3,66,1,0,0,0,0,0,0,0.001065,
113,2,66,1,0,0,0,0,0,0,0.000848,
114,3,66,1,0,0,0,0,0,0,0.000784,
115,2,66,1,0,0,0,0,0,0,0.001168,
116,3,66,1,0,0,0,0,0,0,0.000911,
117,2,66,1,0,0,0,0,0,0,0.006083,
118,4,66,1,0,0,0,0,0,0,0.002869,
119,2,66,1,0,0,0,0,0,0,0.009659,
120,3,66,1,0,0,0,0,0,0,0.001732,
121,2,66,1,0,0,0,0,0,0,0.002735,
122,3,66,1,0,0,0,0,0,0,0.001059,
123,2,66,1,0,0,0,0,0,0,0.006443,
124,3,66,1,0,0,0,0,0,0,0.004516,
125,2,66,1,0,0,0,0,0,0,0.009348,
126,3,66,1,0,0,0,0,0,0,0.001697,
127,2,66,1,0,0,0,0,0,0,0.000854,
128,3,66,1,0,0,0,0,0,0,0.001094,
129,2,66,1,0,0,0,0,0,0,0.000924,
130,4,66,1,0,0,0,0,0,0,0.000865,
131,2,66,1,0,0,0,0,0,0,0.000756,
132,3,66,1,0,0,0,0,0,0,0.000911,
133,2,66,1,0,0,0,0,0,0,0.001153,
134,3,66,1,0,0,0,0,0,0,0.006253,
135,2,66,1,0,0,0,0,0,0,0.000755,
136,2,66,1,0,0,0,0,0,0,0.001077,
137,3,66,1,0,0,0,0,0,0,0.000766,
138,2,66,1,0,0,0,0,0,0,0.001029,
139,3,66,1,0,0,0,0,0,0,0.001397,
140,2,66,1,0,0,0,0,0,0,0.003064,
141,3,66,1,0,0,0,0,0,0,0.001193,
142,3,66,1,0,0,0,0,0,0,0.002268,
143,3,66,1,0,0,0,0,0,0,0.00088,
144,2,66,1,0,0,0,0,0,0,0.001335,
145,3,66,1,0,0,0,0,0,0,0.000779,
146,2,66,1,0,0,0,0,0,0,0.001522,
147,3,66,1,0,0,0,0,0,0,0.003736,
148,2,66,1,0,0,0,0,0,0,0.002793,
149,3,66,1,0,0,0,0,0,0,0.003418,
150,2,66,1,0,0,0,0,0,0,0.000864,
151,3,66,1,0,0,0,0,0,0,0.000877,
152,2,66,1,0,0,0,0,0,0,0.005464,
153,3,66,1,0,0,0,0,0,0,0.000878,
154,3,66,1,0,0,0,0,0,0,0.005313,
155,3,66,1,0,0,0,0,0,0,0.001243,
156,2,66,1,0,0,0,0,0,0,0.000899,
157,3,66,1,0,0,0,0,0,0,0.001121,
158,2,66,1,0,0,0,0,0,0,0.003021,
159,3,66,1,0,0,0,0,0,0,0.003811,
160,2,66,1,0,0,0,0,0,0,0.004231,
161,3,66,1,0,0,0,0,0,0,0.00403,
162,2,66,1,0,0,0,0,0,0,0.001152,
163,3,66,1,0,0,0,0,0,0,0.00144,
164,2,66,1,0,0,0,0,0,0,0.000891,
165,3,66,1,0,0,0,0,0,0,0.001268,
166,2,66,1,0,0,0,0,0,0,0.000781,
167,2,66,1,0,0,0,0,0,0,0.001053,
168,3,66,1,0,0,0,0,0,0,0.001161,
169,2,66,1,0,0,0,0,0,0,0.000841,
170,3,66,1,0,0,0,0,0,0,0.005737,
171,2,66,1,0,0,0,0,0,0,0.000819,
172,3,66,1,0,0,0,0,0,0,0.00091,
173,2,66,1,0,0,0,0,0,0,0.000756,
174,3,66,1,0,0,0,0,0,0,0.002267,
175,2,66,1,0,0,0,0,0,0,0.003195,
176,3,66,1,0,0,0,0,0,0,0.001623,
177,3,66,1,0,0,0,0,0,0,0.005871,
178,4,66,1,0,0,0,0,0,0,0.002024,
179,2,66,1,0,0,0,0,0,0,0.00243,
180,3,66,1,0,0,0,0,0,0,0.002365,
181,2,66,1,0,0,0,0,0,0,0.000886,
182,3,66,1,0,0,0,0,0,0,0.001032,
183,2,66,1,0,0,0,0,0,0,0.001152,
184,3,66,1,0,0,0,0,0,0,0.000777,
185,2,66,1,0,0,0,0,0,0,0.001368,
186,3,66,1,0,0,0,0,0,0,0.001328,
187,2,66,1,0,0,0,0,0,0,0.000772,
188,3,66,1,0,0,0,0,0,0,0.000715,
189,2,66,1,0,0,0,0,0,0,0.002135,
190,4,66,1,0,0,0,0,0,0,0.000754,
191,2,66,1,0,0,0,0,0,0,0.001529,
192,3,66,1,0,0,0,0,0,0,0.000839,
193,2,66,1,0,0,0,0,0,0,0.000938,
194,3,66,1,0,0,0,0,0,0,0.001961,
195,2,66,1,0,0,0,0,0,0,0.001449,
196,3,66,1,0,0,0,0,0,0,0.000906,
197,2,66,1,0,0,0,0,0,0,0.001346,
198,2,66,1,0,0,0,0,0,0,0.001018,
199,3,66,1,0,0,0,0,0,0,0.001255,
200,2,66,1,0,0,0,0,0,0,0.000797,
201,3,66,1,0,0,0,0,0,0,0.002941,
202,3,66,1,0,0,0,0,0,0,0.001939,
203,3,66,1,0,0,0,0,0,0,0.005166,
204,2,66,1,0,0,0,0,0,0,0.004457,
205,3,66,1,0,0,0,0,0,0,0.007841,
206,2,66,1,0,0,0,0,0,0,0.006856,
207,3,66,1,0,0,0,0,0,0,0.001247,
208,2,66,1,0,0,0,0,0,0,0.00106,
209,3,66,1,0,0,0,0,0,0,0.00096,
210,2,66,1,0,0,0,0,0,0,0.000921,
211,3,66,1,0,0,0,0,0,0,0.001488,
212,2,66,1,0,0,0,0,0,0,0.001747,
213,3,66,1,0,0,0,0,0,0,0.000782,
214,3,66,1,0,0,0,0,0,0,0.000763,
215,3,66,1,0,0,0,0,0,0,0.001184,
216,2,66,1,0,0,0,0,0,0,0.000833,
217,3,66,1,0,0,0,0,0,0,0.001062,
218,3,66,1,0,0,0,0,0,0,0.003036,
219,5,66,1,0,0,0,0,0,0,0.001993,
220,2,66,1,0,0,0,0,0,0,0.001201,
221,3,66,1,0,0,0,0,0,0,0.00081,
222,2,66,1,0,0,0,0,0,0,0.001014,
223,3,66,1,0,0,0,0,0,0,0.002031,
224,2,66,1,0,0,0,0,0,0,0.000779,
225,3,66,1,0,0,0,0,0,0,0.000791,
226,3,66,1,0,0,0,0,0,0,0.000797,
227,3,66,1,0,0,0,0,0,0,0.000767,
228,2,66,1,0,0,0,0,0,0,0.001031,
229,2,66,1,0,0,0,0,0,0,0.005794,
230,3,66,1,0,0,0,0,0,0,0.004713,
231,2,66,1,0,0,0,0,0,0,0.002079,
232,3,66,1,0,0,0,0,0,0,0.001448,
233,2,66,1,0,0,0,0,0,0,0.00148,
234,3,66,1,0,0,0,0,0,0,0.003813,
235,2,66,1,0,0,0,0,0,0,0.005144,
236,3,66,1,0,0,0,0,0,0,0.005351,
237,2,66,1,0,0,0,0,0,0,0.000774,
238,4,66,1,0,0,0,0,0,0,0.000978,
239,2,66,1,0,0,0,0,0,0,0.0007,
240,3,66,1,0,0,0,0,0,0,0.003007,
241,2,66,1,0,0,0,0,0,0,0.001139,
242,3,66,1,0,0,0,0,0,0,0.000869,
243,2,66,1,0,0,0,0,0,0,0.001065,
244,3,66,1,0,0,0,0,0,0,0.004215,
245,2,66,1,0,0,0,0,0,0,0.000849,
246,3,66,1,0,0,0,0,0,0,0.003923,
247,2,66,1,0,0,0,0,0,0,0.002106,
248,3,66,1,0,0,0,0,0,0,0.000866,
249,2,66,1,0,0,0,0,0,0,0.005824,
250,4,66,1,0,0,0,0,0,0,0.00079,
251,2,66,1,0,0,0,0,0,0,0.001177,
252,3,66,1,0,0,0,0,0,0,0.001301,
253,2,66,1,0,0,0,0,0,0,0.000744,
254,3,66,1,0,0,0,0,0,0,0.001152,
255,2,66,1,0,0,0,0,0,0,0.000851,
256,3,66,1,0,0,0,0,0,0,0.00089,
257,2,66,1,0,0,0,0,0,0,0.003857,
258,2,66,1,0,0,0,0,0,0,0.005044,
259,3,66,1,0,0,0,0,0,0,0.002853,
260,2,66,1,0,0,0,0,0,0,0.003251,
261,3,66,1,0,0,0,0,0,0,0.004586,
262,3,66,1,0,0,0,0,0,0,0.001058,
263,3,66,1,0,0,0,0,0,0,0.000761,
264,2,66,1,0,0,0,0,0,0,0.016415,
265,3,66,1,0,0,0,0,0,0,0.005738,
266,2,66,1,0,0,0,0,0,0,0.004709,
267,3,66,1,0,0,0,0,0,0,0.005796,
268,2,66,1,0,0,0,0,0,0,0.000859,
269,3,66,1,0,0,0,0,0,0,0.000909,
270,2,66,1,0,0,0,0,0,0,0.001157,
271,3,66,1,0,0,0,0,0,0,0.000847,
272,2,66,1,0,0,0,0,0,0,0.001099,
273,3,66,1,0,0,0,0,0,0,0.00121,
274,3,66,1,0,0,0,0,0,0,0.000921,
275,3,66,1,0,0,0,0,0,0,0.001104,
276,2,66,1,0,0,0,0,0,0,0.001807,
277,3,66,1,0,0,0,0,0,0,0.000768,
278,2,66,1,0,0,0,0,0,0,0.00121,
279,3,66,1,0,0,0,0,0,0,0.000893,
280,2,66,1,0,0,0,0,0,0,0.001517,
281,3,66,1,0,0,0,0,0,0,0.006286,
282,2,66,1,0,0,0,0,0,0,0.002556,
283,3,66,1,0,0,0,0,0,0,0.00336,
284,2,66,1,0,0,0,0,0,0,0.000781,
285,3,66,1,0,0,0,0,0,0,0.001023,
286,3,66,1,0,0,0,0,0,0,0.001197,
287,3,66,1,0,0,0,0,0,0,0.001039,
288,2,66,1,0,0,0,0,0,0,0.006935,
289,3,66,1,0,0,0,0,0,0,0.004834,
290,2,66,1,0,0,0,0,0,0,0.007288,
291,2,66,1,0,0,0,0,0,0,0.002595,
292,3,66,1,0,0,0,0,0,0,0.000862,
293,2,66,1,0,0,0,0,0,0,0.00123,
294,3,66,1,0,0,0,0,0,0,0.006291,
295,2,66,1,0,0,0,0,0,0,0.005546,
296,3,66,1,0,0,0,0,0,0,0.001251,
297,2,66,1,0,0,0,0,0,0,0.000833,
298,4,66,1,0,0,0,0,0,0,0.000928,
299,2,66,1,0,0,0,0,0,0,0.001262,
300,3,66,1,0,0,0,0,0,0,0.003258,
301,2,66,1,0,0,0,0,0,0,0.001576,
302,3,66,1,0,0,0,0,0,0,0.00623,
303,2,66,1,0,0,0,0,0,0,0.000895,
304,3,66,1,0,0,0,0,0,0,0.001255,
305,2,66,1,0,0,0,0,0,0,0.000866,
306,3,66,1,0,0,0,0,0,0,0.00082,
307,2,66,1,0,0,0,0,0,0,0.001334,
308,3,66,1,0,0,0,0,0,0,0.000846,
309,2,66,1,0,0,0,0,0,0,0.001266,
310,4,66,1,0,0,0,0,0,0,0.000794,
311,2,66,1,0,0,0,0,0,0,0.002344,
312,3,66,1,0,0,0,0,0,0,0.001112,
313,2,66,1,0,0,0,0,0,0,0.001139,
314,3,66,1,0,0,0,0,0,0,0.000772,
315,2,66,1,0,0,0,0,0,0,0.001794,
316,3,66,1,0,0,0,0,0,0,0.002729,
317,2,66,1,0,0,0,0,0,0,0.003411,
318,3,66,1,0,0,0,0,0,0,0.005521,
319,2,66,1,0,0,0,0,0,0,0.012013,
320,3,66,1,0,0,0,0,0,0,0.001202,
321,2,66,1,0,0,0,0,0,0,0.000816,
322,3,66,1,0,0,0,0,0,0,0.001009,
323,3,66,1,0,0,0,0,0,0,0.001164,
324,2,66,1,0,0,0,0,0,0,0.000918,
325,3,66,1,0,0,0,0,0,0,0.001072,
326,2,66,1,0,0,0,0,0,0,0.001069,
327,3,66,1,0,0,0,0,0,0,0.000847,
328,2,66,1,0,0,0,0,0,0,0.001269,
329,3,66,1,0,0,0,0,0,0,0.00288,
330,2,66,1,0,0,0,0,0,0,0.001334,
331,3,66,1,0,0,0,0,0,0,0.000735,
332,2,66,1,0,0,0,0,0,0,0.000775,
333,3,66,1,0,0,0,0,0,0,0.001016,
334,3,66,1,0,0,0,0,0,0,0.001683,
335,3,66,1,0,0,0,0,0,0,0.003561,
336,2,66,1,0,0,0,0,0,0,0.001784,
337,3,66,1,0,0,0,0,0,0,0.004381,
338,2,66,1,0,0,0,0,0,0,0.001162,
339,3,66,1,0,0,0,0,0,0,0.00116,
340,2,66,1,0,0,0,0,0,0,0.002525,
341,3,66,1,0,0,0,0,0,0,0.001658,
342,2,66,1,0,0,0,0,0,0,0.003045,
343,3,66,1,0,0,0,0,0,0,0.00255,
344,2,66,1,0,0,0,0,0,0,0.006388,
345,3,66,1,0,0,0,0,0,0,0.001406,
346,3,66,1,0,0,0,0,0,0,0.00096,
347,3,66,1,0,0,0,0,0,0,0.000855,
348,2,66,1,0,0,0,0,0,0,0.000872,
349,3,66,1,0,0,0,0,0,0,0.001152,
350,2,66,1,0,0,0,0,0,0,0.000859,
351,3,66,1,0,0,0,0,0,0,0.000893,
352,2,66,1,0,0,0,0,0,0,0.002153,
353,2,66,1,0,0,0,0,0,0,0.005774,
354,3,66,1,0,0,0,0,0,0,0.003937,
355,2,66,1,0,0,0,0,0,0,0.000767,
356,3,66,1,0,0,0,0,0,0,0.000745,
357,2,66,1,0,0,0,0,0,0,0.001829,
358,4,66,1,0,0,0,0,0,0,0.003281,
359,2,66,1,0,0,0,0,0,0,0.001058,
360,3,66,1,0,0,0,0,0,0,0.000839,
361,2,66,1,0,0,0,0,0,0,0.000817,
362,3,66,1,0,0,0,0,0,0,0.003703,
363,2,66,1,0,0,0,0,0,0,0.000804,
364,3,66,1,0,0,0,0,0,0,0.001236,
365,2,66,1,0,0,0,0,0,0,0.001192,
366,3,66,1,0,0,0,0,0,0,0.000853,
367,2,66,1,0,0,0,0,0,0,0.001154,
368,3,66,1,0,0,0,0,0,0,0.001767,
369,2,66,1,0,0,0,0,0,0,0.003257,
370,4,66,1,0,0,0,0,0,0,0.007288,
371,2,66,1,0,0,0,0,0,0,0.004212,
372,3,66,1,0,0,0,0,0,0,0.003818,
373,2,66,1,0,0,0,0,0,0,0.009872,
374,3,66,1,0,0,0,0,0,0,0.00277,
375,2,66,1,0,0,0,0,0,0,0.004032,
376,3,66,1,0,0,0,0,0,0,0.000974,
377,2,66,1,0,0,0,0,0,0,0.000895,
378,3,66,1,0,0,0,0,0,0,0.001153,
379,2,66,1,0,0,0,0,0,0,0.000904,
380,3,66,1,0,0,0,0,0,0,0.001018,
381,2,66,1,0,0,0,0,0,0,0.000864,
382,3,66,1,0,0,0,0,0,0,0.003245,
383,3,66,1,0,0,0,0,0,0,0.001604,
384,2,66,1,0,0,0,0,0,0,0.000712,
385,3,66,1,0,0,0,0,0,0,0.000816,
386,2,66,1,0,0,0,0,0,0,0.006393,
387,3,66,1,0,0,0,0,0,0,0.000838,
388,2,66,1,0,0,0,0,0,0,0.002081,
389,3,66,1,0,0,0,0,0,0,0.002071,
390,2,66,1,0,0,0,0,0,0,0.005328,
391,3,66,1,0,0,0,0,0,0,0.001154,
392,2,66,1,0,0,0,0,0,0,0.000852,
393,3,66,1,0,0,0,0,0,0,0.001008,
394,3,66,1,0,0,0,0,0,0,0.001527,
395,3,66,1,0,0,0,0,0,0,0.000739,
396,2,66,1,0,0,0,0,0,0,0.001217,
397,3,66,1,0,0,0,0,0,0,0.000816,
398,2,66,1,0,0,0,0,0,0,0.003589,
399,3,66,1,0,0,0,0,0,0,0.001805,
400,2,66,1,0,0,0,0,0,0,0.006643,
401,3,66,1,0,0,0,0,0,0,0.001747,
402,2,66,1,0,0,0,0,0,0,0.006502,
403,3,66,1,0,0,0,0,0,0,0.012444,
404,2,66,1,0,0,0,0,0,0,0.003345,
405,3,66,1,0,0,0,0,0,0,0.001316,
406,3,66,1,0,0,0,0,0,0,0.005478,
407,3,66,1,0,0,0,0,0,0,0.011999,
408,2,66,1,0,0,0,0,0,0,0.000718,
409,3,66,1,0,0,0,0,0,0,0.000903,
410,2,66,1,0,0,0,0,0,0,0.000848,
411,3,66,1,0,0,0,0,0,0,0.000779,
412,2,66,1,0,0,0,0,0,0,0.001365,
413,3,66,1,0,0,0,0,0,0,0.000854,
414,2,66,1,0,0,0,0,0,0,0.000982,
415,2,66,1,0,0,0,0,0,0,0.001461,
416,3,66,1,0,0,0,0,0,0,0.003134,
417,2,66,1,0,0,0,0,0,0,0.00398,
418,4,66,1,0,0,0,0,0,0,0.000872,
419,2,66,1,0,0,0,0,0,0,0.000935,
420,3,66,1,0,0,0,0,0,0,0.00138,
421,2,66,1,0,0,0,0,0,0,0.000868,
422,3,66,1,0,0,0,0,0,0,0.000777,
423,2,66,1,0,0,0,0,0,0,0.000815,
424,3,66,1,0,0,0,0,0,0,0.003506,
425,2,66,1,0,0,0,0,0,0,0.004413,
426,3,66,1,0,0,0,0,0,0,0.000851,
427,2,66,1,0,0,0,0,0,0,0.001047,
428,3,66,1,0,0,0,0,0,0,0.001741,
429,2,66,1,0,0,0,0,0,0,0.002448,
430,4,66,1,0,0,0,0,0,0,0.001285,
431,2,66,1,0,0,0,0,0,0,0.01225,
432,3,66,1,0,0,0,0,0,0,0.000773,
433,2,66,1,0,0,0,0,0,0,0.001285,
434,3,66,1,0,0,0,0,0,0,0.00078,
435,2,66,1,0,0,0,0,0,0,0.002012,
436,3,66,1,0,0,0,0,0,0,0.001309,
437,2,66,1,0,0,0,0,0,0,0.000747,
438,3,66,1,0,0,0,0,0,0,0.000965,
439,2,66,1,0,0,0,0,0,0,0.000793,
440,3,66,1,0,0,0,0,0,0,0.000855,
441,2,66,1,0,0,0,0,0,0,0.006265,
442,4,66,1,0,0,0,0,0,0,0.006554,
443,2,66,1,0,0,0,0,0,0,0.001296,
444,3,66,1,0,0,0,0,0,0,0.001873,
445,2,66,1,0,0,0,0,0,0,0.00083,
446,2,66,1,0,0,0,0,0,0,0.001186,
447,3,66,1,0,0,0,0,0,0,0.004591,
448,2,66,1,0,0,0,0,0,0,0.00086,
449,3,66,1,0,0,0,0,0,0,0.00116,
450,2,66,1,0,0,0,0,0,0,0.000768,
451,3,66,1,0,0,0,0,0,0,0.000984,
452,2,66,1,0,0,0,0,0,0,0.00188,
453,3,66,1,0,0,0,0,0,0,0.002226,
454,3,66,1,0,0,0,0,0,0,0.000867,
455,3,66,1,0,0,0,0,0,0,0.003074,
456,2,66,1,0,0,0,0,0,0,0.002715,
457,3,66,1,0,0,0,0,0,0,0.001909,
458,2,66,1,0,0,0,0,0,0,0.000883,
459,3,66,1,0,0,0,0,0,0,0.005519,
460,2,66,1,0,0,0,0,0,0,0.004602,
461,3,66,1,0,0,0,0,0,0,0.005696,
462,2,66,1,0,0,0,0,0,0,0.001202,
463,3,66,1,0,0,0,0,0,0,0.000851,
464,2,66,1,0,0,0,0,0,0,0.000941,
465,3,66,1,0,0,0,0,0,0,0.001187,
466,3,66,1,0,0,0,0,0,0,0.000896,
467,3,66,1,0,0,0,0,0,0,0.000985,
468,2,66,1,0,0,0,0,0,0,0.00085,
469,3,66,1,0,0,0,0,0,0,0.000796,
470,2,66,1,0,0,0,0,0,0,0.002402,
471,3,66,1,0,0,0,0,0,0,0.000896,
472,2,66,1,0,0,0,0,0,0,0.001051,
473,3,66,1,0,0,0,0,0,0,0.001571,
474,2,66,1,0,0,0,0,0,0,0.003227,
475,3,66,1,0,0,0,0,0,0,0.001021,
476,2,66,1,0,0,0,0,0,0,0.004749,
477,2,66,1,0,0,0,0,0,0,0.003715,
478,4,66,1,0,0,0,0,0,0,0.017896,
479,2,66,1,0,0,0,0,0,0,0.000825,
480,3,66,1,0,0,0,0,0,0,0.000941,
481,2,66,1,0,0,0,0,0,0,0.000877,
482,3,66,1,0,0,0,0,0,0,0.002762,
483,2,66,1,0,0,0,0,0,0,0.003108,
484,3,66,1,0,0,0,0,0,0,0.002603,
485,2,66,1,0,0,0,0,0,0,0.005824,
486,3,66,1,0,0,0,0,0,0,0.001239,
487,2,66,1,0,0,0,0,0,0,0.000785,
488,3,66,1,0,0,0,0,0,0,0.001269,
489,2,66,1,0,0,0,0,0,0,0.000778,
490,4,66,1,0,0,0,0,0,0,0.001357,
491,2,66,1,0,0,0,0,0,0,0.001161,
492,3,66,1,0,0,0,0,0,0,0.00161,
493,2,66,1,0,0,0,0,0,0,0.001006,
494,3,66,1,0,0,0,0,0,0,0.003363,
495,2,66,1,0,0,0,0,0,0,0.00231,
496,3,66,1,0,0,0,0,0,0,0.002089,
497,2,66,1,0,0,0,0,0,0,0.000896,
498,3,66,1,0,0,0,0,0,0,0.002974,
499,2,66,1,0,0,0,0,0,0,0.001164,
500,3,66,1,0,0,0,0,0,0,0.000738,
501,2,66,1,0,0,0,0,0,0,0.001056,
502,4,66,1,0,0,0,0,0,0,0.001171,
503,2,66,1,0,0,0,0,0,0,0.000785,
504,3,66,1,0,0,0,0,0,0,0.001403,
505,2,66,1,0,0,0,0,0,0,0.000808,
506,2,66,1,0,0,0,0,0,0,0.005908,
507,3,66,1,0,0,0,0,0,0,0.0025,
508,2,66,1,0,0,0,0,0,0,0.00329,
509,3,66,1,0,0,0,0,0,0,0.006104,
510,2,66,1,0,0,0,0,0,0,0.0047,
511,3,66,1,0,0,0,0,0,0,0.00135,
512,2,66,1,0,0,0,0,0,0,0.006068,
513,3,66,1,0,0,0,0,0,0,0.00919,
514,3,66,1,0,0,0,0,0,0,0.004339,
515,3,66,1,0,0,0,0,0,0,0.006478,
516,2,66,1,0,0,0,0,0,0,0.000815,
517,3,66,1,0,0,0,0,0,0,0.001229,
518,2,66,1,0,0,0,0,0,0,0.000895,
519,3,66,1,0,0,0,0,0,0,0.001202,
520,2,66,1,0,0,0,0,0,0,0.001146,
521,3,66,1,0,0,0,0,0,0,0.001012,
522,2,66,1,0,0,0,0,0,0,0.001137,
523,3,66,1,0,0,0,0,0,0,0.001343,
524,2,66,1,0,0,0,0,0,0,0.002164,
525,3,66,1,0,0,0,0,0,0,0.00119,
526,3,66,1,0,0,0,0,0,0,0.001656,
527,3,66,1,0,0,0,0,0,0,0.00353,
528,2,66,1,0,0,0,0,0,0,0.001167,
529,3,66,1,0,0,0,0,0,0,0.006614,
530,2,66,1,0,0,0,0,0,0,0.005359,
531,3,66,1,0,0,0,0,0,0,0.003694,
