Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time,Label
62,3,66,1,0,0,0,0,0,0,2.4e-05,
63,2,66,1,0,0,0,0,0,0,2.6e-05,
64,3,66,1,0,0,0,0,0,0,1e-05,
65,2,66,1,0,0,0,0,0,0,2.5e-05,
66,2,66,1,0,0,0,0,0,0,2.5e-05,
67,3,66,1,0,0,0,0,0,0,1e-05,
68,2,66,1,0,0,0,0,0,0,3e-05,
69,3,66,1,0,0,0,0,0,0,1.3e-05,
70,3,66,1,0,0,0,0,0,0,1e-05,
71,3,66,1,0,0,0,0,0,0,3.2e-05,
72,2,66,1,0,0,0,0,0,0,1e-05,
73,3,66,1,0,0,0,0,0,0,1e-05,
74,2,66,1,0,0,0,0,0,0,1e-05,
75,3,66,1,0,0,0,0,0,0,9e-06,
76,2,66,1,0,0,0,0,0,0,2.7e-05,
77,3,66,1,0,0,0,0,0,0,2.3e-05,
78,2,66,1,0,0,0,0,0,0,2.9e-05,
79,3,66,1,0,0,0,0,0,0,1e-05,
80,2,66,1,0,0,0,0,0,0,9e-06,
81,3,66,1,0,0,0,0,0,0,9e-06,
82,3,66,1,0,0,0,0,0,0,2.5e-05,
83,3,66,1,0,0,0,0,0,0,9e-06,
84,2,66,1,0,0,0,0,0,0,9e-06,
85,3,66,1,0,0,0,0,0,0,2.2e-05,
86,2,66,1,0,0,0,0,0,0,9e-06,
87,3,66,1,0,0,0,0,0,0,2.7e-05,
88,2,66,1,0,0,0,0,0,0,2.4e-05,
89,3,66,1,0,0,0,0,0,0,1e-05,
90,2,66,1,0,0,0,0,0,0,2.8e-05,
91,3,66,1,0,0,0,0,0,0,9e-06,
92,2,66,1,0,0,0,0,0,0,9e-06,
93,3,66,1,0,0,0,0,0,0,2.5e-05,
94,3,66,1,0,0,0,0,0,0,9e-06,
95,3,66,1,0,0,0,0,0,0,1e-05,
96,2,66,1,0,0,0,0,0,0,1e-05,
97,2,66,1,0,0,0,0,0,0,4e-05,
98,3,66,1,0,0,0,0,0,0,2.6e-05,
99,2,66,1,0,0,0,0,0,0,1e-05,
100,3,66,1,0,0,0,0,0,0,2.9e-05,
101,2,66,1,0,0,0,0,0,0,1e-05,
102,3,66,1,0,0,0,0,0,0,2.6e-05,
103,2,66,1,0,0,0,0,0,0,9e-06,
104,3,66,1,0,0,0,0,0,0,1e-05,
105,2,66,1,0,0,0,0,0,0,2.4e-05,
106,4,66,1,0,0,0,0,0,0,3.7e-05,
107,2,66,1,0,0,0,0,0,0,2.3e-05,
108,3,66,1,0,0,0,0,0,0,1e-05,
109,2,66,1,0,0,0,0,0,0,9e-06,
110,3,66,1,0,0,0,0,0,0,9e-06,
111,2,66,1,0,0,0,0,0,0,1e-05,
112,3,66,1,0,0,0,0,0,0,9e-06,
113,2,66,1,0,0,0,0,0,0,9e-06,
114,3,66,1,0,0,0,0,0,0,9e-06,
115,2,66,1,0,0,0,0,0,0,2.8e-05,
116,3,66,1,0,0,0,0,0,0,3.4e-05,
117,2,66,1,0,0,0,0,0,0,1e-05,
118,4,66,1,0,0,0,0,0,0,1e-05,
119,2,66,1,0,0,0,0,0,0,2.3e-05,
120,3,66,1,0,0,0,0,0,0,1.3e-05,
121,2,66,1,0,0,0,0,0,0,9e-06,
122,3,66,1,0,0,0,0,0,0,1e-05,
123,2,66,1,0,0,0,0,0,0,9e-06,
124,3,66,1,0,0,0,0,0,0,9e-06,
125,2,66,1,0,0,0,0,0,0,2.4e-05,
126,3,66,1,0,0,0,0,0,0,2.2e-05,
127,2,66,1,0,0,0,0,0,0,9e-06,
128,3,66,1,0,0,0,0,0,0,4.2e-05,
129,2,66,1,0,0,0,0,0,0,9e-06,
130,3,66,1,0,0,0,0,0,0,2.9e-05,
131,3,66,1,0,0,0,0,0,0,2.4e-05,
132,2,66,1,0,0,0,0,0,0,1.1e-05,
133,3,66,1,0,0,0,0,0,0,1.1e-05,
134,2,66,1,0,0,0,0,0,0,1e-05,
135,3,66,1,0,0,0,0,0,0,1e-05,
136,2,66,1,0,0,0,0,0,0,1e-05,
137,3,66,1,0,0,0,0,0,0,2.5e-05,
138,2,66,1,0,0,0,0,0,0,1e-05,
139,3,66,1,0,0,0,0,0,0,1e-05,
140,2,66,1,0,0,0,0,0,0,2.4e-05,
141,3,66,1,0,0,0,0,0,0,1e-05,
142,3,66,1,0,0,0,0,0,0,2.4e-05,
143,3,66,1,0,0,0,0,0,0,1e-05,
144,2,66,1,0,0,0,0,0,0,1e-05,
145,3,66,1,0,0,0,0,0,0,3.1e-05,
146,2,66,1,0,0,0,0,0,0,9e-06,
147,3,66,1,0,0,0,0,0,0,1e-05,
148,2,66,1,0,0,0,0,0,0,9e-06,
149,3,66,1,0,0,0,0,0,0,2.3e-05,
150,2,66,1,0,0,0,0,0,0,1e-05,
151,3,66,1,0,0,0,0,0,0,2.4e-05,
152,2,66,1,0,0,0,0,0,0,3.1e-05,
153,3,66,1,0,0,0,0,0,0,2.4e-05,
154,3,66,1,0,0,0,0,0,0,1e-05,
155,3,66,1,0,0,0,0,0,0,2.6e-05,
156,2,66,1,0,0,0,0,0,0,9e-06,
157,3,66,1,0,0,0,0,0,0,2.6e-05,
158,2,66,1,0,0,0,0,0,0,2.7e-05,
159,3,66,1,0,0,0,0,0,0,9e-06,
160,2,66,1,0,0,0,0,0,0,1.1e-05,
161,2,66,1,0,0,0,0,0,0,2.4e-05,
162,3,66,1,0,0,0,0,0,0,6e-06,
163,2,66,1,0,0,0,0,0,0,1e-05,
164,3,66,1,0,0,0,0,0,0,2.8e-05,
165,2,66,1,0,0,0,0,0,0,1e-05,
166,3,66,1,0,0,0,0,0,0,2.4e-05,
167,2,66,1,0,0,0,0,0,0,9e-06,
168,3,66,1,0,0,0,0,0,0,2.4e-05,
169,2,66,1,0,0,0,0,0,0,2.6e-05,
170,3,66,1,0,0,0,0,0,0,2.6e-05,
171,2,66,1,0,0,0,0,0,0,1e-05,
172,3,66,1,0,0,0,0,0,0,4.9e-05,
173,2,66,1,0,0,0,0,0,0,2.8e-05,
174,3,66,1,0,0,0,0,0,0,2.5e-05,
175,2,66,1,0,0,0,0,0,0,2.5e-05,
176,3,66,1,0,0,0,0,0,0,9e-06,
177,2,66,1,0,0,0,0,0,0,0.040341,
178,4,66,1,0,0,0,0,0,0,1e-05,
179,2,66,1,0,0,0,0,0,0,1e-05,
180,3,66,1,0,0,0,0,0,0,2.6e-05,
181,2,66,1,0,0,0,0,0,0,2.7e-05,
182,3,66,1,0,0,0,0,0,0,2.6e-05,
183,2,66,1,0,0,0,0,0,0,2.3e-05,
184,3,66,1,0,0,0,0,0,0,2.6e-05,
185,2,66,1,0,0,0,0,0,0,2.5e-05,
186,3,66,1,0,0,0,0,0,0,9e-06,
187,2,66,1,0,0,0,0,0,0,1e-05,
188,3,66,1,0,0,0,0,0,0,1.2e-05,
189,2,66,1,0,0,0,0,0,0,9e-06,
190,4,66,1,0,0,0,0,0,0,1e-05,
191,2,66,1,0,0,0,0,0,0,1e-05,
192,2,66,1,0,0,0,0,0,0,7e-06,
193,3,66,1,0,0,0,0,0,0,1e-05,
194,2,66,1,0,0,0,0,0,0,1e-05,
195,3,66,1,0,0,0,0,0,0,2.3e-05,
196,2,66,1,0,0,0,0,0,0,2.3e-05,
197,3,66,1,0,0,0,0,0,0,9e-06,
198,2,66,1,0,0,0,0,0,0,1e-05,
199,3,66,1,0,0,0,0,0,0,1e-05,
200,2,66,1,0,0,0,0,0,0,1e-05,
201,3,66,1,0,0,0,0,0,0,9e-06,
202,3,66,1,0,0,0,0,0,0,2.6e-05,
203,3,66,1,0,0,0,0,0,0,1e-05,
204,2,66,1,0,0,0,0,0,0,9e-06,
205,3,66,1,0,0,0,0,0,0,1e-05,
206,2,66,1,0,0,0,0,0,0,1e-05,
207,3,66,1,0,0,0,0,0,0,2.6e-05,
208,2,66,1,0,0,0,0,0,0,2.3e-05,
209,3,66,1,0,0,0,0,0,0,1e-05,
210,2,66,1,0,0,0,0,0,0,2.7e-05,
211,3,66,1,0,0,0,0,0,0,1e-05,
212,2,66,1,0,0,0,0,0,0,1e-05,
213,3,66,1,0,0,0,0,0,0,9e-06,
214,3,66,1,0,0,0,0,0,0,2.4e-05,
215,3,66,1,0,0,0,0,0,0,3.4e-05,
216,2,66,1,0,0,0,0,0,0,2.3e-05,
217,3,66,1,0,0,0,0,0,0,9e-06,
218,2,66,1,0,0,0,0,0,0,0.040395,
219,3,66,1,0,0,0,0,0,0,1e-05,
220,2,66,1,0,0,0,0,0,0,9e-06,
221,2,66,1,0,0,0,0,0,0,3.3e-05,
222,3,66,1,0,0,0,0,0,0,1e-05,
223,2,66,1,0,0,0,0,0,0,1.2e-05,
224,3,66,1,0,0,0,0,0,0,1e-05,
225,2,66,1,0,0,0,0,0,0,1e-05,
226,4,66,1,0,0,0,0,0,0,3.4e-05,
227,2,66,1,0,0,0,0,0,0,1e-05,
228,3,66,1,0,0,0,0,0,0,1e-05,
229,2,66,1,0,0,0,0,0,0,2.3e-05,
230,3,66,1,0,0,0,0,0,0,1e-05,
231,2,66,1,0,0,0,0,0,0,1e-05,
232,3,66,1,0,0,0,0,0,0,1e-05,
233,2,66,1,0,0,0,0,0,0,9e-06,
234,3,66,1,0,0,0,0,0,0,1e-05,
235,2,66,1,0,0,0,0,0,0,2.4e-05,
236,3,66,1,0,0,0,0,0,0,9e-06,
237,2,66,1,0,0,0,0,0,0,1e-05,
238,4,66,1,0,0,0,0,0,0,4.2e-05,
239,2,66,1,0,0,0,0,0,0,2.4e-05,
240,3,66,1,0,0,0,0,0,0,2.3e-05,
241,2,66,1,0,0,0,0,0,0,9e-06,
242,3,66,1,0,0,0,0,0,0,1e-05,
243,2,66,1,0,0,0,0,0,0,2.6e-05,
244,3,66,1,0,0,0,0,0,0,3.8e-05,
245,2,66,1,0,0,0,0,0,0,2.3e-05,
246,3,66,1,0,0,0,0,0,0,2.4e-05,
247,2,66,1,0,0,0,0,0,0,2.7e-05,
248,3,66,1,0,0,0,0,0,0,9e-06,
249,2,66,1,0,0,0,0,0,0,2.4e-05,
250,4,66,1,0,0,0,0,0,0,1e-05,
251,2,66,1,0,0,0,0,0,0,2.6e-05,
252,3,66,1,0,0,0,0,0,0,9e-06,
253,2,66,1,0,0,0,0,0,0,7e-06,
254,2,66,1,0,0,0,0,0,0,1e-05,
255,3,66,1,0,0,0,0,0,0,1e-05,
256,2,66,1,0,0,0,0,0,0,1e-05,
257,3,66,1,0,0,0,0,0,0,1.1e-05,
258,2,66,1,0,0,0,0,0,0,3.2e-05,
259,3,66,1,0,0,0,0,0,0,2.7e-05,
260,2,66,1,0,0,0,0,0,0,2.4e-05,
261,3,66,1,0,0,0,0,0,0,2.9e-05,
262,3,66,1,0,0,0,0,0,0,2e-05,
263,3,66,1,0,0,0,0,0,0,7e-06,
264,2,66,1,0,0,0,0,0,0,2.6e-05,
265,3,66,1,0,0,0,0,0,0,9e-06,
266,2,66,1,0,0,0,0,0,0,9e-06,
267,3,66,1,0,0,0,0,0,0,2.4e-05,
268,2,66,1,0,0,0,0,0,0,1e-05,
269,3,66,1,0,0,0,0,0,0,2.3e-05,
270,2,66,1,0,0,0,0,0,0,3.2e-05,
271,3,66,1,0,0,0,0,0,0,1e-05,
272,2,66,1,0,0,0,0,0,0,9e-06,
273,3,66,1,0,0,0,0,0,0,2.4e-05,
274,3,66,1,0,0,0,0,0,0,2.3e-05,
275,3,66,1,0,0,0,0,0,0,9e-06,
276,2,66,1,0,0,0,0,0,0,1e-05,
277,3,66,1,0,0,0,0,0,0,2.4e-05,
278,2,66,1,0,0,0,0,0,0,9e-06,
279,3,66,1,0,0,0,0,0,0,2.4e-05,
280,2,66,1,0,0,0,0,0,0,2.6e-05,
281,3,66,1,0,0,0,0,0,0,7e-06,
282,2,66,1,0,0,0,0,0,0,9e-06,
283,3,66,1,0,0,0,0,0,0,2.7e-05,
284,2,66,1,0,0,0,0,0,0,1e-05,
285,2,66,1,0,0,0,0,0,0,1e-05,
286,4,66,1,0,0,0,0,0,0,1e-05,
287,2,66,1,0,0,0,0,0,0,9e-06,
288,3,66,1,0,0,0,0,0,0,1e-05,
289,2,66,1,0,0,0,0,0,0,7e-06,
290,3,66,1,0,0,0,0,0,0,2.6e-05,
291,2,66,1,0,0,0,0,0,0,1e-05,
292,3,66,1,0,0,0,0,0,0,1e-05,
293,2,66,1,0,0,0,0,0,0,2.9e-05,
294,3,66,1,0,0,0,0,0,0,2.3e-05,
295,2,66,1,0,0,0,0,0,0,6e-06,
296,3,66,1,0,0,0,0,0,0,1e-05,
297,2,66,1,0,0,0,0,0,0,1e-05,
298,4,66,1,0,0,0,0,0,0,0.040832,
299,2,66,1,0,0,0,0,0,0,9e-06,
300,3,66,1,0,0,0,0,0,0,2.2e-05,
301,2,66,1,0,0,0,0,0,0,1e-05,
302,3,66,1,0,0,0,0,0,0,1e-05,
303,2,66,1,0,0,0,0,0,0,1e-05,
304,3,66,1,0,0,0,0,0,0,2.2e-05,
305,2,66,1,0,0,0,0,0,0,2.1e-05,
306,3,66,1,0,0,0,0,0,0,9e-06,
307,2,66,1,0,0,0,0,0,0,2.5e-05,
308,3,66,1,0,0,0,0,0,0,1e-05,
309,2,66,1,0,0,0,0,0,0,2.4e-05,
310,4,66,1,0,0,0,0,0,0,9e-06,
311,2,66,1,0,0,0,0,0,0,2.8e-05,
312,3,66,1,0,0,0,0,0,0,9e-06,
313,2,66,1,0,0,0,0,0,0,2.4e-05,
314,2,66,1,0,0,0,0,0,0,9e-06,
315,3,66,1,0,0,0,0,0,0,1e-05,
316,2,66,1,0,0,0,0,0,0,1.1e-05,
317,3,66,1,0,0,0,0,0,0,1.2e-05,
318,2,66,1,0,0,0,0,0,0,1.2e-05,
319,3,66,1,0,0,0,0,0,0,1e-05,
320,2,66,1,0,0,0,0,0,0,7e-06,
321,3,66,1,0,0,0,0,0,0,1e-05,
322,3,66,1,0,0,0,0,0,0,9e-06,
323,3,66,1,0,0,0,0,0,0,2.4e-05,
324,2,66,1,0,0,0,0,0,0,9e-06,
325,3,66,1,0,0,0,0,0,0,2.4e-05,
326,2,66,1,0,0,0,0,0,0,3.9e-05,
327,3,66,1,0,0,0,0,0,0,2.3e-05,
328,2,66,1,0,0,0,0,0,0,1e-05,
329,3,66,1,0,0,0,0,0,0,2.8e-05,
330,2,66,1,0,0,0,0,0,0,2.7e-05,
331,3,66,1,0,0,0,0,0,0,9e-06,
332,2,66,1,0,0,0,0,0,0,1e-05,
333,3,66,1,0,0,0,0,0,0,9e-06,
334,3,66,1,0,0,0,0,0,0,4.3e-05,
335,3,66,1,0,0,0,0,0,0,9e-06,
336,2,66,1,0,0,0,0,0,0,1e-05,
337,3,66,1,0,0,0,0,0,0,2.3e-05,
338,2,66,1,0,0,0,0,0,0,2.5e-05,
339,3,66,1,0,0,0,0,0,0,1e-05,
340,2,66,1,0,0,0,0,0,0,9e-06,
341,3,66,1,0,0,0,0,0,0,2.6e-05,
342,2,66,1,0,0,0,0,0,0,1e-05,
343,3,66,1,0,0,0,0,0,0,2.2e-05,
344,2,66,1,0,0,0,0,0,0,3.3e-05,
345,2,66,1,0,0,0,0,0,0,1e-05,
346,4,66,1,0,0,0,0,0,0,9e-06,
347,2,66,1,0,0,0,0,0,0,1e-05,
348,3,66,1,0,0,0,0,0,0,1e-05,
349,2,66,1,0,0,0,0,0,0,1e-05,
350,3,66,1,0,0,0,0,0,0,2.7e-05,
351,2,66,1,0,0,0,0,0,0,9e-06,
352,3,66,1,0,0,0,0,0,0,2.4e-05,
353,2,66,1,0,0,0,0,0,0,2.4e-05,
354,3,66,1,0,0,0,0,0,0,2.6e-05,
355,2,66,1,0,0,0,0,0,0,9e-06,
356,3,66,1,0,0,0,0,0,0,1e-05,
357,2,66,1,0,0,0,0,0,0,9e-06,
358,4,66,1,0,0,0,0,0,0,9e-06,
359,2,66,1,0,0,0,0,0,0,9e-06,
360,3,66,1,0,0,0,0,0,0,1e-05,
361,2,66,1,0,0,0,0,0,0,9e-06,
362,3,66,1,0,0,0,0,0,0,2.5e-05,
363,2,66,1,0,0,0,0,0,0,2.5e-05,
364,3,66,1,0,0,0,0,0,0,9e-06,
365,2,66,1,0,0,0,0,0,0,1e-05,
366,3,66,1,0,0,0,0,0,0,2.3e-05,
367,2,66,1,0,0,0,0,0,0,1e-05,
368,3,66,1,0,0,0,0,0,0,2.2e-05,
369,2,66,1,0,0,0,0,0,0,2.3e-05,
370,4,66,1,0,0,0,0,0,0,9e-06,
371,2,66,1,0,0,0,0,0,0,2.7e-05,
372,3,66,1,0,0,0,0,0,0,2.6e-05,
373,2,66,1,0,0,0,0,0,0,2.6e-05,
374,3,66,1,0,0,0,0,0,0,2.1e-05,
375,2,66,1,0,0,0,0,0,0,2.4e-05,
376,2,66,1,0,0,0,0,0,0,2.4e-05,
377,3,66,1,0,0,0,0,0,0,1.1e-05,
378,2,66,1,0,0,0,0,0,0,1e-05,
379,3,66,1,0,0,0,0,0,0,1e-05,
380,2,66,1,0,0,0,0,0,0,1e-05,
381,3,66,1,0,0,0,0,0,0,1e-05,
382,3,66,1,0,0,0,0,0,0,2.4e-05,
383,3,66,1,0,0,0,0,0,0,3.4e-05,
384,2,66,1,0,0,0,0,0,0,2.6e-05,
385,3,66,1,0,0,0,0,0,0,1e-05,
386,2,66,1,0,0,0,0,0,0,2.4e-05,
387,3,66,1,0,0,0,0,0,0,1e-05,
388,2,66,1,0,0,0,0,0,0,9e-06,
389,3,66,1,0,0,0,0,0,0,1e-05,
390,2,66,1,0,0,0,0,0,0,9e-06,
391,3,66,1,0,0,0,0,0,0,1e-05,
392,2,66,1,0,0,0,0,0,0,2.3e-05,
393,3,66,1,0,0,0,0,0,0,9e-06,
394,3,66,1,0,0,0,0,0,0,2.5e-05,
395,3,66,1,0,0,0,0,0,0,1e-05,
396,2,66,1,0,0,0,0,0,0,2.5e-05,
397,3,66,1,0,0,0,0,0,0,2.6e-05,
398,2,66,1,0,0,0,0,0,0,9e-06,
399,3,66,1,0,0,0,0,0,0,2.4e-05,
400,2,66,1,0,0,0,0,0,0,2.4e-05,
401,3,66,1,0,0,0,0,0,0,1e-05,
402,2,66,1,0,0,0,0,0,0,2.6e-05,
403,3,66,1,0,0,0,0,0,0,2.4e-05,
404,2,66,1,0,0,0,0,0,0,1e-05,
405,3,66,1,0,0,0,0,0,0,9e-06,
406,3,66,1,0,0,0,0,0,0,9e-06,
407,2,66,1,0,0,0,0,0,0,3e-05,
408,3,66,1,0,0,0,0,0,0,9e-06,
409,2,66,1,0,0,0,0,0,0,1e-05,
410,3,66,1,0,0,0,0,0,0,7e-06,
411,2,66,1,0,0,0,0,0,0,1e-05,
412,3,66,1,0,0,0,0,0,0,1e-05,
413,2,66,1,0,0,0,0,0,0,8e-06,
414,3,66,1,0,0,0,0,0,0,1e-05,
415,2,66,1,0,0,0,0,0,0,2.5e-05,
416,3,66,1,0,0,0,0,0,0,1e-05,
417,2,66,1,0,0,0,0,0,0,2.6e-05,
418,4,66,1,0,0,0,0,0,0,1e-05,
419,2,66,1,0,0,0,0,0,0,2.3e-05,
420,3,66,1,0,0,0,0,0,0,1e-05,
421,2,66,1,0,0,0,0,0,0,2.8e-05,
422,3,66,1,0,0,0,0,0,0,1e-05,
423,2,66,1,0,0,0,0,0,0,1e-05,
424,3,66,1,0,0,0,0,0,0,2.4e-05,
425,2,66,1,0,0,0,0,0,0,2.6e-05,
426,3,66,1,0,0,0,0,0,0,2.2e-05,
427,2,66,1,0,0,0,0,0,0,8e-06,
428,3,66,1,0,0,0,0,0,0,2.3e-05,
429,2,66,1,0,0,0,0,0,0,2.8e-05,
430,4,66,1,0,0,0,0,0,0,2.3e-05,
431,2,66,1,0,0,0,0,0,0,2.5e-05,
432,3,66,1,0,0,0,0,0,0,1e-05,
433,2,66,1,0,0,0,0,0,0,9e-06,
434,3,66,1,0,0,0,0,0,0,2.8e-05,
435,2,66,1,0,0,0,0,0,0,2.4e-05,
436,3,66,1,0,0,0,0,0,0,1e-05,
437,2,66,1,0,0,0,0,0,0,2.6e-05,
438,2,66,1,0,0,0,0,0,0,9e-06,
439,3,66,1,0,0,0,0,0,0,1e-05,
440,2,66,1,0,0,0,0,0,0,7e-06,
441,3,66,1,0,0,0,0,0,0,9e-06,
442,3,66,1,0,0,0,0,0,0,2.6e-05,
443,3,66,1,0,0,0,0,0,0,2.4e-05,
444,2,66,1,0,0,0,0,0,0,1e-05,
445,3,66,1,0,0,0,0,0,0,2.6e-05,
446,2,66,1,0,0,0,0,0,0,2.4e-05,
447,3,66,1,0,0,0,0,0,0,9e-06,
448,2,66,1,0,0,0,0,0,0,2.3e-05,
449,3,66,1,0,0,0,0,0,0,1.2e-05,
450,2,66,1,0,0,0,0,0,0,2.4e-05,
451,3,66,1,0,0,0,0,0,0,2.6e-05,
452,2,66,1,0,0,0,0,0,0,2.6e-05,
453,3,66,1,0,0,0,0,0,0,9e-06,
454,3,66,1,0,0,0,0,0,0,9e-06,
455,3,66,1,0,0,0,0,0,0,2.6e-05,
456,2,66,1,0,0,0,0,0,0,9e-06,
457,3,66,1,0,0,0,0,0,0,2.3e-05,
458,2,66,1,0,0,0,0,0,0,9e-06,
459,3,66,1,0,0,0,0,0,0,1e-05,
460,2,66,1,0,0,0,0,0,0,4.5e-05,
461,3,66,1,0,0,0,0,0,0,1e-05,
462,2,66,1,0,0,0,0,0,0,2.4e-05,
463,3,66,1,0,0,0,0,0,0,9e-06,
464,2,66,1,0,0,0,0,0,0,2.3e-05,
465,3,66,1,0,0,0,0,0,0,1e-05,
466,3,66,1,0,0,0,0,0,0,2.4e-05,
467,3,66,1,0,0,0,0,0,0,2.5e-05,
468,2,66,1,0,0,0,0,0,0,2.4e-05,
469,2,66,1,0,0,0,0,0,0,2.4e-05,
470,3,66,1,0,0,0,0,0,0,1e-05,
471,2,66,1,0,0,0,0,0,0,1e-05,
472,3,66,1,0,0,0,0,0,0,1e-05,
473,2,66,1,0,0,0,0,0,0,1.3e-05,
474,3,66,1,0,0,0,0,0,0,1e-05,
475,2,66,1,0,0,0,0,0,0,1e-05,
476,3,66,1,0,0,0,0,0,0,1e-05,
477,2,66,1,0,0,0,0,0,0,9e-06,
478,4,66,1,0,0,0,0,0,0,2.4e-05,
479,2,66,1,0,0,0,0,0,0,9e-06,
480,3,66,1,0,0,0,0,0,0,9e-06,
481,2,66,1,0,0,0,0,0,0,2.3e-05,
482,3,66,1,0,0,0,0,0,0,9e-06,
483,2,66,1,0,0,0,0,0,0,9e-06,
484,3,66,1,0,0,0,0,0,0,2.3e-05,
485,2,66,1,0,0,0,0,0,0,1e-05,
486,3,66,1,0,0,0,0,0,0,1e-05,
487,2,66,1,0,0,0,0,0,0,2.5e-05,
488,3,66,1,0,0,0,0,0,0,2.8e-05,
489,2,66,1,0,0,0,0,0,0,1e-05,
490,4,66,1,0,0,0,0,0,0,9e-06,
491,2,66,1,0,0,0,0,0,0,1e-05,
492,3,66,1,0,0,0,0,0,0,9e-06,
493,2,66,1,0,0,0,0,0,0,1e-05,
494,3,66,1,0,0,0,0,0,0,2.3e-05,
495,2,66,1,0,0,0,0,0,0,2.4e-05,
496,3,66,1,0,0,0,0,0,0,1e-05,
497,2,66,1,0,0,0,0,0,0,9e-06,
498,3,66,1,0,0,0,0,0,0,1e-05,
499,2,66,1,0,0,0,0,0,0,2.4e-05,
500,2,66,1,0,0,0,0,0,0,2.8e-05,
501,3,66,1,0,0,0,0,0,0,9e-06,
502,3,66,1,0,0,0,0,0,0,1e-05,
503,3,66,1,0,0,0,0,0,0,9e-06,
504,2,66,1,0,0,0,0,0,0,1e-05,
505,3,66,1,0,0,0,0,0,0,1e-05,
506,2,66,1,0,0,0,0,0,0,9e-06,
507,3,66,1,0,0,0,0,0,0,1e-05,
508,2,66,1,0,0,0,0,0,0,1e-05,
509,3,66,1,0,0,0,0,0,0,2.1e-05,
510,2,66,1,0,0,0,0,0,0,1e-05,
511,3,66,1,0,0,0,0,0,0,2.5e-05,
512,2,66,1,0,0,0,0,0,0,1e-05,
513,3,66,1,0,0,0,0,0,0,2.2e-05,
