Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time,Label
109,5,66,1,0,0,0,0,0,0,3.7e-05,
110,5,66,1,0,0,0,0,0,0,9e-06,
111,5,66,1,0,0,0,0,0,0,2.9e-05,
112,5,66,1,0,0,0,0,0,0,2.5e-05,
113,4,66,1,0,0,0,0,0,0,1e-05,
114,6,66,1,0,0,0,0,0,0,9e-06,
115,4,66,1,0,0,0,0,0,0,9e-06,
116,6,66,1,0,0,0,0,0,0,1.2e-05,
117,4,66,1,0,0,0,0,0,0,1.2e-05,
118,6,66,1,0,0,0,0,0,0,2.4e-05,
119,5,66,1,0,0,0,0,0,0,2.7e-05,
120,5,66,1,0,0,0,0,0,0,1e-05,
121,5,66,1,0,0,0,0,0,0,2.7e-05,
122,5,66,1,0,0,0,0,0,0,2.5e-05,
123,4,66,1,0,0,0,0,0,0,2.4e-05,
124,6,66,1,0,0,0,0,0,0,2.5e-05,
125,4,66,1,0,0,0,0,0,0,1e-05,
126,6,66,1,0,0,0,0,0,0,2.2e-05,
127,4,66,1,0,0,0,0,0,0,2e-05,
128,5,66,1,0,0,0,0,0,0,7e-06,
129,5,66,1,0,0,0,0,0,0,2.9e-05,
130,6,66,1,0,0,0,0,0,0,9e-06,
131,5,66,1,0,0,0,0,0,0,1.3e-05,
132,5,66,1,0,0,0,0,0,0,2.4e-05,
133,4,66,1,0,0,0,0,0,0,1e-05,
134,6,66,1,0,0,0,0,0,0,3e-05,
135,4,66,1,0,0,0,0,0,0,1e-05,
136,5,66,1,0,0,0,0,0,0,4.3e-05,
137,5,66,1,0,0,0,0,0,0,2.4e-05,
138,4,66,1,0,0,0,0,0,0,1.3e-05,
139,6,66,1,0,0,0,0,0,0,1.2e-05,
140,4,66,1,0,0,0,0,0,0,4.4e-05,
141,5,66,1,0,0,0,0,0,0,2.5e-05,
142,6,66,1,0,0,0,0,0,0,2.4e-05,
143,5,66,1,0,0,0,0,0,0,9e-06,
144,5,66,1,0,0,0,0,0,0,2.8e-05,
145,5,66,1,0,0,0,0,0,0,9e-06,
146,4,66,1,0,0,0,0,0,0,9e-06,
147,6,66,1,0,0,0,0,0,0,1e-05,
148,4,66,1,0,0,0,0,0,0,2.5e-05,
149,6,66,1,0,0,0,0,0,0,2.8e-05,
150,4,66,1,0,0,0,0,0,0,1.9e-05,
151,5,66,1,0,0,0,0,0,0,2.5e-05,
152,5,66,1,0,0,0,0,0,0,3.1e-05,
153,5,66,1,0,0,0,0,0,0,1e-05,
154,6,66,1,0,0,0,0,0,0,1.3e-05,
155,5,66,1,0,0,0,0,0,0,2.5e-05,
156,4,66,1,0,0,0,0,0,0,9e-06,
157,6,66,1,0,0,0,0,0,0,2.3e-05,
158,4,66,1,0,0,0,0,0,0,0.04105,
159,6,66,1,0,0,0,0,0,0,2.3e-05,
160,4,66,1,0,0,0,0,0,0,1.5e-05,
161,5,66,1,0,0,0,0,0,0,2.9e-05,
162,5,66,1,0,0,0,0,0,0,3e-05,
163,5,66,1,0,0,0,0,0,0,9e-06,
164,5,66,1,0,0,0,0,0,0,2.7e-05,
165,5,66,1,0,0,0,0,0,0,2.5e-05,
166,4,66,1,0,0,0,0,0,0,1e-05,
167,5,66,1,0,0,0,0,0,0,1.3e-05,
168,5,66,1,0,0,0,0,0,0,2.7e-05,
169,5,66,1,0,0,0,0,0,0,1.3e-05,
170,5,66,1,0,0,0,0,0,0,2.4e-05,
171,4,66,1,0,0,0,0,0,0,9e-06,
172,6,66,1,0,0,0,0,0,0,1.2e-05,
173,4,66,1,0,0,0,0,0,0,1.2e-05,
174,6,66,1,0,0,0,0,0,0,1.2e-05,
175,4,66,1,0,0,0,0,0,0,1.2e-05,
176,5,66,1,0,0,0,0,0,0,2.4e-05,
177,5,66,1,0,0,0,0,0,0,3.1e-05,
178,6,66,1,0,0,0,0,0,0,2.6e-05,
179,5,66,1,0,0,0,0,0,0,1.3e-05,
180,5,66,1,0,0,0,0,0,0,1e-05,
181,4,66,1,0,0,0,0,0,0,1e-05,
182,6,66,1,0,0,0,0,0,0,9e-06,
183,4,66,1,0,0,0,0,0,0,0.041069,
184,6,66,1,0,0,0,0,0,0,4.6e-05,
185,4,66,1,0,0,0,0,0,0,1.5e-05,
186,5,66,1,0,0,0,0,0,0,1e-05,
187,5,66,1,0,0,0,0,0,0,2.7e-05,
188,5,66,1,0,0,0,0,0,0,9e-06,
189,5,66,1,0,0,0,0,0,0,1.2e-05,
190,6,66,1,0,0,0,0,0,0,1e-05,
191,4,66,1,0,0,0,0,0,0,1e-05,
192,6,66,1,0,0,0,0,0,0,2.3e-05,
193,4,66,1,0,0,0,0,0,0,2.5e-05,
194,6,66,1,0,0,0,0,0,0,1e-05,
195,4,66,1,0,0,0,0,0,0,0.040197,
196,5,66,1,0,0,0,0,0,0,2.6e-05,
197,5,66,1,0,0,0,0,0,0,3e-05,
198,4,66,1,0,0,0,0,0,0,1.3e-05,
199,6,66,1,0,0,0,0,0,0,2.9e-05,
200,4,66,1,0,0,0,0,0,0,1.6e-05,
201,5,66,1,0,0,0,0,0,0,9e-06,
202,6,66,1,0,0,0,0,0,0,2.8e-05,
203,5,66,1,0,0,0,0,0,0,2.7e-05,
204,5,66,1,0,0,0,0,0,0,2.9e-05,
205,5,66,1,0,0,0,0,0,0,1e-05,
206,4,66,1,0,0,0,0,0,0,9e-06,
207,6,66,1,0,0,0,0,0,0,9e-06,
208,4,66,1,0,0,0,0,0,0,2.6e-05,
209,6,66,1,0,0,0,0,0,0,1.2e-05,
210,4,66,1,0,0,0,0,0,0,1.4e-05,
211,5,66,1,0,0,0,0,0,0,1e-05,
212,5,66,1,0,0,0,0,0,0,1.2e-05,
213,5,66,1,0,0,0,0,0,0,2.6e-05,
214,6,66,1,0,0,0,0,0,0,1.3e-05,
215,5,66,1,0,0,0,0,0,0,1e-05,
216,4,66,1,0,0,0,0,0,0,2.4e-05,
217,6,66,1,0,0,0,0,0,0,1e-05,
218,4,66,1,0,0,0,0,0,0,6e-06,
219,6,66,1,0,0,0,0,0,0,0.040191,
220,4,66,1,0,0,0,0,0,0,1.7e-05,
221,5,66,1,0,0,0,0,0,0,2.2e-05,
222,5,66,1,0,0,0,0,0,0,1.3e-05,
223,5,66,1,0,0,0,0,0,0,9e-06,
224,5,66,1,0,0,0,0,0,0,1.3e-05,
225,5,66,1,0,0,0,0,0,0,2.4e-05,
226,5,66,1,0,0,0,0,0,0,1e-05,
227,6,66,1,0,0,0,0,0,0,2.3e-05,
228,4,66,1,0,0,0,0,0,0,9e-06,
229,5,66,1,0,0,0,0,0,0,1.3e-05,
230,5,66,1,0,0,0,0,0,0,1.3e-05,
231,4,66,1,0,0,0,0,0,0,2.2e-05,
232,6,66,1,0,0,0,0,0,0,2.6e-05,
233,4,66,1,0,0,0,0,0,0,1.2e-05,
234,6,66,1,0,0,0,0,0,0,1.2e-05,
235,4,66,1,0,0,0,0,0,0,2.3e-05,
236,5,66,1,0,0,0,0,0,0,2.8e-05,
237,5,66,1,0,0,0,0,0,0,3.7e-05,
238,6,66,1,0,0,0,0,0,0,2.6e-05,
239,4,66,1,0,0,0,0,0,0,9e-06,
240,6,66,1,0,0,0,0,0,0,3.3e-05,
241,4,66,1,0,0,0,0,0,0,4e-06,
242,6,66,1,0,0,0,0,0,0,2.8e-05,
243,4,66,1,0,0,0,0,0,0,1.2e-05,
244,5,66,1,0,0,0,0,0,0,2.5e-05,
245,5,66,1,0,0,0,0,0,0,5.3e-05,
246,5,66,1,0,0,0,0,0,0,9e-06,
247,5,66,1,0,0,0,0,0,0,1.3e-05,
248,5,66,1,0,0,0,0,0,0,1e-05,
249,4,66,1,0,0,0,0,0,0,1.1e-05,
250,7,66,1,0,0,0,0,0,0,9e-06,
251,4,66,1,0,0,0,0,0,0,1e-05,
252,6,66,1,0,0,0,0,0,0,2.2e-05,
253,4,66,1,0,0,0,0,0,0,1e-05,
254,5,66,1,0,0,0,0,0,0,2.5e-05,
255,5,66,1,0,0,0,0,0,0,1.4e-05,
256,5,66,1,0,0,0,0,0,0,2.8e-05,
257,5,66,1,0,0,0,0,0,0,4.5e-05,
258,4,66,1,0,0,0,0,0,0,2.7e-05,
259,5,66,1,0,0,0,0,0,0,1.1e-05,
260,5,66,1,0,0,0,0,0,0,1.3e-05,
261,5,66,1,0,0,0,0,0,0,1e-05,
262,6,66,1,0,0,0,0,0,0,9e-06,
263,5,66,1,0,0,0,0,0,0,8e-06,
264,4,66,1,0,0,0,0,0,0,2.7e-05,
265,6,66,1,0,0,0,0,0,0,1e-05,
266,4,66,1,0,0,0,0,0,0,1e-05,
267,6,66,1,0,0,0,0,0,0,2.6e-05,
268,4,66,1,0,0,0,0,0,0,2.9e-05,
269,5,66,1,0,0,0,0,0,0,2.3e-05,
270,5,66,1,0,0,0,0,0,0,3e-05,
271,5,66,1,0,0,0,0,0,0,9e-06,
272,5,66,1,0,0,0,0,0,0,1.3e-05,
273,5,66,1,0,0,0,0,0,0,9e-06,
274,5,66,1,0,0,0,0,0,0,2.6e-05,
275,6,66,1,0,0,0,0,0,0,1e-05,
276,4,66,1,0,0,0,0,0,0,0.040838,
277,6,66,1,0,0,0,0,0,0,1.2e-05,
278,4,66,1,0,0,0,0,0,0,2e-05,
279,5,66,1,0,0,0,0,0,0,1.2e-05,
280,5,66,1,0,0,0,0,0,0,1.3e-05,
281,5,66,1,0,0,0,0,0,0,1e-05,
282,4,66,1,0,0,0,0,0,0,9e-06,
283,6,66,1,0,0,0,0,0,0,2.3e-05,
284,4,66,1,0,0,0,0,0,0,9e-06,
285,6,66,1,0,0,0,0,0,0,2.3e-05,
286,5,66,1,0,0,0,0,0,0,1e-05,
287,5,66,1,0,0,0,0,0,0,2.8e-05,
288,5,66,1,0,0,0,0,0,0,2.6e-05,
289,5,66,1,0,0,0,0,0,0,9e-06,
290,5,66,1,0,0,0,0,0,0,2.7e-05,
291,4,66,1,0,0,0,0,0,0,2.5e-05,
292,5,66,1,0,0,0,0,0,0,1e-05,
293,5,66,1,0,0,0,0,0,0,2.8e-05,
294,5,66,1,0,0,0,0,0,0,1.2e-05,
295,5,66,1,0,0,0,0,0,0,2.6e-05,
296,5,66,1,0,0,0,0,0,0,2.4e-05,
297,4,66,1,0,0,0,0,0,0,2.4e-05,
298,7,66,1,0,0,0,0,0,0,2.3e-05,
299,4,66,1,0,0,0,0,0,0,3.7e-05,
300,6,66,1,0,0,0,0,0,0,1.2e-05,
301,4,66,1,0,0,0,0,0,0,1.2e-05,
302,5,66,1,0,0,0,0,0,0,2.5e-05,
303,5,66,1,0,0,0,0,0,0,1.4e-05,
304,5,66,1,0,0,0,0,0,0,9e-06,
305,5,66,1,0,0,0,0,0,0,3.1e-05,
306,5,66,1,0,0,0,0,0,0,9e-06,
307,4,66,1,0,0,0,0,0,0,1e-05,
308,6,66,1,0,0,0,0,0,0,1e-05,
309,4,66,1,0,0,0,0,0,0,1e-05,
310,7,66,1,0,0,0,0,0,0,2.5e-05,
311,4,66,1,0,0,0,0,0,0,3.5e-05,
312,5,66,1,0,0,0,0,0,0,3.2e-05,
313,5,66,1,0,0,0,0,0,0,2.8e-05,
314,5,66,1,0,0,0,0,0,0,2.3e-05,
315,5,66,1,0,0,0,0,0,0,1.3e-05,
316,5,66,1,0,0,0,0,0,0,2.5e-05,
317,4,66,1,0,0,0,0,0,0,2.9e-05,
318,6,66,1,0,0,0,0,0,0,1.1e-05,
319,4,66,1,0,0,0,0,0,0,2.5e-05,
320,6,66,1,0,0,0,0,0,0,9e-06,
321,4,66,1,0,0,0,0,0,0,2.7e-05,
322,5,66,1,0,0,0,0,0,0,2.2e-05,
323,6,66,1,0,0,0,0,0,0,1.2e-05,
324,4,66,1,0,0,0,0,0,0,1.3e-05,
325,6,66,1,0,0,0,0,0,0,1.3e-05,
326,4,66,1,0,0,0,0,0,0,3.4e-05,
327,5,66,1,0,0,0,0,0,0,3.1e-05,
328,5,66,1,0,0,0,0,0,0,1.4e-05,
329,5,66,1,0,0,0,0,0,0,2.9e-05,
330,5,66,1,0,0,0,0,0,0,1.3e-05,
331,5,66,1,0,0,0,0,0,0,1e-05,
332,4,66,1,0,0,0,0,0,0,0.040559,
333,6,66,1,0,0,0,0,0,0,3.1e-05,
334,5,66,1,0,0,0,0,0,0,2.6e-05,
335,6,66,1,0,0,0,0,0,0,1.3e-05,
336,4,66,1,0,0,0,0,0,0,1.8e-05,
337,5,66,1,0,0,0,0,0,0,3.4e-05,
338,5,66,1,0,0,0,0,0,0,3.2e-05,
339,5,66,1,0,0,0,0,0,0,3.3e-05,
340,5,66,1,0,0,0,0,0,0,3.8e-05,
341,5,66,1,0,0,0,0,0,0,2.5e-05,
342,4,66,1,0,0,0,0,0,0,2.4e-05,
343,6,66,1,0,0,0,0,0,0,1e-05,
344,4,66,1,0,0,0,0,0,0,0.040994,
345,5,66,1,0,0,0,0,0,0,9e-06,
346,6,66,1,0,0,0,0,0,0,2.6e-05,
347,5,66,1,0,0,0,0,0,0,1e-05,
348,5,66,1,0,0,0,0,0,0,1.4e-05,
349,5,66,1,0,0,0,0,0,0,2.3e-05,
350,4,66,1,0,0,0,0,0,0,1e-05,
351,6,66,1,0,0,0,0,0,0,2.5e-05,
352,4,66,1,0,0,0,0,0,0,2.9e-05,
353,5,66,1,0,0,0,0,0,0,2.7e-05,
354,5,66,1,0,0,0,0,0,0,9e-06,
355,5,66,1,0,0,0,0,0,0,2.7e-05,
356,5,66,1,0,0,0,0,0,0,0.041859,
357,4,66,1,0,0,0,0,0,0,9e-06,
358,7,66,1,0,0,0,0,0,0,2.5e-05,
359,4,66,1,0,0,0,0,0,0,1.2e-05,
360,5,66,1,0,0,0,0,0,0,2.6e-05,
361,5,66,1,0,0,0,0,0,0,1.6e-05,
362,5,66,1,0,0,0,0,0,0,2.4e-05,
363,5,66,1,0,0,0,0,0,0,1.3e-05,
364,5,66,1,0,0,0,0,0,0,3.2e-05,
365,4,66,1,0,0,0,0,0,0,9e-06,
366,6,66,1,0,0,0,0,0,0,1e-05,
367,4,66,1,0,0,0,0,0,0,9e-06,
368,6,66,1,0,0,0,0,0,0,2.6e-05,
369,4,66,1,0,0,0,0,0,0,1.5e-05,
370,6,66,1,0,0,0,0,0,0,1e-05,
371,5,66,1,0,0,0,0,0,0,4.9e-05,
372,5,66,1,0,0,0,0,0,0,9e-06,
373,5,66,1,0,0,0,0,0,0,1.3e-05,
374,5,66,1,0,0,0,0,0,0,3.6e-05,
375,4,66,1,0,0,0,0,0,0,2.3e-05,
376,6,66,1,0,0,0,0,0,0,9e-06,
377,4,66,1,0,0,0,0,0,0,1e-05,
378,5,66,1,0,0,0,0,0,0,2.8e-05,
379,5,66,1,0,0,0,0,0,0,2.8e-05,
380,5,66,1,0,0,0,0,0,0,1e-05,
381,5,66,1,0,0,0,0,0,0,1.4e-05,
382,5,66,1,0,0,0,0,0,0,3e-05,
383,5,66,1,0,0,0,0,0,0,9e-06,
384,5,66,1,0,0,0,0,0,0,1.5e-05,
385,5,66,1,0,0,0,0,0,0,6e-06,
386,5,66,1,0,0,0,0,0,0,3.1e-05,
387,5,66,1,0,0,0,0,0,0,1e-05,
388,4,66,1,0,0,0,0,0,0,2.6e-05,
389,6,66,1,0,0,0,0,0,0,3e-05,
390,4,66,1,0,0,0,0,0,0,1.2e-05,
391,6,66,1,0,0,0,0,0,0,1.2e-05,
392,4,66,1,0,0,0,0,0,0,1.4e-05,
393,5,66,1,0,0,0,0,0,0,2.4e-05,
394,6,66,1,0,0,0,0,0,0,2.6e-05,
395,5,66,1,0,0,0,0,0,0,2.4e-05,
396,5,66,1,0,0,0,0,0,0,1.2e-05,
397,5,66,1,0,0,0,0,0,0,1e-05,
398,4,66,1,0,0,0,0,0,0,1.2e-05,
399,6,66,1,0,0,0,0,0,0,2.3e-05,
400,4,66,1,0,0,0,0,0,0,2.3e-05,
401,6,66,1,0,0,0,0,0,0,3.3e-05,
402,4,66,1,0,0,0,0,0,0,1.8e-05,
403,5,66,1,0,0,0,0,0,0,9e-06,
404,5,66,1,0,0,0,0,0,0,1.3e-05,
405,5,66,1,0,0,0,0,0,0,1e-05,
406,6,66,1,0,0,0,0,0,0,1.2e-05,
407,5,66,1,0,0,0,0,0,0,2.8e-05,
408,4,66,1,0,0,0,0,0,0,1e-05,
409,6,66,1,0,0,0,0,0,0,9e-06,
410,4,66,1,0,0,0,0,0,0,9e-06,
411,6,66,1,0,0,0,0,0,0,1e-05,
412,4,66,1,0,0,0,0,0,0,1e-05,
413,5,66,1,0,0,0,0,0,0,2.5e-05,
414,5,66,1,0,0,0,0,0,0,2.5e-05,
415,4,66,1,0,0,0,0,0,0,2.6e-05,
416,6,66,1,0,0,0,0,0,0,2.7e-05,
417,4,66,1,0,0,0,0,0,0,1.6e-05,
418,6,66,1,0,0,0,0,0,0,1e-05,
419,5,66,1,0,0,0,0,0,0,1.3e-05,
420,5,66,1,0,0,0,0,0,0,1e-05,
421,5,66,1,0,0,0,0,0,0,3.2e-05,
422,5,66,1,0,0,0,0,0,0,3.1e-05,
423,4,66,1,0,0,0,0,0,0,9e-06,
424,6,66,1,0,0,0,0,0,0,9e-06,
425,4,66,1,0,0,0,0,0,0,1.2e-05,
426,6,66,1,0,0,0,0,0,0,1.3e-05,
427,4,66,1,0,0,0,0,0,0,2.1e-05,
428,5,66,1,0,0,0,0,0,0,1e-05,
429,5,66,1,0,0,0,0,0,0,1.3e-05,
430,6,66,1,0,0,0,0,0,0,2.5e-05,
431,4,66,1,0,0,0,0,0,0,1e-05,
432,6,66,1,0,0,0,0,0,0,9e-06,
433,4,66,1,0,0,0,0,0,0,1e-05,
434,6,66,1,0,0,0,0,0,0,1.2e-05,
435,4,66,1,0,0,0,0,0,0,1.2e-05,
436,5,66,1,0,0,0,0,0,0,1e-05,
437,5,66,1,0,0,0,0,0,0,2.7e-05,
438,5,66,1,0,0,0,0,0,0,2.5e-05,
439,5,66,1,0,0,0,0,0,0,1.3e-05,
440,5,66,1,0,0,0,0,0,0,1e-05,
441,4,66,1,0,0,0,0,0,0,2.4e-05,
442,7,66,1,0,0,0,0,0,0,2.6e-05,
443,4,66,1,0,0,0,0,0,0,1e-05,
444,5,66,1,0,0,0,0,0,0,2.7e-05,
445,5,66,1,0,0,0,0,0,0,9e-06,
446,4,66,1,0,0,0,0,0,0,0.040334,
447,6,66,1,0,0,0,0,0,0,1.1e-05,
448,4,66,1,0,0,0,0,0,0,2.6e-05,
449,6,66,1,0,0,0,0,0,0,1.2e-05,
450,4,66,1,0,0,0,0,0,0,1.3e-05,
451,5,66,1,0,0,0,0,0,0,9e-06,
452,5,66,1,0,0,0,0,0,0,1.4e-05,
453,5,66,1,0,0,0,0,0,0,2.3e-05,
454,6,66,1,0,0,0,0,0,0,2.5e-05,
455,5,66,1,0,0,0,0,0,0,1e-05,
456,4,66,1,0,0,0,0,0,0,3e-05,
457,6,66,1,0,0,0,0,0,0,2.3e-05,
458,4,66,1,0,0,0,0,0,0,2.4e-05,
459,6,66,1,0,0,0,0,0,0,9e-06,
460,4,66,1,0,0,0,0,0,0,1.2e-05,
461,5,66,1,0,0,0,0,0,0,2.3e-05,
462,5,66,1,0,0,0,0,0,0,1.4e-05,
463,5,66,1,0,0,0,0,0,0,1e-05,
464,5,66,1,0,0,0,0,0,0,2.8e-05,
465,5,66,1,0,0,0,0,0,0,2.3e-05,
466,5,66,1,0,0,0,0,0,0,3.3e-05,
467,6,66,1,0,0,0,0,0,0,9e-06,
468,4,66,1,0,0,0,0,0,0,2.4e-05,
469,6,66,1,0,0,0,0,0,0,9e-06,
470,4,66,1,0,0,0,0,0,0,9e-06,
471,5,66,1,0,0,0,0,0,0,1e-05,
472,5,66,1,0,0,0,0,0,0,1.3e-05,
473,5,66,1,0,0,0,0,0,0,6e-06,
474,5,66,1,0,0,0,0,0,0,3.6e-05,
475,4,66,1,0,0,0,0,0,0,2e-05,
476,5,66,1,0,0,0,0,0,0,1e-05,
477,5,66,1,0,0,0,0,0,0,4.5e-05,
478,6,66,1,0,0,0,0,0,0,9e-06,
479,5,66,1,0,0,0,0,0,0,3.1e-05,
480,5,66,1,0,0,0,0,0,0,0.040931,
481,4,66,1,0,0,0,0,0,0,9e-06,
482,6,66,1,0,0,0,0,0,0,1.2e-05,
483,4,66,1,0,0,0,0,0,0,1.2e-05,
484,6,66,1,0,0,0,0,0,0,1.3e-05,
485,4,66,1,0,0,0,0,0,0,1.6e-05,
486,5,66,1,0,0,0,0,0,0,2.6e-05,
487,5,66,1,0,0,0,0,0,0,3.2e-05,
488,5,66,1,0,0,0,0,0,0,2.5e-05,
489,5,66,1,0,0,0,0,0,0,1.4e-05,
490,6,66,1,0,0,0,0,0,0,9e-06,
491,4,66,1,0,0,0,0,0,0,1e-05,
492,6,66,1,0,0,0,0,0,0,3.1e-05,
493,4,66,1,0,0,0,0,0,0,1e-05,
494,6,66,1,0,0,0,0,0,0,1.2e-05,
495,4,66,1,0,0,0,0,0,0,2.1e-05,
496,5,66,1,0,0,0,0,0,0,1e-05,
497,5,66,1,0,0,0,0,0,0,1.3e-05,
498,5,66,1,0,0,0,0,0,0,9e-06,
499,5,66,1,0,0,0,0,0,0,3.5e-05,
500,5,66,1,0,0,0,0,0,0,9e-06,
501,4,66,1,0,0,0,0,0,0,9e-06,
502,7,66,1,0,0,0,0,0,0,2.2e-05,
503,4,66,1,0,0,0,0,0,0,9e-06,
504,6,66,1,0,0,0,0,0,0,9e-06,
505,4,66,1,0,0,0,0,0,0,3e-05,
506,4,66,1,0,0,0,0,0,0,1.1e-05,
