Window_Num,Num_Packets,Avg_Length,Num_Streams,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
6483,2,66.0,1,1,0,0,0,0,0,0,0.000791
6484,4,66.0,1,1,0,0,0,0,0,0,0.001088
6485,2,66.0,1,1,0,0,0,0,0,0,0.000803
6486,3,66.0,1,1,0,0,0,0,0,0,0.0029
6487,2,66.0,1,1,0,0,0,0,0,0,0.00117
6488,3,66.0,1,1,0,0,0,0,0,0,0.001015
6489,2,66.0,1,1,0,0,0,0,0,0,0.001261
6490,3,66.0,1,1,0,0,0,0,0,0,0.001312
6491,2,66.0,1,1,0,0,0,0,0,0,0.001602
6492,3,66.0,1,1,0,0,0,0,0,0,0.005464
6493,2,66.0,1,1,0,0,0,0,0,0,0.000766
6494,3,66.0,1,1,0,0,0,0,0,0,0.005258
6495,2,66.0,1,1,0,0,0,0,0,0,0.001569
6496,4,66.0,1,1,0,0,0,0,0,0,0.002065
6497,2,66.0,1,1,0,0,0,0,0,0,0.00112
6498,3,66.0,1,1,0,0,0,0,0,0,0.001221
6499,2,66.0,1,1,0,0,0,0,0,0,0.000878
6500,3,66.0,1,1,0,0,0,0,0,0,0.00151
6501,2,66.0,1,1,0,0,0,0,0,0,0.000897
6502,3,66.0,1,1,0,0,0,0,0,0,0.000892
6503,2,66.0,1,1,0,0,0,0,0,0,0.001156
6504,3,66.0,1,1,0,0,0,0,0,0,0.002194
6505,2,66.0,1,1,0,0,0,0,0,0,0.000954
6506,3,66.0,1,1,0,0,0,0,0,0,0.000758
6507,2,66.0,1,1,0,0,0,0,0,0,0.000824
6508,4,66.0,1,1,0,0,0,0,0,0,0.001062
6509,2,66.0,1,1,0,0,0,0,0,0,0.002179
6510,3,66.0,1,1,0,0,0,0,0,0,0.002104
6511,2,66.0,1,1,0,0,0,0,0,0,0.002699
6512,2,66.0,1,1,0,0,0,0,0,0,0.003448
6513,3,66.0,1,1,0,0,0,0,0,0,0.001135
6514,2,66.0,1,1,0,0,0,0,0,0,0.000834
6515,3,66.0,1,1,0,0,0,0,0,0,0.000734
6516,2,66.0,1,1,0,0,0,0,0,0,0.001147
