Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Data_Object_Change,Src_Port_Changed,Dst_Port_Changed
9819,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9820,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9821,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9822,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9823,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9824,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9825,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9826,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9827,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9828,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9829,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9830,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9831,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9832,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9833,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9834,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9835,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9836,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9837,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9838,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9839,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
9840,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9841,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9842,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9843,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9844,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9845,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9846,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9847,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9848,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9849,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9850,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9851,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9852,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9853,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9854,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9855,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9856,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9857,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9858,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9859,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9860,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9861,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9862,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9863,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9864,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9865,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
9866,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9867,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9868,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9869,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9870,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9871,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9872,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9873,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9874,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9875,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9876,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9877,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9878,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9879,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9880,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9881,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9882,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9883,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9884,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9885,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9886,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9887,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9888,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9889,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9890,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9891,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9892,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9893,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9894,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9895,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9896,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9897,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9898,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9899,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9900,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9901,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9902,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9903,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9904,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9905,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9906,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9907,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9908,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9909,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9910,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9911,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9912,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9913,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9914,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9915,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9916,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9917,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9918,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9919,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9920,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9921,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9922,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9923,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9924,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9925,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9926,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9927,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9928,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9929,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9930,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9931,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9932,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9933,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9934,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9935,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9936,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9937,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9938,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9939,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9940,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9941,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9942,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
9943,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9944,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9945,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9946,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9947,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9948,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9949,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9950,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9951,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9952,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9953,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9954,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9955,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9956,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9957,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9958,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9959,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9960,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9961,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9962,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9963,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9964,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9965,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9966,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9967,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9968,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9969,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9970,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9971,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9972,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9973,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9974,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9975,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9976,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9977,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9978,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9979,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9980,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9981,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9982,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9983,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9984,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9985,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9986,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9987,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9988,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9989,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9990,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9991,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9992,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9993,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
9994,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9995,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9996,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9997,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9998,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9999,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10000,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10001,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10002,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10003,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10004,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10005,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10006,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10007,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10008,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10009,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10010,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10011,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10012,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10013,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10014,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10015,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10016,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10017,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10018,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10019,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
10020,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10021,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10022,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10023,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10024,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10025,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10026,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10027,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10028,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10029,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10030,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10031,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10032,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10033,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10034,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10035,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10036,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10037,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10038,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10039,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10040,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10041,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10042,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10043,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10044,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10045,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10046,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10047,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10048,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10049,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10050,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10051,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10052,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10053,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10054,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10055,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10056,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10057,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10058,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10059,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10060,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10061,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10062,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10063,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10064,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10065,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10066,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10067,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10068,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10069,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10070,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
10071,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10072,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10073,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10074,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10075,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10076,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10077,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10078,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10079,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10080,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
