Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Data_Object_Change,Src_Port_Changed,Dst_Port_Changed
6621,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6622,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6623,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6624,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6625,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6626,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6627,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6628,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
6629,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6630,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6631,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6632,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6633,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6634,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6635,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6636,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6637,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6638,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6639,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6640,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6641,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6642,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6643,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6644,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6645,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6646,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6647,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6648,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6649,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6650,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6651,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6652,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6653,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6654,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6655,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6656,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6657,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6658,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6659,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6660,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6661,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6662,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6663,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6664,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6665,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6666,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6667,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6668,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6669,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6670,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6671,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6672,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6673,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6674,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6675,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
