Window_Num,Num_Packets,Avg_Length,stNum_Change,sqNum_Reset,ConfRev_Change,Boolean_Data_Change
10869,2,134.0,0,0,0,0
10870,3,134.0,0,0,0,0
10871,2,134.0,0,0,0,0
10872,3,134.0,0,0,0,0
10873,2,134.0,0,0,0,0
10874,3,134.0,0,0,0,0
10875,2,134.0,0,0,0,0
10876,3,134.0,0,0,0,0
10877,2,134.0,0,0,0,0
10878,3,134.0,0,0,0,0
10879,2,134.0,0,0,0,0
10880,3,134.0,0,0,0,0
10881,2,134.0,0,0,0,0
10882,3,134.0,0,0,0,0
10883,2,134.0,0,0,0,0
10884,3,134.0,0,0,0,0
10885,2,134.0,0,0,0,0
10886,3,134.0,0,0,0,0
10887,2,134.0,0,0,0,0
10888,3,134.0,0,0,0,0
10889,2,134.0,0,0,0,0
10890,3,134.0,0,0,0,0
10891,2,134.0,0,0,0,0
10892,3,134.0,0,0,0,0
10893,2,134.0,0,0,0,0
10894,3,134.0,0,0,0,0
10895,2,134.0,0,0,0,0
10896,3,134.0,0,0,0,0
10897,2,134.0,0,0,0,0
10898,3,134.0,0,0,0,0
10899,2,134.0,0,0,0,0
10900,3,134.0,0,0,0,0
10901,2,134.0,0,0,0,0
10902,3,134.0,0,0,0,0
10903,2,134.0,0,0,0,0
10904,3,134.0,0,0,0,0
10905,2,134.0,0,0,0,0
10906,3,134.0,0,0,0,0
10907,2,134.0,0,0,0,0
10908,3,134.0,0,0,0,0
10909,2,134.0,0,0,0,0
10910,3,134.0,0,0,0,0
10911,2,134.0,0,0,0,0
10912,3,134.0,0,0,0,0
10913,2,134.0,0,0,0,0
10914,3,134.0,0,0,0,0
10915,2,134.0,0,0,0,0
10916,3,134.0,0,0,0,0
10917,2,134.0,0,0,0,0
10918,3,134.0,0,0,0,0
10919,2,134.0,0,0,0,0
10920,3,134.0,0,0,0,0
10921,2,134.0,0,0,0,0
10922,3,134.0,0,0,0,0
10923,2,134.0,0,0,0,0
10924,3,134.0,0,0,0,0
10925,2,134.0,0,0,0,0
10926,3,134.0,0,0,0,0
10927,2,134.0,0,0,0,0
10928,3,134.0,0,0,0,0
10929,2,134.0,0,0,0,0
10930,3,134.0,0,0,0,0
10931,2,134.0,0,0,0,0
10932,3,134.0,0,0,0,0
10933,2,134.0,0,0,0,0
10934,3,134.0,0,0,0,0
10935,2,134.0,0,0,0,0
10936,3,134.0,0,0,0,0
10937,2,134.0,0,0,0,0
10938,3,134.0,0,0,0,0
10939,2,134.0,0,0,0,0
10940,3,134.0,0,0,0,0
10941,2,134.0,0,0,0,0
10942,3,134.0,0,0,0,0
10943,2,134.0,0,0,0,0
10944,3,134.0,0,0,0,0
10945,2,134.0,0,0,0,0
10946,3,134.0,0,0,0,0
10947,2,134.0,0,0,0,0
10948,3,134.0,0,0,0,0
10949,2,134.0,0,0,0,0
10950,3,134.0,0,0,0,0
10951,2,134.0,0,0,0,0
10952,3,134.0,0,0,0,0
10953,2,134.0,0,0,0,0
10954,3,134.0,0,0,0,0
10955,2,134.0,0,0,0,0
10956,3,134.0,0,0,0,0
10957,2,134.0,0,0,0,0
10958,3,134.0,0,0,0,0
10959,2,134.0,0,0,0,0
10960,3,134.0,0,0,0,0
10961,2,134.0,0,0,0,0
10962,3,134.0,0,0,0,0
10963,2,134.0,0,0,0,0
10964,3,134.0,0,0,0,0
10965,2,134.0,0,0,0,0
10966,3,134.0,0,0,0,0
10967,2,134.0,0,0,0,0
10968,3,134.0,0,0,0,0
10969,2,134.0,0,0,0,0
10970,3,134.0,0,0,0,0
10971,2,134.0,0,0,0,0
10972,3,134.0,0,0,0,0
10973,2,134.0,0,0,0,0
10974,3,134.0,0,0,0,0
10975,2,134.0,0,0,0,0
10976,3,134.0,0,0,0,0
10977,2,134.0,0,0,0,0
10978,3,134.0,0,0,0,0
10979,2,134.0,0,0,0,0
10980,3,134.0,0,0,0,0
10981,2,134.0,0,0,0,0
10982,3,134.0,0,0,0,0
10983,2,134.0,0,0,0,0
10984,3,134.0,0,0,0,0
10985,2,134.0,0,0,0,0
10986,3,134.0,0,0,0,0
10987,2,134.0,0,0,0,0
10988,3,134.0,0,0,0,0
10989,2,134.0,0,0,0,0
10990,3,134.0,0,0,0,0
10991,2,134.0,0,0,0,0
10992,3,134.0,0,0,0,0
10993,2,134.0,0,0,0,0
10994,3,134.0,0,0,0,0
10995,2,134.0,0,0,0,0
10996,3,134.0,0,0,0,0
10997,2,134.0,0,0,0,0
10998,3,134.0,0,0,0,0
10999,2,134.0,0,0,0,0
11000,3,134.0,0,0,0,0
11001,2,134.0,0,0,0,0
11002,3,134.0,0,0,0,0
11003,2,134.0,0,0,0,0
11004,3,134.0,0,0,0,0
11005,2,134.0,0,0,0,0
11006,3,134.0,0,0,0,0
11007,2,134.0,0,0,0,0
11008,3,134.0,0,0,0,0
11009,2,134.0,0,0,0,0
11010,3,134.0,0,0,0,0
11011,2,134.0,0,0,0,0
11012,3,134.0,0,0,0,0
11013,2,134.0,0,0,0,0
11014,3,134.0,0,0,0,0
11015,2,134.0,0,0,0,0
11016,3,134.0,0,0,0,0
11017,2,134.0,0,0,0,0
11018,3,134.0,0,0,0,0
11019,2,134.0,0,0,0,0
11020,3,134.0,0,0,0,0
11021,2,134.0,0,0,0,0
11022,3,134.0,0,0,0,0
11023,2,134.0,0,0,0,0
11024,3,134.0,0,0,0,0
11025,2,134.0,0,0,0,0
11026,3,134.0,0,0,0,0
11027,2,134.0,0,0,0,0
11028,3,134.0,0,0,0,0
11029,2,134.0,0,0,0,0
11030,3,134.0,0,0,0,0
11031,2,134.0,0,0,0,0
11032,3,134.0,0,0,0,0
11033,2,134.0,0,0,0,0
11034,3,134.0,0,0,0,0
11035,2,134.0,0,0,0,0
11036,3,134.0,0,0,0,0
11037,2,134.0,0,0,0,0
11038,3,134.0,0,0,0,0
11039,2,134.0,0,0,0,0
11040,3,134.0,0,0,0,0
11041,2,134.0,0,0,0,0
11042,3,134.0,0,0,0,0
11043,2,134.0,0,0,0,0
11044,3,134.0,0,0,0,0
11045,2,134.0,0,0,0,0
11046,3,134.0,0,0,0,0
11047,2,134.0,0,0,0,0
11048,3,134.0,0,0,0,0
11049,2,134.0,0,0,0,0
11050,3,134.0,0,0,0,0
11051,2,134.0,0,0,0,0
11052,3,134.0,0,0,0,0
11053,2,134.0,0,0,0,0
11054,3,134.0,0,0,0,0
11055,2,134.0,0,0,0,0
11056,3,134.0,0,0,0,0
11057,2,134.0,0,0,0,0
11058,3,134.0,0,0,0,0
11059,2,134.0,0,0,0,0
11060,3,134.0,0,0,0,0
11061,2,134.0,0,0,0,0
11062,3,134.0,0,0,0,0
11063,2,134.0,0,0,0,0
11064,3,134.0,0,0,0,0
11065,2,134.0,0,0,0,0
11066,3,134.0,0,0,0,0
11067,2,134.0,0,0,0,0
11068,3,134.0,0,0,0,0
11069,2,134.0,0,0,0,0
11070,3,134.0,0,0,0,0
11071,2,134.0,0,0,0,0
11072,3,134.0,0,0,0,0
11073,2,134.0,0,0,0,0
11074,3,134.0,0,0,0,0
11075,2,134.0,0,0,0,0
11076,3,134.0,0,0,0,0
11077,2,134.0,0,0,0,0
11078,3,134.0,0,0,0,0
11079,2,134.0,0,0,0,0
11080,3,134.0,0,0,0,0
11081,2,134.0,0,0,0,0
11082,3,134.0,0,0,0,0
11083,2,134.0,0,0,0,0
11084,3,134.0,0,0,0,0
11085,2,134.0,0,0,0,0
11086,3,134.0,0,0,0,0
11087,2,134.0,0,0,0,0
11088,3,134.0,0,0,0,0
11089,2,134.0,0,0,0,0
11090,3,134.0,0,0,0,0
11091,2,134.0,0,0,0,0
11092,3,134.0,0,0,0,0
11093,2,134.0,0,0,0,0
11094,3,134.0,0,0,0,0
11095,2,134.0,0,0,0,0
11096,3,134.0,0,0,0,0
11097,2,134.0,0,0,0,0
11098,3,134.0,0,0,0,0
11099,2,134.0,0,0,0,0
11100,3,134.0,0,0,0,0
11101,2,134.0,0,0,0,0
11102,3,134.0,0,0,0,0
11103,2,134.0,0,0,0,0
11104,3,134.0,0,0,0,0
11105,2,134.0,0,0,0,0
11106,2,134.0,0,0,0,0
11108,9,132.44,1,1,0,1
11109,3,133.0,0,0,0,0
11110,3,133.0,0,0,0,0
11111,2,133.0,0,0,0,0
11112,11,132.64,1,1,0,1
11113,3,133.0,0,0,0,0
11114,2,133.0,0,0,0,0
11115,3,133.0,0,0,0,0
11116,2,133.0,0,0,0,0
11117,3,133.0,0,0,0,0
11118,2,133.0,0,0,0,0
11119,3,133.0,0,0,0,0
11120,2,133.0,0,0,0,0
11121,3,133.0,0,0,0,0
11122,2,133.0,0,0,0,0
