Window_Num,Num_Packets,Avg_Length,Num_Streams,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
10796,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
10797,6,66.0,1,1,0,0,0,0,0,0,1.3e-05
10798,4,66.0,1,1,0,0,0,0,0,0,2.7e-05
10799,6,66.0,1,1,0,0,0,0,0,0,2.5e-05
10800,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
10801,5,66.0,1,1,0,0,0,0,0,0,2.4e-05
10802,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
10803,5,66.0,1,1,0,0,0,0,0,0,1e-05
10804,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
10805,5,66.0,1,1,0,0,0,0,0,0,1e-05
10806,4,66.0,1,1,0,0,0,0,0,0,9e-06
10807,6,66.0,1,1,0,0,0,0,0,0,2.5e-05
10808,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
10809,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
10810,5,66.0,1,1,0,0,0,0,0,0,3.5e-05
10811,5,66.0,1,1,0,0,0,0,0,0,1e-05
10812,6,66.0,1,1,0,0,0,0,0,0,3.3e-05
10813,5,66.0,1,1,0,0,0,0,0,0,2.5e-05
10814,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
10815,5,66.0,1,1,0,0,0,0,0,0,2.2e-05
10816,4,66.0,1,1,0,0,0,0,0,0,9e-06
10817,6,66.0,1,1,0,0,0,0,0,0,2.4e-05
10818,4,66.0,1,1,0,0,0,0,0,0,2.6e-05
10819,6,66.0,1,1,0,0,0,0,0,0,1e-05
10820,4,66.0,1,1,0,0,0,0,0,0,9e-06
10821,5,66.0,1,1,0,0,0,0,0,0,9e-06
10822,5,66.0,1,1,0,0,0,0,0,0,2.9e-05
10823,5,66.0,1,1,0,0,0,0,0,0,9e-06
10824,6,66.0,1,1,0,0,0,0,0,0,1.3e-05
10825,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
10826,4,66.0,1,1,0,0,0,0,0,0,1e-05
10827,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
10828,5,66.0,1,1,0,0,0,0,0,0,1e-05
10829,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
10830,5,66.0,1,1,0,0,0,0,0,0,2.9e-05
