Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Data_Object_Change,Src_Port_Changed,Dst_Port_Changed
10874,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10875,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10876,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10877,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10878,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10879,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10880,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10881,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10882,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10883,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10884,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10885,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10886,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10887,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10888,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10889,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10890,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10891,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10892,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10893,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10894,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10895,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10896,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0
10897,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10898,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10899,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10900,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10901,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10902,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10903,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10904,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10905,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10906,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10907,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10908,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0
10909,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10910,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10911,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10912,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10913,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10914,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10915,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10916,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10917,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10918,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10919,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10920,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10921,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10922,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10923,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10924,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10925,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10926,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10927,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10928,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10929,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10930,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10931,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10932,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10933,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10934,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10935,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10936,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10937,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10938,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10939,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10940,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10941,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10942,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10943,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10944,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10945,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10946,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10947,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10948,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10949,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10950,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10951,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10952,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10953,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10954,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10955,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10956,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0
10957,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10958,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10959,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10960,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10961,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10962,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10963,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10964,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10965,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10966,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10967,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10968,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0
10969,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10970,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10971,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10972,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10973,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10974,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10975,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10976,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10977,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10978,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10979,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10980,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10981,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10982,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10983,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10984,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10985,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10986,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10987,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10988,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10989,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10990,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10991,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10992,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10993,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
10994,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
10995,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10996,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10997,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
10998,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
10999,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11000,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11001,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
11002,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11003,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
11004,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11005,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11006,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11007,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11008,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11009,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11010,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11011,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
11012,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11013,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11014,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11015,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11016,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0
11017,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11018,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
11019,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11020,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11021,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11022,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11023,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11024,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11025,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11026,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
11027,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11028,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0
11029,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11030,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11031,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11032,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11033,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11034,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11035,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11036,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
11037,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11038,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11039,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11040,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0
11041,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11042,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11043,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11044,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11045,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11046,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11047,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11048,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11049,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
11050,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11051,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11052,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0
11053,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11054,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
11055,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
11056,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
11057,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
