Window_Num,Num_Packets,Avg_Length,stNum_Change,sqNum_Reset,ConfRev_Change,Boolean_Data_Change
10946,5,284.0,0,0,0,0
10947,5,284.0,0,0,0,0
10948,5,284.0,0,0,0,0
10949,5,284.0,0,0,0,0
10950,5,284.0,0,0,0,0
10951,5,284.0,0,0,0,0
10952,5,284.0,0,0,0,0
10953,5,284.0,0,0,0,0
10954,5,284.0,0,0,0,0
10955,5,284.0,0,0,0,0
10956,5,284.0,0,0,0,0
10957,5,284.0,0,0,0,0
10958,5,284.0,0,0,0,0
10959,5,284.0,0,0,0,0
10960,5,284.0,0,0,0,0
10961,5,284.0,0,0,0,0
10962,5,284.0,0,0,0,0
10963,5,284.0,0,0,0,0
10964,5,284.0,0,0,0,0
10965,5,284.0,0,0,0,0
10966,5,284.0,0,0,0,0
10967,5,284.0,0,0,0,0
10968,5,284.0,0,0,0,0
10969,5,284.0,0,0,0,0
10970,5,284.0,0,0,0,0
10971,5,284.0,0,0,0,0
10972,5,284.0,0,0,0,0
10973,5,284.0,0,0,0,0
10974,5,284.0,0,0,0,0
10975,5,284.0,0,0,0,0
10976,5,284.0,0,0,0,0
10977,5,284.0,0,0,0,0
10978,5,284.0,0,0,0,0
10979,5,284.0,0,0,0,0
10980,5,284.0,0,0,0,0
10981,5,284.0,0,0,0,0
10982,5,284.0,0,0,0,0
10983,5,284.0,0,0,0,0
10984,5,284.0,0,0,0,0
10985,5,284.0,0,0,0,0
10986,5,284.0,0,0,0,0
10987,5,284.0,0,0,0,0
10988,5,284.0,0,0,0,0
10989,5,284.0,0,0,0,0
10990,5,284.0,0,0,0,0
10991,5,284.0,0,0,0,0
10992,5,284.0,0,0,0,0
10993,5,284.0,0,0,0,0
10994,5,284.0,0,0,0,0
10995,5,284.0,0,0,0,0
10996,5,284.0,0,0,0,0
10997,5,284.0,0,0,0,0
10998,5,284.0,0,0,0,0
10999,5,284.0,0,0,0,0
11000,5,284.0,0,0,0,0
11001,5,284.0,0,0,0,0
11002,5,284.0,0,0,0,0
11003,5,284.0,0,0,0,0
11004,5,284.0,0,0,0,0
11005,5,284.0,0,0,0,0
11006,5,284.0,0,0,0,0
11007,5,284.0,0,0,0,0
11008,5,284.0,0,0,0,0
11009,5,284.0,0,0,0,0
11010,5,284.0,0,0,0,0
11011,5,284.0,0,0,0,0
11012,5,284.0,0,0,0,0
11013,5,284.0,0,0,0,0
11014,4,284.0,0,0,0,0
11015,5,284.0,0,0,0,0
11016,5,284.0,0,0,0,0
11017,5,284.0,0,0,0,0
11018,5,284.0,0,0,0,0
11019,5,284.0,0,0,0,0
11020,5,284.0,0,0,0,0
11021,5,284.0,0,0,0,0
11022,5,284.0,0,0,0,0
11023,5,284.0,0,0,0,0
11024,5,284.0,0,0,0,0
11025,5,284.0,0,0,0,0
11026,5,284.0,0,0,0,0
11027,5,284.0,0,0,0,0
11028,5,284.0,0,0,0,0
11029,5,284.0,0,0,0,0
11030,5,284.0,0,0,0,0
11031,5,284.0,0,0,0,0
11032,5,284.0,0,0,0,0
11033,5,284.0,0,0,0,0
11034,5,284.0,0,0,0,0
11035,5,284.0,0,0,0,0
11036,5,284.0,0,0,0,0
11037,5,284.0,0,0,0,0
11038,5,284.0,0,0,0,0
11039,5,284.0,0,0,0,0
11040,5,284.0,0,0,0,0
11041,5,284.0,0,0,0,0
11042,5,284.0,0,0,0,0
11043,5,284.0,0,0,0,0
11044,5,284.0,0,0,0,0
11045,5,284.0,0,0,0,0
11046,5,284.0,0,0,0,0
11047,5,284.0,0,0,0,0
11048,5,284.0,0,0,0,0
11049,5,284.0,0,0,0,0
11050,5,284.0,0,0,0,0
11051,5,284.0,0,0,0,0
11052,5,284.0,0,0,0,0
11053,5,284.0,0,0,0,0
11054,5,284.0,0,0,0,0
11055,5,284.0,0,0,0,0
11056,5,284.0,0,0,0,0
11057,5,284.0,0,0,0,0
11058,5,284.0,0,0,0,0
11059,5,284.0,0,0,0,0
11060,5,284.0,0,0,0,0
11061,5,284.0,0,0,0,0
11062,5,284.0,0,0,0,0
11063,5,284.0,0,0,0,0
11064,5,284.0,0,0,0,0
11065,5,284.0,0,0,0,0
11066,5,284.0,0,0,0,0
11067,5,284.0,0,0,0,0
11068,5,284.0,0,0,0,0
11069,5,284.0,0,0,0,0
11070,5,284.0,0,0,0,0
11071,5,284.0,0,0,0,0
11072,5,284.0,0,0,0,0
11073,5,284.0,0,0,0,0
11074,5,284.0,0,0,0,0
11075,5,284.0,0,0,0,0
11076,5,284.0,0,0,0,0
11077,5,284.0,0,0,0,0
11078,5,284.0,0,0,0,0
11079,5,284.0,0,0,0,0
11080,5,284.0,0,0,0,0
11081,5,284.0,0,0,0,0
11082,5,284.0,0,0,0,0
11083,5,284.0,0,0,0,0
11084,5,284.0,0,0,0,0
11085,5,284.0,0,0,0,0
11086,5,284.0,0,0,0,0
11087,5,284.0,0,0,0,0
11088,5,284.0,0,0,0,0
11089,5,284.0,0,0,0,0
11090,5,284.0,0,0,0,0
11091,5,284.0,0,0,0,0
11092,5,284.0,0,0,0,0
11093,5,284.0,0,0,0,0
11094,5,284.0,0,0,0,0
11095,5,284.0,0,0,0,0
11096,5,284.0,0,0,0,0
11097,5,284.0,0,0,0,0
11098,5,284.0,0,0,0,0
11099,5,284.0,0,0,0,0
11100,5,284.0,0,0,0,0
11101,5,284.0,0,0,0,0
11102,5,284.0,0,0,0,0
11103,5,284.0,0,0,0,0
11104,5,284.0,0,0,0,0
11105,5,284.0,0,0,0,0
11106,5,284.0,0,0,0,0
11107,5,284.0,0,0,0,0
11108,5,284.0,0,0,0,0
11109,5,284.0,0,0,0,0
11110,5,284.0,0,0,0,0
11111,5,284.0,0,0,0,0
11112,5,284.0,0,0,0,0
11113,5,284.0,0,0,0,0
11114,5,284.0,0,0,0,0
11115,5,284.0,0,0,0,0
11116,5,284.0,0,0,0,0
11117,5,284.0,0,0,0,0
11118,5,284.0,0,0,0,0
11119,5,284.0,0,0,0,0
11120,5,284.0,0,0,0,0
11121,5,284.0,0,0,0,0
11122,5,284.0,0,0,0,0
