Window_Num,Num_Packets,Avg_Length,Num_Streams,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
10693,3,66.0,1,1,0,0,0,0,0,0,0.000754
10694,2,66.0,1,1,0,0,0,0,0,0,0.001152
10695,3,66.0,1,1,0,0,0,0,0,0,0.000751
10696,2,66.0,1,1,0,0,0,0,0,0,0.000829
10697,3,66.0,1,1,0,0,0,0,0,0,0.001389
10698,2,66.0,1,1,0,0,0,0,0,0,0.000863
10699,3,66.0,1,1,0,0,0,0,0,0,0.003524
10700,2,66.0,1,1,0,0,0,0,0,0,0.007134
10701,3,66.0,1,1,0,0,0,0,0,0,0.000889
10702,2,66.0,1,1,0,0,0,0,0,0,0.001165
10703,2,66.0,1,1,0,0,0,0,0,0,0.000809
10704,4,66.0,1,1,0,0,0,0,0,0,0.001258
10705,2,66.0,1,1,0,0,0,0,0,0,0.000696
10706,3,66.0,1,1,0,0,0,0,0,0,0.005314
10707,2,66.0,1,1,0,0,0,0,0,0,0.003492
10708,3,66.0,1,1,0,0,0,0,0,0,0.002317
10709,2,66.0,1,1,0,0,0,0,0,0,0.00151
10710,3,66.0,1,1,0,0,0,0,0,0,0.0008
10711,2,66.0,1,1,0,0,0,0,0,0,0.000783
10712,3,66.0,1,1,0,0,0,0,0,0,0.001171
10713,2,66.0,1,1,0,0,0,0,0,0,0.001056
10714,3,66.0,1,1,0,0,0,0,0,0,0.003074
10715,2,66.0,1,1,0,0,0,0,0,0,0.002833
10716,4,66.0,1,1,0,0,0,0,0,0,0.00359
10717,2,66.0,1,1,0,0,0,0,0,0,0.003654
10718,3,66.0,1,1,0,0,0,0,0,0,0.003711
10719,2,66.0,1,1,0,0,0,0,0,0,0.001187
10720,3,66.0,1,1,0,0,0,0,0,0,0.001198
10721,2,66.0,1,1,0,0,0,0,0,0,0.000763
10722,3,66.0,1,1,0,0,0,0,0,0,0.001335
10723,2,66.0,1,1,0,0,0,0,0,0,0.002383
10724,3,66.0,1,1,0,0,0,0,0,0,0.001475
10725,2,66.0,1,1,0,0,0,0,0,0,0.006361
10726,3,66.0,1,1,0,0,0,0,0,0,0.000992
10727,2,66.0,1,1,0,0,0,0,0,0,0.001176
10728,4,66.0,1,1,0,0,0,0,0,0,0.001301
10729,2,66.0,1,1,0,0,0,0,0,0,0.00127
10730,3,66.0,1,1,0,0,0,0,0,0,0.006223
10731,2,66.0,1,1,0,0,0,0,0,0,0.000836
10732,3,66.0,1,1,0,0,0,0,0,0,0.00123
10733,2,66.0,1,1,0,0,0,0,0,0,0.000762
10734,2,66.0,1,1,0,0,0,0,0,0,0.001074
10735,3,66.0,1,1,0,0,0,0,0,0,0.001795
10736,2,66.0,1,1,0,0,0,0,0,0,0.000773
10737,3,66.0,1,1,0,0,0,0,0,0,0.001286
10738,2,66.0,1,1,0,0,0,0,0,0,0.000788
10739,3,66.0,1,1,0,0,0,0,0,0,0.001015
10740,3,66.0,1,1,0,0,0,0,0,0,0.002513
10741,3,66.0,1,1,0,0,0,0,0,0,0.00675
10742,2,66.0,1,1,0,0,0,0,0,0,0.009294
10743,3,66.0,1,1,0,0,0,0,0,0,0.006652
