Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
2930,3,66,1,0,0,0,0,0,0,0.001365
2931,2,66,1,0,0,0,0,0,0,0.000835
2932,3,66,1,0,0,0,0,0,0,0.002233
2933,2,66,1,0,0,0,0,0,0,0.002334
2934,3,66,1,0,0,0,0,0,0,0.000809
2935,2,66,1,0,0,0,0,0,0,0.000821
2936,3,66,1,0,0,0,0,0,0,0.000798
2937,3,66,1,0,0,0,0,0,0,0.001231
2938,3,66,1,0,0,0,0,0,0,0.006012
2939,2,66,1,0,0,0,0,0,0,0.001082
2940,3,66,1,0,0,0,0,0,0,0.001222
2941,2,66,1,0,0,0,0,0,0,0.001065
2942,3,66,1,0,0,0,0,0,0,0.003634
2943,2,66,1,0,0,0,0,0,0,0.002534
2944,3,66,1,0,0,0,0,0,0,0.003367
2945,2,66,1,0,0,0,0,0,0,0.002428
2946,3,66,1,0,0,0,0,0,0,0.002075
2947,2,66,1,0,0,0,0,0,0,0.001094
2948,2,66,1,0,0,0,0,0,0,0.000843
2949,4,66,1,0,0,0,0,0,0,0.000723
2950,2,66,1,0,0,0,0,0,0,0.001094
2951,3,66,1,0,0,0,0,0,0,0.000921
2952,2,66,1,0,0,0,0,0,0,0.001151
2953,3,66,1,0,0,0,0,0,0,0.00135
2954,2,66,1,0,0,0,0,0,0,0.000793
2955,3,66,1,0,0,0,0,0,0,0.003738
2956,2,66,1,0,0,0,0,0,0,0.003989
2957,3,66,1,0,0,0,0,0,0,0.005835
2958,2,66,1,0,0,0,0,0,0,0.00132
2959,3,66,1,0,0,0,0,0,0,0.00216
2960,2,66,1,0,0,0,0,0,0,0.001267
2961,4,66,1,0,0,0,0,0,0,0.001087
2962,2,66,1,0,0,0,0,0,0,0.000983
2963,3,66,1,0,0,0,0,0,0,0.001105
2964,2,66,1,0,0,0,0,0,0,0.001037
2965,3,66,1,0,0,0,0,0,0,0.001191
2966,2,66,1,0,0,0,0,0,0,0.000779
2967,3,66,1,0,0,0,0,0,0,0.005188
2968,2,66,1,0,0,0,0,0,0,0.0014
2969,3,66,1,0,0,0,0,0,0,0.004123
2970,2,66,1,0,0,0,0,0,0,0.00365
2971,3,66,1,0,0,0,0,0,0,0.006046
2972,2,66,1,0,0,0,0,0,0,0.003613
2973,4,66,1,0,0,0,0,0,0,0.005341
2974,2,66,1,0,0,0,0,0,0,0.018627
2975,3,66,1,0,0,0,0,0,0,0.010937
2976,2,66,1,0,0,0,0,0,0,0.001166
2977,3,66,1,0,0,0,0,0,0,0.00088
2978,2,66,1,0,0,0,0,0,0,0.000978
2979,2,66,1,0,0,0,0,0,0,0.00103
