Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
2815,2,66,1,0,0,0,0,0,0,9e-06
2816,3,66,1,0,0,0,0,0,0,2.4e-05
2817,3,66,1,0,0,0,0,0,0,1e-05
2818,3,66,1,0,0,0,0,0,0,1e-05
2819,2,66,1,0,0,0,0,0,0,2.3e-05
2820,3,66,1,0,0,0,0,0,0,9e-06
2821,2,66,1,0,0,0,0,0,0,3.2e-05
2822,3,66,1,0,0,0,0,0,0,1e-05
2823,2,66,1,0,0,0,0,0,0,3.4e-05
2824,2,66,1,0,0,0,0,0,0,2.9e-05
2825,3,66,1,0,0,0,0,0,0,1e-05
2826,2,66,1,0,0,0,0,0,0,2.4e-05
2827,3,66,1,0,0,0,0,0,0,1e-05
2828,2,66,1,0,0,0,0,0,0,2.8e-05
2829,4,66,1,0,0,0,0,0,0,9e-06
2830,2,66,1,0,0,0,0,0,0,2.4e-05
2831,3,66,1,0,0,0,0,0,0,1e-05
2832,2,66,1,0,0,0,0,0,0,2.6e-05
2833,3,66,1,0,0,0,0,0,0,2.6e-05
2834,2,66,1,0,0,0,0,0,0,1e-05
2835,3,66,1,0,0,0,0,0,0,9e-06
2836,2,66,1,0,0,0,0,0,0,1e-05
2837,3,66,1,0,0,0,0,0,0,4e-05
2838,2,66,1,0,0,0,0,0,0,2.5e-05
2839,3,66,1,0,0,0,0,0,0,3.4e-05
2840,2,66,1,0,0,0,0,0,0,1e-05
2841,4,66,1,0,0,0,0,0,0,9e-06
2842,2,66,1,0,0,0,0,0,0,2.3e-05
2843,3,66,1,0,0,0,0,0,0,2.8e-05
2844,2,66,1,0,0,0,0,0,0,8e-06
2845,3,66,1,0,0,0,0,0,0,2.7e-05
2846,2,66,1,0,0,0,0,0,0,9e-06
2847,3,66,1,0,0,0,0,0,0,3.4e-05
2848,2,66,1,0,0,0,0,0,0,2.4e-05
2849,3,66,1,0,0,0,0,0,0,2.9e-05
2850,2,66,1,0,0,0,0,0,0,3.2e-05
2851,3,66,1,0,0,0,0,0,0,2.4e-05
2852,2,66,1,0,0,0,0,0,0,2.1e-05
2853,4,66,1,0,0,0,0,0,0,2.5e-05
2854,2,66,1,0,0,0,0,0,0,2.3e-05
2855,2,66,1,0,0,0,0,0,0,9e-06
2856,3,66,1,0,0,0,0,0,0,2.9e-05
2857,2,66,1,0,0,0,0,0,0,1e-05
2858,3,66,1,0,0,0,0,0,0,2.5e-05
2859,2,66,1,0,0,0,0,0,0,2.5e-05
2860,3,66,1,0,0,0,0,0,0,1e-05
2861,2,66,1,0,0,0,0,0,0,1e-05
2862,3,66,1,0,0,0,0,0,0,9e-06
2863,2,66,1,0,0,0,0,0,0,1e-05
2864,3,66,1,0,0,0,0,0,0,9e-06
2865,3,66,1,0,0,0,0,0,0,9e-06
2866,3,66,1,0,0,0,0,0,0,9e-06
2867,2,66,1,0,0,0,0,0,0,3.4e-05
2868,3,66,1,0,0,0,0,0,0,2.5e-05
2869,2,66,1,0,0,0,0,0,0,9e-06
2870,3,66,1,0,0,0,0,0,0,2.7e-05
2871,2,66,1,0,0,0,0,0,0,2.6e-05
2872,3,66,1,0,0,0,0,0,0,9e-06
2873,2,66,1,0,0,0,0,0,0,9e-06
2874,3,66,1,0,0,0,0,0,0,2.5e-05
2875,2,66,1,0,0,0,0,0,0,1e-05
2876,3,66,1,0,0,0,0,0,0,9e-06
2877,3,66,1,0,0,0,0,0,0,2.3e-05
2878,3,66,1,0,0,0,0,0,0,2.3e-05
2879,2,66,1,0,0,0,0,0,0,1.1e-05
2880,3,66,1,0,0,0,0,0,0,9e-06
2881,2,66,1,0,0,0,0,0,0,9e-06
2882,3,66,1,0,0,0,0,0,0,1e-05
2883,2,66,1,0,0,0,0,0,0,6e-06
2884,3,66,1,0,0,0,0,0,0,2.3e-05
2885,2,66,1,0,0,0,0,0,0,2.6e-05
2886,2,66,1,0,0,0,0,0,0,1e-05
2887,3,66,1,0,0,0,0,0,0,1.2e-05
2888,2,66,1,0,0,0,0,0,0,1e-05
2889,4,66,1,0,0,0,0,0,0,9e-06
2890,2,66,1,0,0,0,0,0,0,2.9e-05
2891,3,66,1,0,0,0,0,0,0,6e-06
2892,2,66,1,0,0,0,0,0,0,9e-06
2893,3,66,1,0,0,0,0,0,0,2.5e-05
2894,2,66,1,0,0,0,0,0,0,9e-06
2895,3,66,1,0,0,0,0,0,0,2.4e-05
2896,2,66,1,0,0,0,0,0,0,3.4e-05
2897,3,66,1,0,0,0,0,0,0,9e-06
2898,2,66,1,0,0,0,0,0,0,2.4e-05
2899,3,66,1,0,0,0,0,0,0,9e-06
2900,2,66,1,0,0,0,0,0,0,2.6e-05
2901,4,66,1,0,0,0,0,0,0,2.6e-05
2902,2,66,1,0,0,0,0,0,0,1e-05
2903,3,66,1,0,0,0,0,0,0,9e-06
2904,2,66,1,0,0,0,0,0,0,2.4e-05
2905,3,66,1,0,0,0,0,0,0,2.4e-05
2906,2,66,1,0,0,0,0,0,0,2.4e-05
2907,3,66,1,0,0,0,0,0,0,2.3e-05
2908,2,66,1,0,0,0,0,0,0,9e-06
2909,3,66,1,0,0,0,0,0,0,9e-06
2910,2,66,1,0,0,0,0,0,0,2.3e-05
2911,3,66,1,0,0,0,0,0,0,2.1e-05
2912,2,66,1,0,0,0,0,0,0,9e-06
2913,4,66,1,0,0,0,0,0,0,9e-06
2914,2,66,1,0,0,0,0,0,0,1e-05
2915,3,66,1,0,0,0,0,0,0,1.3e-05
2916,2,66,1,0,0,0,0,0,0,2.8e-05
2917,2,66,1,0,0,0,0,0,0,8e-06
2918,3,66,1,0,0,0,0,0,0,2.5e-05
2919,2,66,1,0,0,0,0,0,0,6e-06
2920,3,66,1,0,0,0,0,0,0,1e-05
2921,2,66,1,0,0,0,0,0,0,2.5e-05
2922,3,66,1,0,0,0,0,0,0,9e-06
2923,2,66,1,0,0,0,0,0,0,2.9e-05
2924,3,66,1,0,0,0,0,0,0,2.7e-05
2925,3,66,1,0,0,0,0,0,0,1e-05
2926,3,66,1,0,0,0,0,0,0,9e-06
2927,2,66,1,0,0,0,0,0,0,3.3e-05
2928,3,66,1,0,0,0,0,0,0,1e-05
2929,2,66,1,0,0,0,0,0,0,2.8e-05
2930,3,66,1,0,0,0,0,0,0,9e-06
2931,2,66,1,0,0,0,0,0,0,2.3e-05
2932,3,66,1,0,0,0,0,0,0,2.5e-05
2933,2,66,1,0,0,0,0,0,0,1e-05
2934,3,66,1,0,0,0,0,0,0,2.3e-05
2935,2,66,1,0,0,0,0,0,0,1e-05
2936,3,66,1,0,0,0,0,0,0,9e-06
2937,3,66,1,0,0,0,0,0,0,9e-06
2938,3,66,1,0,0,0,0,0,0,2.3e-05
2939,2,66,1,0,0,0,0,0,0,9e-06
2940,3,66,1,0,0,0,0,0,0,1e-05
2941,2,66,1,0,0,0,0,0,0,1e-05
2942,3,66,1,0,0,0,0,0,0,9e-06
2943,2,66,1,0,0,0,0,0,0,9e-06
2944,3,66,1,0,0,0,0,0,0,2.3e-05
2945,2,66,1,0,0,0,0,0,0,9e-06
2946,3,66,1,0,0,0,0,0,0,4.2e-05
2947,2,66,1,0,0,0,0,0,0,2.7e-05
2948,2,66,1,0,0,0,0,0,0,2.9e-05
2949,4,66,1,0,0,0,0,0,0,9e-06
2950,2,66,1,0,0,0,0,0,0,3.1e-05
2951,3,66,1,0,0,0,0,0,0,9e-06
2952,2,66,1,0,0,0,0,0,0,1e-05
2953,3,66,1,0,0,0,0,0,0,6e-06
2954,2,66,1,0,0,0,0,0,0,9e-06
2955,3,66,1,0,0,0,0,0,0,2.4e-05
2956,2,66,1,0,0,0,0,0,0,9e-06
2957,3,66,1,0,0,0,0,0,0,9e-06
2958,2,66,1,0,0,0,0,0,0,1e-05
2959,3,66,1,0,0,0,0,0,0,9e-06
2960,2,66,1,0,0,0,0,0,0,2.4e-05
2961,4,66,1,0,0,0,0,0,0,9e-06
2962,2,66,1,0,0,0,0,0,0,9e-06
2963,3,66,1,0,0,0,0,0,0,2.6e-05
2964,2,66,1,0,0,0,0,0,0,9e-06
2965,3,66,1,0,0,0,0,0,0,2.5e-05
2966,2,66,1,0,0,0,0,0,0,2.5e-05
2967,3,66,1,0,0,0,0,0,0,2.3e-05
2968,2,66,1,0,0,0,0,0,0,1e-05
2969,3,66,1,0,0,0,0,0,0,2.5e-05
2970,2,66,1,0,0,0,0,0,0,9e-06
2971,3,66,1,0,0,0,0,0,0,9e-06
2972,2,66,1,0,0,0,0,0,0,2.3e-05
2973,4,66,1,0,0,0,0,0,0,1e-05
2974,2,66,1,0,0,0,0,0,0,2.6e-05
2975,3,66,1,0,0,0,0,0,0,9e-06
2976,2,66,1,0,0,0,0,0,0,3.1e-05
