Window_Num,Num_Packets,Avg_Length,stNum_Change,sqNum_Reset,ConfRev_Change,Boolean_Data_Change,Num_Events
11583,1,283.0,0,0,0,0,0
11584,5,283.0,0,0,0,0,0
11585,5,283.0,0,0,0,0,0
11586,5,283.0,0,0,0,0,0
11587,5,283.0,0,0,0,0,0
11588,5,283.0,0,0,0,0,0
11589,5,283.0,0,0,0,0,0
11590,5,283.0,0,0,0,0,0
11591,5,283.0,0,0,0,0,0
11592,5,283.0,0,0,0,0,0
11593,5,283.0,0,0,0,0,0
11594,5,283.0,0,0,0,0,0
11595,5,283.0,0,0,0,0,0
11596,5,283.0,0,0,0,0,0
11597,5,283.0,0,0,0,0,0
11598,5,283.0,0,0,0,0,0
11599,5,283.0,0,0,0,0,0
11600,5,283.0,0,0,0,0,0
11601,5,283.0,0,0,0,0,0
11602,5,283.0,0,0,0,0,0
11603,5,283.0,0,0,0,0,0
11604,5,283.0,0,0,0,0,0
11605,5,283.0,0,0,0,0,0
11606,5,283.0,0,0,0,0,0
11607,5,283.0,0,0,0,0,0
11608,5,283.0,0,0,0,0,0
11609,5,283.0,0,0,0,0,0
11610,5,283.0,0,0,0,0,0
11611,5,283.0,0,0,0,0,0
11612,5,283.0,0,0,0,0,0
11613,5,283.0,0,0,0,0,0
11614,5,283.0,0,0,0,0,0
11615,5,283.0,0,0,0,0,0
11616,5,283.0,0,0,0,0,0
11617,5,283.0,0,0,0,0,0
11618,5,283.0,0,0,0,0,0
11619,5,283.0,0,0,0,0,0
11620,5,283.0,0,0,0,0,0
11621,5,283.0,0,0,0,0,0
11622,5,283.0,0,0,0,0,0
11623,5,283.0,0,0,0,0,0
11624,5,283.0,0,0,0,0,0
11625,5,283.0,0,0,0,0,0
11626,5,283.0,0,0,0,0,0
11627,5,283.0,0,0,0,0,0
11628,5,283.0,0,0,0,0,0
11629,5,283.0,0,0,0,0,0
11630,5,283.0,0,0,0,0,0
11631,4,283.0,0,0,0,0,0
11632,5,283.0,0,0,0,0,0
11633,5,283.0,0,0,0,0,0
11634,5,283.0,0,0,0,0,0
11635,5,283.0,0,0,0,0,0
11636,5,283.0,0,0,0,0,0
11637,5,283.0,0,0,0,0,0
11638,5,283.0,0,0,0,0,0
11639,5,283.0,0,0,0,0,0
11640,5,283.0,0,0,0,0,0
11641,5,283.0,0,0,0,0,0
11642,5,283.0,0,0,0,0,0
11643,5,283.0,0,0,0,0,0
11644,5,283.0,0,0,0,0,0
11645,5,283.0,0,0,0,0,0
11646,5,283.0,0,0,0,0,0
11647,5,283.0,0,0,0,0,0
11648,5,283.0,0,0,0,0,0
11649,5,283.0,0,0,0,0,0
11650,5,283.0,0,0,0,0,0
11651,5,283.0,0,0,0,0,0
11652,5,283.0,0,0,0,0,0
11653,5,283.0,0,0,0,0,0
11654,5,283.0,0,0,0,0,0
11655,5,283.0,0,0,0,0,0
11656,5,283.0,0,0,0,0,0
11657,5,283.0,0,0,0,0,0
11658,5,283.0,0,0,0,0,0
11659,5,283.0,0,0,0,0,0
11660,5,283.0,0,0,0,0,0
11661,5,283.0,0,0,0,0,0
11662,5,283.0,0,0,0,0,0
11663,5,283.0,0,0,0,0,0
11664,5,283.0,0,0,0,0,0
11665,5,283.0,0,0,0,0,0
11666,5,283.0,0,0,0,0,0
11667,5,283.0,0,0,0,0,0
11668,5,283.0,0,0,0,0,0
11669,5,283.0,0,0,0,0,0
11670,5,283.0,0,0,0,0,0
11671,5,283.0,0,0,0,0,0
11672,5,283.0,0,0,0,0,0
11673,5,283.0,0,0,0,0,0
11674,5,283.0,0,0,0,0,0
11675,5,283.0,0,0,0,0,0
11676,5,283.0,0,0,0,0,0
11677,5,283.0,0,0,0,0,0
11678,5,283.0,0,0,0,0,0
11679,5,283.0,0,0,0,0,0
11680,5,283.0,0,0,0,0,0
11681,5,283.0,0,0,0,0,0
11682,5,283.0,0,0,0,0,0
11683,5,283.0,0,0,0,0,0
11684,5,283.0,0,0,0,0,0
11685,5,283.0,0,0,0,0,0
11686,5,283.0,0,0,0,0,0
11687,5,283.0,0,0,0,0,0
11688,5,283.0,0,0,0,0,0
11689,5,283.0,0,0,0,0,0
11690,5,283.0,0,0,0,0,0
11691,5,283.0,0,0,0,0,0
11692,5,283.0,0,0,0,0,0
11693,5,283.0,0,0,0,0,0
11694,5,283.0,0,0,0,0,0
11695,5,283.0,0,0,0,0,0
11696,5,283.0,0,0,0,0,0
11697,5,283.0,0,0,0,0,0
11698,5,283.0,0,0,0,0,0
11699,5,283.0,0,0,0,0,0
11700,5,283.0,0,0,0,0,0
11701,5,283.0,0,0,0,0,0
11702,5,283.0,0,0,0,0,0
11703,5,283.0,0,0,0,0,0
11704,5,283.0,0,0,0,0,0
11705,5,283.0,0,0,0,0,0
11706,5,283.0,0,0,0,0,0
11707,5,283.0,0,0,0,0,0
11708,5,283.0,0,0,0,0,0
11709,5,283.0,0,0,0,0,0
11710,5,283.0,0,0,0,0,0
11711,5,283.0,0,0,0,0,0
11712,5,283.0,0,0,0,0,0
11713,5,283.0,0,0,0,0,0
11714,5,283.0,0,0,0,0,0
11715,5,283.0,0,0,0,0,0
11716,5,283.0,0,0,0,0,0
11717,5,283.0,0,0,0,0,0
11718,5,283.0,0,0,0,0,0
11719,5,283.0,0,0,0,0,0
11720,5,283.0,0,0,0,0,0
11721,5,283.0,0,0,0,0,0
11722,5,283.0,0,0,0,0,0
11723,5,283.0,0,0,0,0,0
11724,5,283.0,0,0,0,0,0
11725,5,283.0,0,0,0,0,0
11726,5,283.0,0,0,0,0,0
11727,5,283.0,0,0,0,0,0
11728,5,283.0,0,0,0,0,0
11729,5,283.0,0,0,0,0,0
11730,5,283.0,0,0,0,0,0
11731,5,283.0,0,0,0,0,0
11732,5,283.0,0,0,0,0,0
11733,5,283.0,0,0,0,0,0
11734,5,283.0,0,0,0,0,0
11735,5,283.0,0,0,0,0,0
11736,5,283.0,0,0,0,0,0
11737,5,283.0,0,0,0,0,0
11738,5,283.0,0,0,0,0,0
11739,5,283.0,0,0,0,0,0
11740,5,283.0,0,0,0,0,0
11741,5,283.0,0,0,0,0,0
11742,5,283.0,0,0,0,0,0
11743,5,283.0,0,0,0,0,0
11744,5,283.0,0,0,0,0,0
11745,5,283.0,0,0,0,0,0
11746,5,283.0,0,0,0,0,0
11747,5,283.0,0,0,0,0,0
11748,5,283.0,0,0,0,0,0
11749,5,283.0,0,0,0,0,0
11750,5,283.0,0,0,0,0,0
11751,5,283.0,0,0,0,0,0
11752,5,283.0,0,0,0,0,0
11753,5,283.0,0,0,0,0,0
11754,5,283.0,0,0,0,0,0
11755,5,283.0,0,0,0,0,0
11756,5,283.0,0,0,0,0,0
11757,5,283.0,0,0,0,0,0
11758,5,283.0,0,0,0,0,0
11759,5,283.0,0,0,0,0,0
11760,5,283.0,0,0,0,0,0
11761,5,283.0,0,0,0,0,0
11762,5,283.0,0,0,0,0,0
11763,5,283.0,0,0,0,0,0
11764,5,283.0,0,0,0,0,0
11765,5,283.0,0,0,0,0,0
11766,5,283.0,0,0,0,0,0
11767,5,283.0,0,0,0,0,0
11768,5,283.0,0,0,0,0,0
11769,5,283.0,0,0,0,0,0
11770,5,283.0,0,0,0,0,0
11771,5,283.0,0,0,0,0,0
11772,5,283.0,0,0,0,0,0
11773,5,283.0,0,0,0,0,0
11774,5,283.0,0,0,0,0,0
11775,5,283.0,0,0,0,0,0
11776,5,283.0,0,0,0,0,0
11777,5,283.0,0,0,0,0,0
11778,5,283.0,0,0,0,0,0
11779,5,283.0,0,0,0,0,0
11780,5,283.0,0,0,0,0,0
11781,5,283.0,0,0,0,0,0
11782,5,283.0,0,0,0,0,0
11783,5,283.0,0,0,0,0,0
11784,5,283.0,0,0,0,0,0
11785,5,283.0,0,0,0,0,0
11786,5,283.0,0,0,0,0,0
11787,5,283.0,0,0,0,0,0
11788,5,283.0,0,0,0,0,0
11789,5,283.0,0,0,0,0,0
11790,5,283.0,0,0,0,0,0
11791,5,283.0,0,0,0,0,0
11792,5,283.0,0,0,0,0,0
11793,5,283.0,0,0,0,0,0
11794,5,283.0,0,0,0,0,0
11795,5,283.0,0,0,0,0,0
11796,5,283.0,0,0,0,0,0
11797,5,283.0,0,0,0,0,0
11798,5,283.0,0,0,0,0,0
11799,5,283.0,0,0,0,0,0
11800,5,283.0,0,0,0,0,0
11801,5,283.0,0,0,0,0,0
11802,5,283.0,0,0,0,0,0
11803,5,283.0,0,0,0,0,0
11804,5,283.0,0,0,0,0,0
11805,5,283.0,0,0,0,0,0
11806,5,283.0,0,0,0,0,0
11807,5,283.0,0,0,0,0,0
11808,5,283.0,0,0,0,0,0
11809,5,283.0,0,0,0,0,0
11810,5,283.0,0,0,0,0,0
11811,5,283.0,0,0,0,0,0
11812,5,283.0,0,0,0,0,0
11813,5,283.0,0,0,0,0,0
11814,5,283.0,0,0,0,0,0
11815,5,283.0,0,0,0,0,0
11816,5,283.0,0,0,0,0,0
11817,5,283.0,0,0,0,0,0
11818,5,283.0,0,0,0,0,0
11819,5,283.0,0,0,0,0,0
11820,5,283.0,0,0,0,0,0
11821,5,283.0,0,0,0,0,0
11822,5,283.0,0,0,0,0,0
11823,5,283.0,0,0,0,0,0
11824,5,283.0,0,0,0,0,0
11825,5,283.0,0,0,0,0,0
11826,5,283.0,0,0,0,0,0
11827,5,283.0,0,0,0,0,0
11828,5,283.0,0,0,0,0,0
11829,5,283.0,0,0,0,0,0
11830,5,283.0,0,0,0,0,0
11831,5,283.0,0,0,0,0,0
11832,5,283.0,0,0,0,0,0
11833,5,283.0,0,0,0,0,0
11834,5,283.0,0,0,0,0,0
11835,5,283.0,0,0,0,0,0
11836,5,283.0,0,0,0,0,0
11837,5,283.0,0,0,0,0,0
11838,5,283.0,0,0,0,0,0
11839,5,283.0,0,0,0,0,0
11840,5,283.0,0,0,0,0,0
11841,5,283.0,0,0,0,0,0
11842,5,283.0,0,0,0,0,0
11843,5,283.0,0,0,0,0,0
11844,5,283.0,0,0,0,0,0
11845,5,283.0,0,0,0,0,0
11846,5,283.0,0,0,0,0,0
11847,4,283.0,0,0,0,0,0
11848,5,283.0,0,0,0,0,0
11849,5,283.0,0,0,0,0,0
11850,5,283.0,0,0,0,0,0
11851,5,283.0,0,0,0,0,0
11852,5,283.0,0,0,0,0,0
11853,5,283.0,0,0,0,0,0
11854,5,283.0,0,0,0,0,0
