Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
1015,3,66.0,1,0,0,0,0,0,0,0.000799
1016,2,66.0,1,0,0,0,0,0,0,0.001546
1017,2,66.0,1,0,0,0,0,0,0,0.000747
1018,3,66.0,1,0,0,0,0,0,0,0.000749
1019,2,66.0,1,0,0,0,0,0,0,0.001165
1020,3,66.0,1,0,0,0,0,0,0,0.00076
1021,3,66.0,1,0,0,0,0,0,0,0.000789
1022,3,66.0,1,0,0,0,0,0,0,0.014802
1023,2,66.0,1,0,0,0,0,0,0,0.006739
1024,3,66.0,1,0,0,0,0,0,0,0.001566
1025,2,66.0,1,0,0,0,0,0,0,0.005226
1026,3,66.0,1,0,0,0,0,0,0,0.001001
1027,2,66.0,1,0,0,0,0,0,0,0.00369
1028,3,66.0,1,0,0,0,0,0,0,0.000887
1029,2,66.0,1,0,0,0,0,0,0,0.001149
1030,3,66.0,1,0,0,0,0,0,0,0.001151
1031,2,66.0,1,0,0,0,0,0,0,0.000904
1032,3,66.0,1,0,0,0,0,0,0,0.001174
1033,3,66.0,1,0,0,0,0,0,0,0.001112
1034,3,66.0,1,0,0,0,0,0,0,0.000826
1035,2,66.0,1,0,0,0,0,0,0,0.000837
1036,3,66.0,1,0,0,0,0,0,0,0.000814
1037,2,66.0,1,0,0,0,0,0,0,0.001051
1038,3,66.0,1,0,0,0,0,0,0,0.004868
1039,2,66.0,1,0,0,0,0,0,0,0.000859
1040,3,66.0,1,0,0,0,0,0,0,0.001819
1041,2,66.0,1,0,0,0,0,0,0,0.00276
1042,3,66.0,1,0,0,0,0,0,0,0.001713
1043,2,66.0,1,0,0,0,0,0,0,0.000844
1044,3,66.0,1,0,0,0,0,0,0,0.000788
1045,3,66.0,1,0,0,0,0,0,0,0.003524
1046,3,66.0,1,0,0,0,0,0,0,0.000857
1047,2,66.0,1,0,0,0,0,0,0,0.00109
1048,2,66.0,1,0,0,0,0,0,0,0.003756
1049,3,66.0,1,0,0,0,0,0,0,0.006768
1050,2,66.0,1,0,0,0,0,0,0,0.002177
1051,3,66.0,1,0,0,0,0,0,0,0.002208
1052,2,66.0,1,0,0,0,0,0,0,0.005616
1053,3,66.0,1,0,0,0,0,0,0,0.003829
1054,2,66.0,1,0,0,0,0,0,0,0.000785
1055,3,66.0,1,0,0,0,0,0,0,0.00095
1056,2,66.0,1,0,0,0,0,0,0,0.000794
1057,4,66.0,1,0,0,0,0,0,0,0.001305
1058,2,66.0,1,0,0,0,0,0,0,0.00178
1059,3,66.0,1,0,0,0,0,0,0,0.002574
1060,2,66.0,1,0,0,0,0,0,0,0.003348
1061,3,66.0,1,0,0,0,0,0,0,0.000836
1062,2,66.0,1,0,0,0,0,0,0,0.000896
1063,3,66.0,1,0,0,0,0,0,0,0.001125
1064,2,66.0,1,0,0,0,0,0,0,0.000827
1065,3,66.0,1,0,0,0,0,0,0,0.000936
1066,2,66.0,1,0,0,0,0,0,0,0.000919
1067,3,66.0,1,0,0,0,0,0,0,0.002347
1068,2,66.0,1,0,0,0,0,0,0,0.001153
1069,4,66.0,1,0,0,0,0,0,0,0.000758
1070,2,66.0,1,0,0,0,0,0,0,0.00081
1071,3,66.0,1,0,0,0,0,0,0,0.001131
1072,2,66.0,1,0,0,0,0,0,0,0.000733
1073,3,66.0,1,0,0,0,0,0,0,0.001022
1074,2,66.0,1,0,0,0,0,0,0,0.002546
1075,3,66.0,1,0,0,0,0,0,0,0.006511
1076,2,66.0,1,0,0,0,0,0,0,0.011546
1077,3,66.0,1,0,0,0,0,0,0,0.001757
1078,2,66.0,1,0,0,0,0,0,0,0.001349
1079,2,66.0,1,0,0,0,0,0,0,0.00084
1080,3,66.0,1,0,0,0,0,0,0,0.002361
1081,3,66.0,1,0,0,0,0,0,0,0.000835
1082,3,66.0,1,0,0,0,0,0,0,0.000845
1083,2,66.0,1,0,0,0,0,0,0,0.002002
1084,3,66.0,1,0,0,0,0,0,0,0.00125
1085,2,66.0,1,0,0,0,0,0,0,0.003631
1086,3,66.0,1,0,0,0,0,0,0,0.001152
1087,2,66.0,1,0,0,0,0,0,0,0.002265
1088,3,66.0,1,0,0,0,0,0,0,0.000723
1089,2,66.0,1,0,0,0,0,0,0,0.00079
1090,3,66.0,1,0,0,0,0,0,0,0.000965
1091,2,66.0,1,0,0,0,0,0,0,0.001176
1092,3,66.0,1,0,0,0,0,0,0,0.001331
1093,3,66.0,1,0,0,0,0,0,0,0.006206
1094,3,66.0,1,0,0,0,0,0,0,0.002285
1095,2,66.0,1,0,0,0,0,0,0,0.003019
1096,3,66.0,1,0,0,0,0,0,0,0.001004
1097,2,66.0,1,0,0,0,0,0,0,0.000855
1098,3,66.0,1,0,0,0,0,0,0,0.002357
1099,2,66.0,1,0,0,0,0,0,0,0.001221
1100,3,66.0,1,0,0,0,0,0,0,0.001471
1101,2,66.0,1,0,0,0,0,0,0,0.001008
1102,3,66.0,1,0,0,0,0,0,0,0.001372
1103,2,66.0,1,0,0,0,0,0,0,0.001606
1104,3,66.0,1,0,0,0,0,0,0,0.005277
1105,3,66.0,1,0,0,0,0,0,0,0.000819
1106,3,66.0,1,0,0,0,0,0,0,0.002701
1107,2,66.0,1,0,0,0,0,0,0,0.001376
1108,3,66.0,1,0,0,0,0,0,0,0.000863
1109,2,66.0,1,0,0,0,0,0,0,0.002072
1110,2,66.0,1,0,0,0,0,0,0,0.005026
1111,3,66.0,1,0,0,0,0,0,0,0.004563
1112,2,66.0,1,0,0,0,0,0,0,0.012781
1113,3,66.0,1,0,0,0,0,0,0,0.000963
1114,2,66.0,1,0,0,0,0,0,0,0.003701
1115,3,66.0,1,0,0,0,0,0,0,0.001303
1116,2,66.0,1,0,0,0,0,0,0,0.0009
1117,4,66.0,1,0,0,0,0,0,0,0.001204
1118,2,66.0,1,0,0,0,0,0,0,0.000859
1119,3,66.0,1,0,0,0,0,0,0,0.000758
1120,2,66.0,1,0,0,0,0,0,0,0.000789
1121,3,66.0,1,0,0,0,0,0,0,0.000766
1122,2,66.0,1,0,0,0,0,0,0,0.001329
1123,3,66.0,1,0,0,0,0,0,0,0.000758
1124,2,66.0,1,0,0,0,0,0,0,0.000902
1125,3,66.0,1,0,0,0,0,0,0,0.001078
1126,2,66.0,1,0,0,0,0,0,0,0.000906
1127,3,66.0,1,0,0,0,0,0,0,0.003852
1128,2,66.0,1,0,0,0,0,0,0,0.00313
1129,4,66.0,1,0,0,0,0,0,0,0.007867
1130,2,66.0,1,0,0,0,0,0,0,0.005831
1131,3,66.0,1,0,0,0,0,0,0,0.000878
1132,2,66.0,1,0,0,0,0,0,0,0.000999
1133,3,66.0,1,0,0,0,0,0,0,0.001241
1134,2,66.0,1,0,0,0,0,0,0,0.001641
1135,3,66.0,1,0,0,0,0,0,0,0.003359
1136,2,66.0,1,0,0,0,0,0,0,0.002446
1137,3,66.0,1,0,0,0,0,0,0,0.002564
1138,2,66.0,1,0,0,0,0,0,0,0.001309
1139,3,66.0,1,0,0,0,0,0,0,0.000759
1140,2,66.0,1,0,0,0,0,0,0,0.001062
1141,3,66.0,1,0,0,0,0,0,0,0.001301
1142,3,66.0,1,0,0,0,0,0,0,0.000741
1143,2,66.0,1,0,0,0,0,0,0,0.001813
1144,3,66.0,1,0,0,0,0,0,0,0.00079
1145,2,66.0,1,0,0,0,0,0,0,0.001287
1146,3,66.0,1,0,0,0,0,0,0,0.000869
1147,2,66.0,1,0,0,0,0,0,0,0.003608
1148,3,66.0,1,0,0,0,0,0,0,0.001834
1149,2,66.0,1,0,0,0,0,0,0,0.000893
1150,3,66.0,1,0,0,0,0,0,0,0.000846
1151,2,66.0,1,0,0,0,0,0,0,0.001354
1152,3,66.0,1,0,0,0,0,0,0,0.000848
1153,3,66.0,1,0,0,0,0,0,0,0.001041
1154,3,66.0,1,0,0,0,0,0,0,0.000907
