Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
1751,3,66.0,1,0,0,0,0,0,0,0.008586
1752,2,66.0,1,0,0,0,0,0,0,0.000998
1753,3,66.0,1,0,0,0,0,0,0,0.001831
1754,3,66.0,1,0,0,0,0,0,0,0.000796
1755,3,66.0,1,0,0,0,0,0,0,0.000865
1756,2,66.0,1,0,0,0,0,0,0,0.003805
1757,3,66.0,1,0,0,0,0,0,0,0.009411
1758,2,66.0,1,0,0,0,0,0,0,0.003388
1759,3,66.0,1,0,0,0,0,0,0,0.000776
1760,2,66.0,1,0,0,0,0,0,0,0.001408
1761,3,66.0,1,0,0,0,0,0,0,0.001373
1762,2,66.0,1,0,0,0,0,0,0,0.000727
1763,3,66.0,1,0,0,0,0,0,0,0.005483
1764,2,66.0,1,0,0,0,0,0,0,0.000902
1765,3,66.0,1,0,0,0,0,0,0,0.000833
1766,3,66.0,1,0,0,0,0,0,0,0.003357
1767,2,66.0,1,0,0,0,0,0,0,0.000852
1768,3,66.0,1,0,0,0,0,0,0,0.002344
1769,2,66.0,1,0,0,0,0,0,0,0.001142
1770,3,66.0,1,0,0,0,0,0,0,0.001315
1771,2,66.0,1,0,0,0,0,0,0,0.001284
1772,3,66.0,1,0,0,0,0,0,0,0.000846
1773,2,66.0,1,0,0,0,0,0,0,0.000904
1774,3,66.0,1,0,0,0,0,0,0,0.00411
1775,2,66.0,1,0,0,0,0,0,0,0.002622
1776,3,66.0,1,0,0,0,0,0,0,0.000772
1777,2,66.0,1,0,0,0,0,0,0,0.005702
1778,4,66.0,1,0,0,0,0,0,0,0.000802
1779,2,66.0,1,0,0,0,0,0,0,0.00157
1780,3,66.0,1,0,0,0,0,0,0,0.000805
1781,2,66.0,1,0,0,0,0,0,0,0.000928
1782,3,66.0,1,0,0,0,0,0,0,0.001181
1783,2,66.0,1,0,0,0,0,0,0,0.000915
1784,3,66.0,1,0,0,0,0,0,0,0.00106
1785,2,66.0,1,0,0,0,0,0,0,0.000861
1786,3,66.0,1,0,0,0,0,0,0,0.00095
1787,2,66.0,1,0,0,0,0,0,0,0.001177
1788,3,66.0,1,0,0,0,0,0,0,0.004411
1789,2,66.0,1,0,0,0,0,0,0,0.005137
1790,4,66.0,1,0,0,0,0,0,0,0.009961
1791,2,66.0,1,0,0,0,0,0,0,0.00282
1792,3,66.0,1,0,0,0,0,0,0,0.004001
1793,2,66.0,1,0,0,0,0,0,0,0.004069
1794,3,66.0,1,0,0,0,0,0,0,0.001019
1795,2,66.0,1,0,0,0,0,0,0,0.001172
1796,3,66.0,1,0,0,0,0,0,0,0.004908
1797,2,66.0,1,0,0,0,0,0,0,0.000842
1798,2,66.0,1,0,0,0,0,0,0,0.000833
1799,3,66.0,1,0,0,0,0,0,0,0.000747
1800,2,66.0,1,0,0,0,0,0,0,0.001168
1801,3,66.0,1,0,0,0,0,0,0,0.000793
1802,3,66.0,1,0,0,0,0,0,0,0.000932
1803,3,66.0,1,0,0,0,0,0,0,0.001396
1804,2,66.0,1,0,0,0,0,0,0,0.000992
1805,3,66.0,1,0,0,0,0,0,0,0.001059
1806,2,66.0,1,0,0,0,0,0,0,0.000878
1807,3,66.0,1,0,0,0,0,0,0,0.001023
1808,2,66.0,1,0,0,0,0,0,0,0.001211
1809,3,66.0,1,0,0,0,0,0,0,0.007798
1810,2,66.0,1,0,0,0,0,0,0,0.001152
1811,3,66.0,1,0,0,0,0,0,0,0.001277
1812,2,66.0,1,0,0,0,0,0,0,0.000876
1813,3,66.0,1,0,0,0,0,0,0,0.00077
1814,3,66.0,1,0,0,0,0,0,0,0.000763
1815,3,66.0,1,0,0,0,0,0,0,0.000772
1816,2,66.0,1,0,0,0,0,0,0,0.001292
1817,3,66.0,1,0,0,0,0,0,0,0.000747
1818,2,66.0,1,0,0,0,0,0,0,0.001783
1819,3,66.0,1,0,0,0,0,0,0,0.002679
1820,2,66.0,1,0,0,0,0,0,0,0.003571
1821,3,66.0,1,0,0,0,0,0,0,0.007478
1822,2,66.0,1,0,0,0,0,0,0,0.001804
1823,3,66.0,1,0,0,0,0,0,0,0.000927
1824,2,66.0,1,0,0,0,0,0,0,0.001281
1825,3,66.0,1,0,0,0,0,0,0,0.000763
1826,3,66.0,1,0,0,0,0,0,0,0.001182
1827,3,66.0,1,0,0,0,0,0,0,0.007896
1828,3,66.0,1,0,0,0,0,0,0,0.001401
1829,2,66.0,1,0,0,0,0,0,0,0.001538
1830,5,66.0,1,0,0,0,0,0,0,0.001487
1831,2,66.0,1,0,0,0,0,0,0,0.000931
1832,3,66.0,1,0,0,0,0,0,0,0.001369
