Window_Num,Num_Packets,Avg_Length,stNum_Change,sqNum_Reset,ConfRev_Change,Boolean_Data_Change,Num_Events
1015,5,298.0,0,0,0,0,0
1016,5,298.0,0,0,0,0,0
1017,5,298.0,0,0,0,0,0
1018,5,298.0,0,0,0,0,0
1019,5,298.0,0,0,0,0,0
1020,5,298.0,0,0,0,0,0
1021,5,298.0,0,0,0,0,0
1022,5,298.0,0,0,0,0,0
1023,5,298.0,0,0,0,0,0
1024,5,298.0,0,0,0,0,0
1025,5,298.0,0,0,0,0,0
1026,5,298.0,0,0,0,0,0
1027,5,298.0,0,0,0,0,0
1028,5,298.0,0,0,0,0,0
1029,5,298.0,0,0,0,0,0
1030,5,298.0,0,0,0,0,0
1031,5,298.0,0,0,0,0,0
1032,5,298.0,0,0,0,0,0
1033,5,298.0,0,0,0,0,0
1034,5,298.0,0,0,0,0,0
1035,5,298.0,0,0,0,0,0
1036,5,298.0,0,0,0,0,0
1037,5,298.0,0,0,0,0,0
1038,5,298.0,0,0,0,0,0
1039,5,298.0,0,0,0,0,0
1040,5,298.0,0,0,0,0,0
1041,5,298.0,0,0,0,0,0
1042,5,298.0,0,0,0,0,0
1043,5,298.0,0,0,0,0,0
1044,5,298.0,0,0,0,0,0
1045,5,298.0,0,0,0,0,0
1046,5,298.0,0,0,0,0,0
1047,5,298.0,0,0,0,0,0
1048,5,298.0,0,0,0,0,0
1049,5,298.0,0,0,0,0,0
1050,5,298.0,0,0,0,0,0
1051,5,298.0,0,0,0,0,0
1052,5,298.0,0,0,0,0,0
1053,4,298.0,0,0,0,0,0
1054,5,298.0,0,0,0,0,0
1055,5,298.0,0,0,0,0,0
1056,5,298.0,0,0,0,0,0
1057,5,298.0,0,0,0,0,0
1058,5,298.0,0,0,0,0,0
1059,5,298.0,0,0,0,0,0
1060,5,298.0,0,0,0,0,0
1061,5,298.0,0,0,0,0,0
1062,5,298.0,0,0,0,0,0
1063,5,298.0,0,0,0,0,0
1064,5,298.0,0,0,0,0,0
1065,5,298.0,0,0,0,0,0
1066,5,298.0,0,0,0,0,0
1067,5,298.0,0,0,0,0,0
1068,5,298.0,0,0,0,0,0
1069,5,298.0,0,0,0,0,0
1070,5,298.0,0,0,0,0,0
1071,5,298.0,0,0,0,0,0
1072,5,298.0,0,0,0,0,0
1073,5,298.0,0,0,0,0,0
1074,5,298.0,0,0,0,0,0
1075,5,298.0,0,0,0,0,0
1076,5,298.0,0,0,0,0,0
1077,5,298.0,0,0,0,0,0
1078,5,298.0,0,0,0,0,0
1079,5,298.0,0,0,0,0,0
1080,5,298.0,0,0,0,0,0
1081,5,298.0,0,0,0,0,0
1082,5,298.0,0,0,0,0,0
1083,5,298.0,0,0,0,0,0
1084,5,298.0,0,0,0,0,0
1085,5,298.0,0,0,0,0,0
1086,5,298.0,0,0,0,0,0
1087,5,298.0,0,0,0,0,0
1088,5,298.0,0,0,0,0,0
1089,5,298.0,0,0,0,0,0
1090,5,298.0,0,0,0,0,0
1091,5,298.0,0,0,0,0,0
1092,5,298.0,0,0,0,0,0
1093,5,298.0,0,0,0,0,0
1094,5,298.0,0,0,0,0,0
1095,5,298.0,0,0,0,0,0
1096,5,298.0,0,0,0,0,0
1097,5,298.0,0,0,0,0,0
1098,5,298.0,0,0,0,0,0
1099,5,298.0,0,0,0,0,0
1100,5,298.0,0,0,0,0,0
1101,5,298.0,0,0,0,0,0
1102,5,298.0,0,0,0,0,0
1103,5,298.0,0,0,0,0,0
1104,5,298.0,0,0,0,0,0
1105,5,298.0,0,0,0,0,0
1106,5,298.0,0,0,0,0,0
1107,5,298.0,0,0,0,0,0
1108,5,298.0,0,0,0,0,0
1109,5,298.0,0,0,0,0,0
1110,5,298.0,0,0,0,0,0
1111,5,298.0,0,0,0,0,0
1112,5,298.0,0,0,0,0,0
1113,5,298.0,0,0,0,0,0
1114,5,298.0,0,0,0,0,0
1115,5,298.0,0,0,0,0,0
1116,5,298.0,0,0,0,0,0
1117,5,298.0,0,0,0,0,0
1118,5,298.0,0,0,0,0,0
1119,5,298.0,0,0,0,0,0
1120,5,298.0,0,0,0,0,0
1121,5,298.0,0,0,0,0,0
1122,5,298.0,0,0,0,0,0
1123,5,298.0,0,0,0,0,0
1124,5,298.0,0,0,0,0,0
1125,5,298.0,0,0,0,0,0
1126,5,298.0,0,0,0,0,0
1127,5,298.0,0,0,0,0,0
1128,5,298.0,0,0,0,0,0
1129,5,298.0,0,0,0,0,0
1130,5,298.0,0,0,0,0,0
1131,5,298.0,0,0,0,0,0
1132,5,298.0,0,0,0,0,0
1133,5,298.0,0,0,0,0,0
1134,5,298.0,0,0,0,0,0
1135,5,298.0,0,0,0,0,0
1136,5,298.0,0,0,0,0,0
1137,5,298.0,0,0,0,0,0
1138,5,298.0,0,0,0,0,0
1139,5,298.0,0,0,0,0,0
1140,5,298.0,0,0,0,0,0
1141,5,298.0,0,0,0,0,0
1142,5,298.0,0,0,0,0,0
1143,5,298.0,0,0,0,0,0
1144,5,298.0,0,0,0,0,0
1145,5,298.0,0,0,0,0,0
1146,5,298.0,0,0,0,0,0
1147,5,298.0,0,0,0,0,0
1148,5,298.0,0,0,0,0,0
1149,5,298.0,0,0,0,0,0
1150,5,298.0,0,0,0,0,0
1151,5,298.0,0,0,0,0,0
1152,5,298.0,0,0,0,0,0
1153,5,298.0,0,0,0,0,0
1154,5,298.0,0,0,0,0,0
1155,5,298.0,0,0,0,0,0
1156,5,298.0,0,0,0,0,0
1157,5,298.0,0,0,0,0,0
1158,5,298.0,0,0,0,0,0
1159,5,298.0,0,0,0,0,0
1160,5,298.0,0,0,0,0,0
1161,5,298.0,0,0,0,0,0
1162,5,298.0,0,0,0,0,0
1163,5,298.0,0,0,0,0,0
1164,5,298.0,0,0,0,0,0
1165,5,298.0,0,0,0,0,0
1166,5,298.0,0,0,0,0,0
1167,5,298.0,0,0,0,0,0
1168,5,298.0,0,0,0,0,0
1169,5,298.0,0,0,0,0,0
1170,5,298.0,0,0,0,0,0
1171,5,298.0,0,0,0,0,0
1172,5,298.0,0,0,0,0,0
1173,5,298.0,0,0,0,0,0
1174,5,298.0,0,0,0,0,0
1175,5,298.0,0,0,0,0,0
1176,5,298.0,0,0,0,0,0
1177,5,298.0,0,0,0,0,0
1178,5,298.0,0,0,0,0,0
1179,5,298.0,0,0,0,0,0
1180,5,298.0,0,0,0,0,0
1181,5,298.0,0,0,0,0,0
1182,5,298.0,0,0,0,0,0
1183,5,298.0,0,0,0,0,0
1184,5,298.0,0,0,0,0,0
1185,5,298.0,0,0,0,0,0
1186,5,298.0,0,0,0,0,0
1187,5,298.0,0,0,0,0,0
1188,5,298.0,0,0,0,0,0
1189,5,298.0,0,0,0,0,0
1190,5,298.0,0,0,0,0,0
1191,5,298.0,0,0,0,0,0
1192,5,298.0,0,0,0,0,0
1193,5,298.0,0,0,0,0,0
1194,5,298.0,0,0,0,0,0
1195,5,298.0,0,0,0,0,0
1196,5,298.0,0,0,0,0,0
1197,5,298.0,0,0,0,0,0
1198,5,298.0,0,0,0,0,0
1199,5,298.0,0,0,0,0,0
1200,5,298.0,0,0,0,0,0
1201,5,298.0,0,0,0,0,0
1202,5,298.0,0,0,0,0,0
1203,5,298.0,0,0,0,0,0
1204,5,298.0,0,0,0,0,0
1205,5,298.0,0,0,0,0,0
1206,5,298.0,0,0,0,0,0
1207,5,298.0,0,0,0,0,0
1208,5,298.0,0,0,0,0,0
1209,5,298.0,0,0,0,0,0
1210,5,298.0,0,0,0,0,0
1211,5,298.0,0,0,0,0,0
1212,5,298.0,0,0,0,0,0
1213,5,298.0,0,0,0,0,0
1214,5,298.0,0,0,0,0,0
1215,5,298.0,0,0,0,0,0
1216,5,298.0,0,0,0,0,0
1217,5,298.0,0,0,0,0,0
1218,5,298.0,0,0,0,0,0
1219,5,298.0,0,0,0,0,0
1220,5,298.0,0,0,0,0,0
1221,5,298.0,0,0,0,0,0
1222,5,298.0,0,0,0,0,0
1223,5,298.0,0,0,0,0,0
1224,5,298.0,0,0,0,0,0
1225,5,298.0,0,0,0,0,0
1226,5,298.0,0,0,0,0,0
1227,5,298.0,0,0,0,0,0
1228,5,298.0,0,0,0,0,0
1229,5,298.0,0,0,0,0,0
1230,5,298.0,0,0,0,0,0
1231,5,298.0,0,0,0,0,0
1232,5,298.0,0,0,0,0,0
1233,5,298.0,0,0,0,0,0
1234,5,298.0,0,0,0,0,0
1235,5,298.0,0,0,0,0,0
1236,5,298.0,0,0,0,0,0
1237,5,298.0,0,0,0,0,0
1238,5,298.0,0,0,0,0,0
1239,5,298.0,0,0,0,0,0
1240,5,298.0,0,0,0,0,0
1241,5,298.0,0,0,0,0,0
1242,5,298.0,0,0,0,0,0
1243,5,298.0,0,0,0,0,0
1244,5,298.0,0,0,0,0,0
1245,5,298.0,0,0,0,0,0
1246,5,298.0,0,0,0,0,0
1247,5,298.0,0,0,0,0,0
1248,5,298.0,0,0,0,0,0
1249,5,298.0,0,0,0,0,0
1250,5,298.0,0,0,0,0,0
1251,5,298.0,0,0,0,0,0
1252,5,298.0,0,0,0,0,0
1253,5,298.0,0,0,0,0,0
1254,5,298.0,0,0,0,0,0
1255,5,298.0,0,0,0,0,0
1256,5,298.0,0,0,0,0,0
1257,5,298.0,0,0,0,0,0
1258,5,298.0,0,0,0,0,0
1259,5,298.0,0,0,0,0,0
1260,5,298.0,0,0,0,0,0
1261,5,298.0,0,0,0,0,0
1262,5,298.0,0,0,0,0,0
1263,5,298.0,0,0,0,0,0
1264,5,298.0,0,0,0,0,0
1265,5,298.0,0,0,0,0,0
1266,5,298.0,0,0,0,0,0
1267,5,298.0,0,0,0,0,0
1268,4,298.0,0,0,0,0,0
1269,5,298.0,0,0,0,0,0
1270,5,298.0,0,0,0,0,0
1271,5,298.0,0,0,0,0,0
1272,5,298.0,0,0,0,0,0
1273,5,298.0,0,0,0,0,0
1274,5,298.0,0,0,0,0,0
1275,5,298.0,0,0,0,0,0
1276,5,298.0,0,0,0,0,0
1277,5,298.0,0,0,0,0,0
1278,5,298.0,0,0,0,0,0
1279,5,298.0,0,0,0,0,0
1280,5,298.0,0,0,0,0,0
1281,5,298.0,0,0,0,0,0
1282,5,298.0,0,0,0,0,0
1283,5,298.0,0,0,0,0,0
1284,5,298.0,0,0,0,0,0
1285,5,298.0,0,0,0,0,0
1286,5,298.0,0,0,0,0,0
1287,5,298.0,0,0,0,0,0
1288,5,298.0,0,0,0,0,0
1289,5,298.0,0,0,0,0,0
