Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
1015,3,66.0,1,0,0,0,0,0,0,3.1e-05
1016,2,66.0,1,0,0,0,0,0,0,1e-05
1017,2,66.0,1,0,0,0,0,0,0,9e-06
1018,3,66.0,1,0,0,0,0,0,0,1e-05
1019,2,66.0,1,0,0,0,0,0,0,1e-05
1020,3,66.0,1,0,0,0,0,0,0,9e-06
1021,3,66.0,1,0,0,0,0,0,0,2.4e-05
1022,3,66.0,1,0,0,0,0,0,0,9e-06
1023,2,66.0,1,0,0,0,0,0,0,1e-05
1024,3,66.0,1,0,0,0,0,0,0,9e-06
1025,2,66.0,1,0,0,0,0,0,0,9e-06
1026,3,66.0,1,0,0,0,0,0,0,1e-05
1027,2,66.0,1,0,0,0,0,0,0,2.6e-05
1028,3,66.0,1,0,0,0,0,0,0,1e-05
1029,2,66.0,1,0,0,0,0,0,0,1.2e-05
1030,3,66.0,1,0,0,0,0,0,0,2.8e-05
1031,2,66.0,1,0,0,0,0,0,0,1e-05
1032,3,66.0,1,0,0,0,0,0,0,2.3e-05
1033,3,66.0,1,0,0,0,0,0,0,2.4e-05
1034,3,66.0,1,0,0,0,0,0,0,9e-06
1035,2,66.0,1,0,0,0,0,0,0,9e-06
1036,3,66.0,1,0,0,0,0,0,0,2.3e-05
1037,2,66.0,1,0,0,0,0,0,0,9e-06
1038,3,66.0,1,0,0,0,0,0,0,2.3e-05
1039,2,66.0,1,0,0,0,0,0,0,2.4e-05
1040,3,66.0,1,0,0,0,0,0,0,2.3e-05
1041,2,66.0,1,0,0,0,0,0,0,2.4e-05
1042,3,66.0,1,0,0,0,0,0,0,9e-06
1043,2,66.0,1,0,0,0,0,0,0,9e-06
1044,3,66.0,1,0,0,0,0,0,0,2.3e-05
1045,3,66.0,1,0,0,0,0,0,0,2.4e-05
1046,3,66.0,1,0,0,0,0,0,0,9e-06
1047,2,66.0,1,0,0,0,0,0,0,2.1e-05
1048,2,66.0,1,0,0,0,0,0,0,1e-05
1049,3,66.0,1,0,0,0,0,0,0,1e-05
1050,2,66.0,1,0,0,0,0,0,0,1.1e-05
1051,3,66.0,1,0,0,0,0,0,0,1e-05
1052,2,66.0,1,0,0,0,0,0,0,2.9e-05
1053,3,66.0,1,0,0,0,0,0,0,9e-06
1054,2,66.0,1,0,0,0,0,0,0,9e-06
1055,3,66.0,1,0,0,0,0,0,0,3e-05
1056,2,66.0,1,0,0,0,0,0,0,1e-05
1057,4,66.0,1,0,0,0,0,0,0,9e-06
1058,2,66.0,1,0,0,0,0,0,0,2.9e-05
1059,3,66.0,1,0,0,0,0,0,0,1e-05
1060,2,66.0,1,0,0,0,0,0,0,2.5e-05
