Window_Num,Num_Packets,Avg_Length,stNum_Change,sqNum_Reset,ConfRev_Change,Boolean_Data_Change,Num_Events
1263,2,134.0,0,0,0,0,0
1264,3,134.0,0,0,0,0,0
1265,2,134.0,0,0,0,0,0
1266,3,134.0,0,0,0,0,0
1267,2,134.0,0,0,0,0,0
1268,3,134.0,0,0,0,0,0
1269,2,134.0,0,0,0,0,0
1270,3,134.0,0,0,0,0,0
1271,2,134.0,0,0,0,0,0
1272,3,134.0,0,0,0,0,0
1273,2,134.0,0,0,0,0,0
1274,3,134.0,0,0,0,0,0
1275,2,134.0,0,0,0,0,0
1276,3,134.0,0,0,0,0,0
1277,2,134.0,0,0,0,0,0
1278,3,134.0,0,0,0,0,0
1279,2,134.0,0,0,0,0,0
1280,3,134.0,0,0,0,0,0
1281,2,134.0,0,0,0,0,0
1282,3,134.0,0,0,0,0,0
1283,2,134.0,0,0,0,0,0
1284,3,134.0,0,0,0,0,0
1285,2,134.0,0,0,0,0,0
1286,3,134.0,0,0,0,0,0
1287,2,134.0,0,0,0,0,0
1288,3,134.0,0,0,0,0,0
1289,2,134.0,0,0,0,0,0
1290,3,134.0,0,0,0,0,0
1291,2,134.0,0,0,0,0,0
1292,3,134.0,0,0,0,0,0
1293,2,134.0,0,0,0,0,0
1294,3,134.0,0,0,0,0,0
1295,2,134.0,0,0,0,0,0
1296,3,134.0,0,0,0,0,0
1297,2,134.0,0,0,0,0,0
1298,3,134.0,0,0,0,0,0
1299,2,134.0,0,0,0,0,0
1300,3,134.0,0,0,0,0,0
1301,2,134.0,0,0,0,0,0
1302,3,134.0,0,0,0,0,0
1303,2,134.0,0,0,0,0,0
1304,3,134.0,0,0,0,0,0
1305,2,134.0,0,0,0,0,0
1306,3,134.0,0,0,0,0,0
1307,2,134.0,0,0,0,0,0
1308,3,134.0,0,0,0,0,0
1309,2,134.0,0,0,0,0,0
1310,3,134.0,0,0,0,0,0
1311,2,134.0,0,0,0,0,0
1312,3,134.0,0,0,0,0,0
1313,2,134.0,0,0,0,0,0
1314,3,134.0,0,0,0,0,0
1315,2,134.0,0,0,0,0,0
1316,3,134.0,0,0,0,0,0
1317,2,134.0,0,0,0,0,0
1318,3,134.0,0,0,0,0,0
1319,2,134.0,0,0,0,0,0
1320,3,134.0,0,0,0,0,0
1321,2,134.0,0,0,0,0,0
1322,3,134.0,0,0,0,0,0
1323,2,134.0,0,0,0,0,0
1324,3,134.0,0,0,0,0,0
1325,2,134.0,0,0,0,0,0
1326,3,134.0,0,0,0,0,0
1327,2,134.0,0,0,0,0,0
1328,3,134.0,0,0,0,0,0
1329,2,134.0,0,0,0,0,0
1330,3,134.0,0,0,0,0,0
1331,2,134.0,0,0,0,0,0
1332,3,134.0,0,0,0,0,0
1333,2,134.0,0,0,0,0,0
1334,3,134.0,0,0,0,0,0
1335,2,134.0,0,0,0,0,0
1336,3,134.0,0,0,0,0,0
1337,2,134.0,0,0,0,0,0
1338,3,134.0,0,0,0,0,0
1339,2,134.0,0,0,0,0,0
1340,3,134.0,0,0,0,0,0
1341,2,134.0,0,0,0,0,0
1342,3,134.0,0,0,0,0,0
1343,2,134.0,0,0,0,0,0
1344,3,134.0,0,0,0,0,0
1345,2,134.0,0,0,0,0,0
1346,3,134.0,0,0,0,0,0
1347,2,134.0,0,0,0,0,0
1348,3,134.0,0,0,0,0,0
1349,2,134.0,0,0,0,0,0
1350,3,134.0,0,0,0,0,0
1351,2,134.0,0,0,0,0,0
1352,3,134.0,0,0,0,0,0
1353,2,134.0,0,0,0,0,0
1354,3,134.0,0,0,0,0,0
1355,2,134.0,0,0,0,0,0
1356,3,134.0,0,0,0,0,0
1357,2,134.0,0,0,0,0,0
1358,3,134.0,0,0,0,0,0
1359,2,134.0,0,0,0,0,0
1360,3,134.0,0,0,0,0,0
1361,2,134.0,0,0,0,0,0
1362,3,134.0,0,0,0,0,0
1363,2,134.0,0,0,0,0,0
1364,3,134.0,0,0,0,0,0
1365,2,134.0,0,0,0,0,0
1366,3,134.0,0,0,0,0,0
1367,2,134.0,0,0,0,0,0
1368,3,134.0,0,0,0,0,0
1369,2,134.0,0,0,0,0,0
1370,3,134.0,0,0,0,0,0
1371,2,134.0,0,0,0,0,0
1372,3,134.0,0,0,0,0,0
1373,2,134.0,0,0,0,0,0
1374,3,134.0,0,0,0,0,0
1375,2,134.0,0,0,0,0,0
1376,3,134.0,0,0,0,0,0
1377,2,134.0,0,0,0,0,0
1378,3,134.0,0,0,0,0,0
1379,2,134.0,0,0,0,0,0
1380,3,134.0,0,0,0,0,0
1381,2,134.0,0,0,0,0,0
1382,3,134.0,0,0,0,0,0
1383,2,134.0,0,0,0,0,0
1384,3,134.0,0,0,0,0,0
1385,2,134.0,0,0,0,0,0
1386,3,134.0,0,0,0,0,0
1387,2,134.0,0,0,0,0,0
1388,3,134.0,0,0,0,0,0
1389,2,134.0,0,0,0,0,0
1390,3,134.0,0,0,0,0,0
1391,2,134.0,0,0,0,0,0
1392,3,134.0,0,0,0,0,0
1393,2,134.0,0,0,0,0,0
1394,3,134.0,0,0,0,0,0
1395,2,134.0,0,0,0,0,0
1396,3,134.0,0,0,0,0,0
1397,2,134.0,0,0,0,0,0
1398,3,134.0,0,0,0,0,0
1399,2,134.0,0,0,0,0,0
1400,3,134.0,0,0,0,0,0
1401,2,134.0,0,0,0,0,0
1402,3,134.0,0,0,0,0,0
1403,2,134.0,0,0,0,0,0
1404,3,134.0,0,0,0,0,0
1405,2,134.0,0,0,0,0,0
1406,3,134.0,0,0,0,0,0
1407,2,134.0,0,0,0,0,0
1408,3,134.0,0,0,0,0,0
1409,2,134.0,0,0,0,0,0
1410,3,134.0,0,0,0,0,0
1411,2,134.0,0,0,0,0,0
1412,3,134.0,0,0,0,0,0
1413,2,134.0,0,0,0,0,0
1414,3,134.0,0,0,0,0,0
1415,2,134.0,0,0,0,0,0
1416,3,134.0,0,0,0,0,0
1417,2,134.0,0,0,0,0,0
1418,3,134.0,0,0,0,0,0
1419,2,134.0,0,0,0,0,0
1420,3,134.0,0,0,0,0,0
1421,2,134.0,0,0,0,0,0
1422,3,134.0,0,0,0,0,0
1423,2,134.0,0,0,0,0,0
1424,3,134.0,0,0,0,0,0
1425,2,134.0,0,0,0,0,0
1426,3,134.0,0,0,0,0,0
1427,2,134.0,0,0,0,0,0
1428,3,134.0,0,0,0,0,0
1429,2,134.0,0,0,0,0,0
1430,3,134.0,0,0,0,0,0
1431,2,134.0,0,0,0,0,0
1432,3,134.0,0,0,0,0,0
1433,2,134.0,0,0,0,0,0
1434,3,134.0,0,0,0,0,0
1435,2,134.0,0,0,0,0,0
1436,3,134.0,0,0,0,0,0
1437,2,134.0,0,0,0,0,0
1438,3,134.0,0,0,0,0,0
1439,2,134.0,0,0,0,0,0
1440,3,134.0,0,0,0,0,0
1441,2,134.0,0,0,0,0,0
1442,3,134.0,0,0,0,0,0
1443,2,134.0,0,0,0,0,0
1444,3,134.0,0,0,0,0,0
1445,2,134.0,0,0,0,0,0
1446,3,134.0,0,0,0,0,0
1447,2,134.0,0,0,0,0,0
1448,3,134.0,0,0,0,0,0
1449,2,134.0,0,0,0,0,0
1450,3,134.0,0,0,0,0,0
1451,2,134.0,0,0,0,0,0
1452,3,134.0,0,0,0,0,0
1453,2,134.0,0,0,0,0,0
1454,3,134.0,0,0,0,0,0
1455,2,134.0,0,0,0,0,0
1456,3,134.0,0,0,0,0,0
1457,2,134.0,0,0,0,0,0
1458,3,134.0,0,0,0,0,0
1459,2,134.0,0,0,0,0,0
1460,3,134.0,0,0,0,0,0
1461,2,134.0,0,0,0,0,0
1462,3,134.0,0,0,0,0,0
1463,2,134.0,0,0,0,0,0
1464,3,134.0,0,0,0,0,0
1465,2,134.0,0,0,0,0,0
1466,3,134.0,0,0,0,0,0
1467,2,134.0,0,0,0,0,0
1468,3,134.0,0,0,0,0,0
1469,2,134.0,0,0,0,0,0
1470,3,134.0,0,0,0,0,0
1471,2,134.0,0,0,0,0,0
1472,3,134.0,0,0,0,0,0
1473,2,134.0,0,0,0,0,0
1474,3,134.0,0,0,0,0,0
1475,2,134.0,0,0,0,0,0
1476,3,134.0,0,0,0,0,0
1477,2,134.0,0,0,0,0,0
1478,3,134.0,0,0,0,0,0
1479,2,134.0,0,0,0,0,0
1480,3,134.0,0,0,0,0,0
1481,2,134.0,0,0,0,0,0
1482,3,134.0,0,0,0,0,0
1483,2,134.0,0,0,0,0,0
1484,3,134.0,0,0,0,0,0
1485,2,134.0,0,0,0,0,0
1486,3,134.0,0,0,0,0,0
1487,2,134.0,0,0,0,0,0
1488,3,134.0,0,0,0,0,0
1489,2,134.0,0,0,0,0,0
1490,3,134.0,0,0,0,0,0
1491,2,134.0,0,0,0,0,0
1492,3,134.0,0,0,0,0,0
1493,2,134.0,0,0,0,0,0
1494,3,134.0,0,0,0,0,0
1495,2,134.0,0,0,0,0,0
1496,3,134.0,0,0,0,0,0
1497,2,134.0,0,0,0,0,0
1498,3,134.0,0,0,0,0,0
1499,2,134.0,0,0,0,0,0
1500,3,134.0,0,0,0,0,0
1501,2,134.0,0,0,0,0,0
1502,3,134.0,0,0,0,0,0
1503,2,134.0,0,0,0,0,0
1504,3,134.0,0,0,0,0,0
1505,2,134.0,0,0,0,0,0
1506,3,134.0,0,0,0,0,0
1507,2,134.0,0,0,0,0,0
1508,3,134.0,0,0,0,0,0
1509,2,134.0,0,0,0,0,0
1510,3,134.0,0,0,0,0,0
1511,2,134.0,0,0,0,0,0
1512,3,134.0,0,0,0,0,0
1513,2,134.0,0,0,0,0,0
1514,3,134.0,0,0,0,0,0
1515,2,134.0,0,0,0,0,0
1516,3,134.0,0,0,0,0,0
1517,2,134.0,0,0,0,0,0
1518,3,134.0,0,0,0,0,0
1519,2,134.0,0,0,0,0,0
1520,3,134.0,0,0,0,0,0
1521,2,134.0,0,0,0,0,0
1522,3,134.0,0,0,0,0,0
1523,2,134.0,0,0,0,0,0
1524,3,134.0,0,0,0,0,0
1525,2,134.0,0,0,0,0,0
1526,3,134.0,0,0,0,0,0
1527,2,134.0,0,0,0,0,0
1528,3,134.0,0,0,0,0,0
1529,2,134.0,0,0,0,0,0
1530,3,134.0,0,0,0,0,0
1531,2,134.0,0,0,0,0,0
1532,3,134.0,0,0,0,0,0
1533,2,134.0,0,0,0,0,0
1534,3,134.0,0,0,0,0,0
1535,2,134.0,0,0,0,0,0
1536,3,134.0,0,0,0,0,0
1537,2,134.0,0,0,0,0,0
1538,3,134.0,0,0,0,0,0
1539,2,134.0,0,0,0,0,0
1540,3,134.0,0,0,0,0,0
1541,2,134.0,0,0,0,0,0
1542,3,134.0,0,0,0,0,0
1543,2,134.0,0,0,0,0,0
1544,3,134.0,0,0,0,0,0
1545,2,134.0,0,0,0,0,0
1546,3,134.0,0,0,0,0,0
1547,2,134.0,0,0,0,0,0
1548,3,134.0,0,0,0,0,0
1549,2,134.0,0,0,0,0,0
1550,3,134.0,0,0,0,0,0
1551,2,134.0,0,0,0,0,0
1552,3,134.0,0,0,0,0,0
1553,2,134.0,0,0,0,0,0
1554,3,134.0,0,0,0,0,0
1555,2,134.0,0,0,0,0,0
1556,3,134.0,0,0,0,0,0
1557,2,134.0,0,0,0,0,0
1558,3,134.0,0,0,0,0,0
1559,2,134.0,0,0,0,0,0
1560,3,134.0,0,0,0,0,0
1561,2,134.0,0,0,0,0,0
1562,3,134.0,0,0,0,0,0
1563,2,134.0,0,0,0,0,0
1564,3,134.0,0,0,0,0,0
1565,2,134.0,0,0,0,0,0
1566,3,134.0,0,0,0,0,0
1567,2,134.0,0,0,0,0,0
1568,3,134.0,0,0,0,0,0
1569,2,134.0,0,0,0,0,0
1570,3,134.0,0,0,0,0,0
1571,2,134.0,0,0,0,0,0
1572,3,134.0,0,0,0,0,0
1573,2,134.0,0,0,0,0,0
1574,3,134.0,0,0,0,0,0
1575,2,134.0,0,0,0,0,0
1576,3,134.0,0,0,0,0,0
1577,2,134.0,0,0,0,0,0
1578,3,134.0,0,0,0,0,0
1579,2,134.0,0,0,0,0,0
1580,3,134.0,0,0,0,0,0
1581,2,134.0,0,0,0,0,0
1582,3,134.0,0,0,0,0,0
1583,2,134.0,0,0,0,0,0
1584,3,134.0,0,0,0,0,0
1585,2,134.0,0,0,0,0,0
1586,3,134.0,0,0,0,0,0
1587,2,134.0,0,0,0,0,0
1588,3,134.0,0,0,0,0,0
1589,2,134.0,0,0,0,0,0
1590,3,134.0,0,0,0,0,0
1591,2,134.0,0,0,0,0,0
1592,3,134.0,0,0,0,0,0
1593,2,134.0,0,0,0,0,0
1594,3,134.0,0,0,0,0,0
1595,2,134.0,0,0,0,0,0
1596,3,134.0,0,0,0,0,0
1597,2,134.0,0,0,0,0,0
1598,3,134.0,0,0,0,0,0
1599,2,134.0,0,0,0,0,0
1600,3,134.0,0,0,0,0,0
1601,2,134.0,0,0,0,0,0
1602,3,134.0,0,0,0,0,0
1603,2,134.0,0,0,0,0,0
1604,3,134.0,0,0,0,0,0
1605,2,134.0,0,0,0,0,0
1606,3,134.0,0,0,0,0,0
1607,2,134.0,0,0,0,0,0
1608,3,134.0,0,0,0,0,0
1609,2,134.0,0,0,0,0,0
1610,3,134.0,0,0,0,0,0
1611,2,134.0,0,0,0,0,0
1612,3,134.0,0,0,0,0,0
1613,2,134.0,0,0,0,0,0
1614,3,134.0,0,0,0,0,0
1615,2,134.0,0,0,0,0,0
1616,3,134.0,0,0,0,0,0
1617,2,134.0,0,0,0,0,0
1618,3,134.0,0,0,0,0,0
1619,2,134.0,0,0,0,0,0
1620,3,134.0,0,0,0,0,0
1621,2,134.0,0,0,0,0,0
1622,3,134.0,0,0,0,0,0
1623,2,134.0,0,0,0,0,0
1624,3,134.0,0,0,0,0,0
1625,2,134.0,0,0,0,0,0
1626,3,134.0,0,0,0,0,0
1627,2,134.0,0,0,0,0,0
1628,3,134.0,0,0,0,0,0
1629,2,134.0,0,0,0,0,0
1630,3,134.0,0,0,0,0,0
1631,2,134.0,0,0,0,0,0
1632,3,134.0,0,0,0,0,0
1633,2,134.0,0,0,0,0,0
1634,3,134.0,0,0,0,0,0
1635,2,134.0,0,0,0,0,0
1636,3,134.0,0,0,0,0,0
1637,2,134.0,0,0,0,0,0
1638,3,134.0,0,0,0,0,0
1639,2,134.0,0,0,0,0,0
1640,3,134.0,0,0,0,0,0
1641,2,134.0,0,0,0,0,0
1642,3,134.0,0,0,0,0,0
1643,2,134.0,0,0,0,0,0
1644,3,134.0,0,0,0,0,0
1645,2,134.0,0,0,0,0,0
1646,3,134.0,0,0,0,0,0
1647,2,134.0,0,0,0,0,0
1648,3,134.0,0,0,0,0,0
1649,2,134.0,0,0,0,0,0
1650,3,134.0,0,0,0,0,0
1651,2,134.0,0,0,0,0,0
1652,3,134.0,0,0,0,0,0
1653,2,134.0,0,0,0,0,0
1654,3,134.0,0,0,0,0,0
1655,2,134.0,0,0,0,0,0
1656,3,134.0,0,0,0,0,0
1657,2,134.0,0,0,0,0,0
1658,3,134.0,0,0,0,0,0
1659,2,134.0,0,0,0,0,0
1660,3,134.0,0,0,0,0,0
1661,2,134.0,0,0,0,0,0
1662,3,134.0,0,0,0,0,0
1663,2,134.0,0,0,0,0,0
1664,3,134.0,0,0,0,0,0
1665,2,134.0,0,0,0,0,0
1666,3,134.0,0,0,0,0,0
1667,2,134.0,0,0,0,0,0
1668,3,134.0,0,0,0,0,0
1669,2,134.0,0,0,0,0,0
1670,3,134.0,0,0,0,0,0
1671,2,134.0,0,0,0,0,0
1672,3,134.0,0,0,0,0,0
1673,2,134.0,0,0,0,0,0
1674,3,134.0,0,0,0,0,0
1675,2,134.0,0,0,0,0,0
1676,3,134.0,0,0,0,0,0
1677,2,134.0,0,0,0,0,0
1678,3,134.0,0,0,0,0,0
1679,2,134.0,0,0,0,0,0
1680,3,134.0,0,0,0,0,0
1681,2,134.0,0,0,0,0,0
1682,3,134.0,0,0,0,0,0
1683,2,134.0,0,0,0,0,0
1684,3,134.0,0,0,0,0,0
1685,2,134.0,0,0,0,0,0
1686,3,134.0,0,0,0,0,0
1687,2,134.0,0,0,0,0,0
1688,3,134.0,0,0,0,0,0
1689,2,134.0,0,0,0,0,0
1690,3,134.0,0,0,0,0,0
1691,2,134.0,0,0,0,0,0
1692,3,134.0,0,0,0,0,0
1693,2,134.0,0,0,0,0,0
1694,3,134.0,0,0,0,0,0
1695,2,134.0,0,0,0,0,0
1696,3,134.0,0,0,0,0,0
1697,2,134.0,0,0,0,0,0
1698,3,134.0,0,0,0,0,0
1699,2,134.0,0,0,0,0,0
1700,3,134.0,0,0,0,0,0
1701,2,134.0,0,0,0,0,0
1702,3,134.0,0,0,0,0,0
1703,2,134.0,0,0,0,0,0
1704,3,134.0,0,0,0,0,0
1705,2,134.0,0,0,0,0,0
1706,3,134.0,0,0,0,0,0
1707,2,134.0,0,0,0,0,0
1708,3,134.0,0,0,0,0,0
1709,2,134.0,0,0,0,0,0
1710,3,134.0,0,0,0,0,0
1711,2,134.0,0,0,0,0,0
1712,3,134.0,0,0,0,0,0
1713,2,134.0,0,0,0,0,0
1714,3,134.0,0,0,0,0,0
1715,2,134.0,0,0,0,0,0
1716,3,134.0,0,0,0,0,0
1717,2,134.0,0,0,0,0,0
1718,3,134.0,0,0,0,0,0
1719,2,134.0,0,0,0,0,0
1720,3,134.0,0,0,0,0,0
1721,2,134.0,0,0,0,0,0
1722,3,134.0,0,0,0,0,0
1723,2,134.0,0,0,0,0,0
1724,3,134.0,0,0,0,0,0
1725,2,134.0,0,0,0,0,0
1726,3,134.0,0,0,0,0,0
1727,2,134.0,0,0,0,0,0
1728,3,134.0,0,0,0,0,0
1729,2,134.0,0,0,0,0,0
1730,3,134.0,0,0,0,0,0
1731,2,134.0,0,0,0,0,0
1732,3,134.0,0,0,0,0,0
1733,2,134.0,0,0,0,0,0
1734,3,134.0,0,0,0,0,0
1735,2,134.0,0,0,0,0,0
1736,3,134.0,0,0,0,0,0
1737,2,134.0,0,0,0,0,0
1738,3,134.0,0,0,0,0,0
1739,2,134.0,0,0,0,0,0
1740,3,134.0,0,0,0,0,0
