Window_Num,Num_Packets,Avg_Length,Eth_Src,Eth_Dst,stNum_Change,sqNum_Reset,ConfRev_Change,Boolean_Data_Change
10833,12,263.58,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10834,13,253.62,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10835,12,263.58,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10836,13,253.62,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10837,12,263.58,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10838,13,253.62,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10839,12,263.58,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10840,13,253.62,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10841,12,263.58,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10842,12,250.0,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10843,12,263.58,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10844,13,253.62,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10845,12,263.58,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10846,13,253.62,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10847,12,263.58,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10848,13,253.62,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10849,12,263.58,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10850,13,253.62,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10851,12,263.58,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10852,13,253.62,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10853,12,263.58,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10854,13,253.62,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10855,12,263.58,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10856,13,253.62,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10857,12,263.58,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10858,13,253.62,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10859,12,263.58,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10860,13,253.62,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10861,12,263.58,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10862,18,260.67,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",1,1,0,1
10863,12,262.75,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10864,13,252.85,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10865,11,261.18,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10866,13,252.85,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10867,12,262.75,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10868,13,252.85,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10869,12,262.75,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10870,13,252.85,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10871,12,262.75,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10872,13,252.85,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10873,12,262.75,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10874,13,252.85,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10875,12,262.75,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10876,13,252.85,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10877,12,262.75,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10878,13,252.85,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10879,12,262.75,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10880,13,252.85,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10881,12,262.75,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10882,13,252.85,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10883,12,262.75,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10884,13,252.85,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10885,12,262.75,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10886,13,252.85,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10887,12,262.92,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10888,13,253.62,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10889,12,263.58,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10890,13,253.62,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10891,12,263.58,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10892,13,253.62,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10893,30,247.97,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",1,1,0,1
10894,15,236.33,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10895,13,252.23,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10896,12,262.17,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10897,13,252.23,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10898,12,262.17,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10899,13,252.23,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10900,12,262.17,"['00:30:a7:2c:a0:4e', '00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10901,12,248.58,"['00:30:a7:2c:a0:4e', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:59']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10902,12,262.17,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10903,13,252.23,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10904,12,262.17,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10905,10,288.0,"['00:30:a7:2c:a0:59', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10906,10,288.0,"['00:30:a7:2c:a0:59', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10907,10,288.0,"['00:30:a7:2c:a0:59', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10908,20,210.25,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",1,1,0,0
10909,13,252.23,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10910,12,262.17,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10911,13,252.23,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10912,12,262.17,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10913,13,252.23,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10914,12,262.17,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10915,13,252.23,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10916,12,262.17,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10917,13,252.23,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10918,12,262.33,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10919,13,253.38,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10920,12,263.42,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10921,13,253.38,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10922,12,263.42,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10923,13,253.38,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10924,12,263.42,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10925,13,253.38,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10926,12,263.42,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10927,13,253.38,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10928,12,263.42,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10929,13,253.38,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10930,12,263.42,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10931,13,253.38,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10932,12,263.42,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10933,13,253.38,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10934,12,263.42,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10935,13,253.38,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10936,12,263.42,"['00:30:a7:2c:a0:59', '00:50:c2:4f:9d:cd', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:22', '01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10937,10,289.5,"['00:30:a7:2c:a0:59', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
10938,7,290.57,"['00:30:a7:2c:a0:59', '00:30:a7:2c:a0:4e']","['01:0c:cd:01:00:14', '01:0c:cd:01:00:03']",0,0,0,0
