Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
4610,3,66.0,1,0,0,0,0,0,0,0.000851
4611,2,66.0,1,0,0,0,0,0,0,0.000998
4612,3,66.0,1,0,0,0,0,0,0,0.001092
4613,2,66.0,1,0,0,0,0,0,0,0.000793
4614,3,66.0,1,0,0,0,0,0,0,0.000773
4615,2,66.0,1,0,0,0,0,0,0,0.001356
4616,3,66.0,1,0,0,0,0,0,0,0.000788
4617,2,66.0,1,0,0,0,0,0,0,0.003398
4618,3,66.0,1,0,0,0,0,0,0,0.001184
4619,3,66.0,1,0,0,0,0,0,0,0.000768
4620,3,66.0,1,0,0,0,0,0,0,0.001106
4621,2,66.0,1,0,0,0,0,0,0,0.000797
4622,3,66.0,1,0,0,0,0,0,0,0.004989
4623,2,66.0,1,0,0,0,0,0,0,0.004929
4624,3,66.0,1,0,0,0,0,0,0,0.002189
4625,2,66.0,1,0,0,0,0,0,0,0.001151
4626,3,66.0,1,0,0,0,0,0,0,0.001188
4627,2,66.0,1,0,0,0,0,0,0,0.000787
4628,3,66.0,1,0,0,0,0,0,0,0.001643
4629,2,66.0,1,0,0,0,0,0,0,0.002482
4630,2,66.0,1,0,0,0,0,0,0,0.001945
4631,4,66.0,1,0,0,0,0,0,0,0.001715
4632,2,66.0,1,0,0,0,0,0,0,0.000808
4633,3,66.0,1,0,0,0,0,0,0,0.005681
4634,2,66.0,1,0,0,0,0,0,0,0.000792
4635,3,66.0,1,0,0,0,0,0,0,0.002862
4636,2,66.0,1,0,0,0,0,0,0,0.001166
4637,3,66.0,1,0,0,0,0,0,0,0.000879
4638,2,66.0,1,0,0,0,0,0,0,0.003294
4639,3,66.0,1,0,0,0,0,0,0,0.000789
4640,2,66.0,1,0,0,0,0,0,0,0.000798
4641,3,66.0,1,0,0,0,0,0,0,0.002308
4642,2,66.0,1,0,0,0,0,0,0,0.003163
4643,4,66.0,1,0,0,0,0,0,0,0.002342
4644,2,66.0,1,0,0,0,0,0,0,0.001209
4645,3,66.0,1,0,0,0,0,0,0,0.000805
4646,2,66.0,1,0,0,0,0,0,0,0.001067
4647,3,66.0,1,0,0,0,0,0,0,0.001144
4648,2,66.0,1,0,0,0,0,0,0,0.000861
4649,3,66.0,1,0,0,0,0,0,0,0.001047
4650,2,66.0,1,0,0,0,0,0,0,0.000874
4651,3,66.0,1,0,0,0,0,0,0,0.000804
4652,2,66.0,1,0,0,0,0,0,0,0.0007
4653,3,66.0,1,0,0,0,0,0,0,0.002614
4654,2,66.0,1,0,0,0,0,0,0,0.006023
4655,4,66.0,1,0,0,0,0,0,0,0.005626
4656,2,66.0,1,0,0,0,0,0,0,0.002701
4657,3,66.0,1,0,0,0,0,0,0,0.003372
4658,2,66.0,1,0,0,0,0,0,0,0.005167
4659,3,66.0,1,0,0,0,0,0,0,0.004745
4660,2,66.0,1,0,0,0,0,0,0,0.00414
4661,2,66.0,1,0,0,0,0,0,0,0.009976
