Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Analog_Input_Change,Binary_Input_Change,Src_Port_Changed,Dst_Port_Changed
4759,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4760,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4761,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4762,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4763,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
4764,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4765,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4766,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4767,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4768,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4769,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4770,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4771,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4772,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4773,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4774,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4775,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
4776,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4777,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4778,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4779,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4780,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4781,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4782,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4783,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4784,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4785,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4786,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4787,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4788,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4789,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4790,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4791,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4792,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4793,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4794,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4795,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4796,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4797,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4798,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4799,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4800,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4801,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4802,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4803,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4804,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4805,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4806,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4807,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4808,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4809,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4810,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4811,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4812,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4813,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4814,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4815,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4816,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4817,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4818,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4819,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4820,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4821,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4822,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4823,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
4824,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4825,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4826,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4827,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4828,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4829,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4830,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4831,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4832,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4833,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4834,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4835,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
4836,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4837,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4838,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4839,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4840,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4841,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4842,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4843,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4844,5,10.0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0
4845,5,13.2,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0
4846,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4847,6,32.5,0,0,0,0,0,0,0,0,3,3,1,1,1,0,0
4848,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4849,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4850,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4851,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4852,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4853,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4854,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4855,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4856,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4857,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4858,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4859,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4860,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4861,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4862,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4863,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4864,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4865,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4866,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4867,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4868,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4869,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4870,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4871,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4872,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4873,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4874,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4875,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4876,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4877,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4878,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4879,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4880,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4881,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4882,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4883,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
4884,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4885,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4886,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4887,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4888,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4889,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4890,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4891,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4892,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4893,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4894,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4895,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
4896,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4897,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4898,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4899,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4900,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4901,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4902,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4903,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4904,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4905,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4906,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4907,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
4908,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4909,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4910,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4911,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4912,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4913,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4914,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4915,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4916,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4917,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4918,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4919,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4920,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4921,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4922,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4923,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4924,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4925,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4926,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4927,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4928,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4929,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4930,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4931,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4932,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4933,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4934,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4935,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4936,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4937,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4938,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4939,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4940,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4941,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4942,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4943,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
4944,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4945,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4946,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4947,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4948,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4949,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4950,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4951,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4952,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
4953,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
4954,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4955,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
4956,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4957,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
4958,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4959,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
