Window_Num,Num_Packets,Avg_Length,Num_Streams,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
6574,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6575,5,66.0,1,1,0,0,0,0,0,0,1e-05
6576,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
6577,5,66.0,1,1,0,0,0,0,0,0,1.1e-05
6578,4,66.0,1,1,0,0,0,0,0,0,2.9e-05
6579,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
6580,5,66.0,1,1,0,0,0,0,0,0,5e-05
6581,6,66.0,1,1,0,0,0,0,0,0,2e-05
6582,4,66.0,1,1,0,0,0,0,0,0,2.3e-05
6583,5,66.0,1,1,0,0,0,0,0,0,2.5e-05
6584,5,66.0,1,1,0,0,0,0,0,0,4.7e-05
6585,5,66.0,1,1,0,0,0,0,0,0,9e-06
6586,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6587,5,66.0,1,1,0,0,0,0,0,0,9e-06
6588,4,66.0,1,1,0,0,0,0,0,0,3.4e-05
6589,6,66.0,1,1,0,0,0,0,0,0,2.5e-05
6590,4,66.0,1,1,0,0,0,0,0,0,2.6e-05
6591,5,66.0,1,1,0,0,0,0,0,0,3.2e-05
6592,6,66.0,1,1,0,0,0,0,0,0,1.3e-05
6593,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
6594,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6595,5,66.0,1,1,0,0,0,0,0,0,9e-06
6596,4,66.0,1,1,0,0,0,0,0,0,9e-06
6597,6,66.0,1,1,0,0,0,0,0,0,2.3e-05
6598,4,66.0,1,1,0,0,0,0,0,0,9e-06
6599,6,66.0,1,1,0,0,0,0,0,0,0.040981
6600,4,66.0,1,1,0,0,0,0,0,0,9e-06
6601,5,66.0,1,1,0,0,0,0,0,0,9e-06
6602,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6603,5,66.0,1,1,0,0,0,0,0,0,9e-06
6604,6,66.0,1,1,0,0,0,0,0,0,1.6e-05
6605,4,66.0,1,1,0,0,0,0,0,0,1.4e-05
6606,5,66.0,1,1,0,0,0,0,0,0,1e-05
6607,5,66.0,1,1,0,0,0,0,0,0,1.4e-05
6608,5,66.0,1,1,0,0,0,0,0,0,1.1e-05
6609,4,66.0,1,1,0,0,0,0,0,0,9e-06
6610,6,66.0,1,1,0,0,0,0,0,0,2.4e-05
6611,4,66.0,1,1,0,0,0,0,0,0,9e-06
6612,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
6613,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
6614,5,66.0,1,1,0,0,0,0,0,0,9e-06
6615,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6616,6,66.0,1,1,0,0,0,0,0,0,2.5e-05
6617,5,66.0,1,1,0,0,0,0,0,0,1.4e-05
6618,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
6619,4,66.0,1,1,0,0,0,0,0,0,9e-06
6620,6,66.0,1,1,0,0,0,0,0,0,3e-05
6621,4,66.0,1,1,0,0,0,0,0,0,0.04131
6622,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
6623,4,66.0,1,1,0,0,0,0,0,0,3e-05
6624,5,66.0,1,1,0,0,0,0,0,0,9e-06
6625,5,66.0,1,1,0,0,0,0,0,0,2.9e-05
6626,5,66.0,1,1,0,0,0,0,0,0,9e-06
6627,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
6628,6,66.0,1,1,0,0,0,0,0,0,1e-05
6629,4,66.0,1,1,0,0,0,0,0,0,9e-06
6630,6,66.0,1,1,0,0,0,0,0,0,2.4e-05
6631,4,66.0,1,1,0,0,0,0,0,0,9e-06
6632,6,66.0,1,1,0,0,0,0,0,0,9e-06
6633,4,66.0,1,1,0,0,0,0,0,0,2.4e-05
6634,5,66.0,1,1,0,0,0,0,0,0,9e-06
6635,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
6636,4,66.0,1,1,0,0,0,0,0,0,2.9e-05
6637,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
6638,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
6639,5,66.0,1,1,0,0,0,0,0,0,1e-05
6640,6,66.0,1,1,0,0,0,0,0,0,1.3e-05
6641,5,66.0,1,1,0,0,0,0,0,0,1e-05
6642,5,66.0,1,1,0,0,0,0,0,0,3.3e-05
6643,5,66.0,1,1,0,0,0,0,0,0,9e-06
6644,4,66.0,1,1,0,0,0,0,0,0,2.6e-05
6645,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
6646,4,66.0,1,1,0,0,0,0,0,0,3.5e-05
6647,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
6648,4,66.0,1,1,0,0,0,0,0,0,1.4e-05
6649,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
6650,5,66.0,1,1,0,0,0,0,0,0,2.9e-05
6651,5,66.0,1,1,0,0,0,0,0,0,9e-06
6652,6,66.0,1,1,0,0,0,0,0,0,2.9e-05
6653,5,66.0,1,1,0,0,0,0,0,0,9e-06
6654,4,66.0,1,1,0,0,0,0,0,0,9e-06
6655,6,66.0,1,1,0,0,0,0,0,0,2.5e-05
6656,4,66.0,1,1,0,0,0,0,0,0,9e-06
6657,6,66.0,1,1,0,0,0,0,0,0,1.1e-05
