Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Data_Object_Change,Src_Port_Changed,Dst_Port_Changed,Attack
10662,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10663,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10664,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10665,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10666,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10667,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10668,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10669,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10670,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10671,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10672,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10673,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10674,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10675,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10676,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10677,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10678,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10679,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10680,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10681,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10682,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10683,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10684,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10685,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10686,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10688,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10689,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10690,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10691,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10694,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10696,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10697,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10698,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10699,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10700,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10701,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10702,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10704,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10705,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10706,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10707,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10708,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10709,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10710,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10711,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10712,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10713,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10714,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10715,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10716,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10717,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10718,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10719,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10720,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10721,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10722,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10723,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10724,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10725,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10726,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10727,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10728,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10729,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10730,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10731,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10732,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10733,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10734,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10735,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10736,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10737,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10738,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10739,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10740,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10741,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10742,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10743,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10744,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10745,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10746,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10747,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10748,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10749,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10750,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10751,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10752,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10753,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10754,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10755,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10756,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10757,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10758,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10759,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10760,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10761,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10762,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10763,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10764,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10765,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10766,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10767,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10768,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10769,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10770,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10771,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10772,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10773,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10774,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10775,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10776,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10777,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10778,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10779,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10780,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10781,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10782,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10783,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10784,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10785,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10786,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10787,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10788,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10789,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10790,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10791,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10792,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10793,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10794,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10795,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10796,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10797,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10798,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10799,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10801,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10802,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10803,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10805,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10806,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10807,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10808,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10809,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10810,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10811,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10812,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10813,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10814,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10815,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10816,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10817,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10818,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10819,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10820,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10821,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10822,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10823,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10824,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10825,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10826,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10827,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10828,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10829,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10830,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10831,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10832,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10833,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10834,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10835,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10836,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10837,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10838,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10839,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10840,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10841,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10842,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10843,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10844,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10845,4,14.75,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10846,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10847,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10848,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10849,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10850,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10851,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10852,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10853,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10854,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10855,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10856,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10857,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10858,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10859,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10860,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10861,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10862,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10863,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10864,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10865,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10866,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10867,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10868,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10869,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10870,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10871,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10872,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10873,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10874,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10875,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10876,4,14.75,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10877,3,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10878,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10879,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10880,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10881,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10882,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10883,3,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10884,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10885,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10886,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10888,4,14.75,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10889,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10890,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10891,4,12.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10892,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10893,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10894,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10895,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10896,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10897,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10898,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10899,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10902,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10904,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10906,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10907,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10910,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10911,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10912,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10913,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10914,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10915,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10916,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10917,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10918,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10919,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10920,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10921,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10922,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10923,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10924,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10925,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10926,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10927,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10928,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10929,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10930,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10931,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10932,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10933,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10934,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10935,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10936,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10937,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10938,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10939,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10940,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
