Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Data_Object_Change,Src_Port_Changed,Dst_Port_Changed,Attack
10673,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10674,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10675,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10676,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10677,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10678,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10679,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
10680,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10681,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10682,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10683,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10684,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10685,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10686,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10687,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10688,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10689,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10690,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10691,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10692,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10693,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10694,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10695,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10696,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10697,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10698,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10699,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10700,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10701,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10702,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10703,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10704,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10705,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10706,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10707,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10708,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10709,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10710,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10711,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10712,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10713,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10714,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10715,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
10716,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10717,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10718,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10719,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10720,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10721,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10722,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10723,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10724,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10725,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10726,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10727,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
10728,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10729,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10730,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10731,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10732,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10733,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10734,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10735,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10736,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10737,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10738,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10739,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
10740,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10741,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10742,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10743,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10744,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10745,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10746,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10747,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10748,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10749,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10750,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10751,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10752,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
10753,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10754,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10755,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10756,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10757,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10758,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10759,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10760,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10761,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10762,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10763,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10764,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
10765,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10766,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10767,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10768,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10769,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10770,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10771,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10772,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10773,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10774,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10775,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10776,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10777,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10778,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10779,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10780,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10781,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10782,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10783,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10784,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10785,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10786,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10787,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10788,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10789,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10790,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10791,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10792,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10793,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10794,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10795,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10796,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10797,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10798,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10799,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10800,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10801,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10802,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10803,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10804,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10805,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10806,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10807,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10808,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10809,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10810,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10811,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10812,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
10813,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10814,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10815,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10816,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10817,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10818,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10819,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10820,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10821,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10822,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10823,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10824,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
10825,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10826,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10827,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10828,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10829,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10830,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10831,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10832,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10833,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10834,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10835,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10836,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10837,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10838,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10839,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10840,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10841,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10842,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10843,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10844,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10845,5,14.8,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0
10846,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10847,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10848,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10849,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10850,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10851,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10852,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10853,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10854,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10855,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10856,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10857,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10858,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10859,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10860,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10861,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10862,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10863,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10864,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10865,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10866,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10867,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10868,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10869,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10870,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10871,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10872,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
10873,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10874,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10875,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10876,5,22.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10877,5,13.2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10878,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10879,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10880,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10881,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10882,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10883,4,13,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0
10884,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
10885,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10886,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10887,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10888,5,13.2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10889,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10890,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10891,5,21.2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0
10892,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10893,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10894,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10895,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10896,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
10897,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10898,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10899,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10900,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10901,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10902,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10903,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10904,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10905,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10906,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10907,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10908,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10909,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10910,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10911,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10912,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10913,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10914,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10915,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10916,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10917,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10918,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10919,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10920,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10921,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10922,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10923,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10924,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10925,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10926,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10927,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10928,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10929,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10930,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10931,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10932,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10933,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
10934,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10935,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10936,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10937,5,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
10938,5,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
10939,4,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10940,6,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
