Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Data_Object_Change,Src_Port_Changed,Dst_Port_Changed,Attack
10662,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10663,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10664,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10665,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10666,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10667,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10668,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10669,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10670,2,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
10671,2,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
10672,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10673,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10674,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10675,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10676,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10677,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10678,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10679,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10680,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10681,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10682,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10683,3,17,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
10684,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10685,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10686,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10688,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10689,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10690,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10691,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10694,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10696,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10697,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10698,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10699,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10700,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10701,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10702,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10704,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10705,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10706,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10707,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10708,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10709,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10710,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10711,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10712,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10713,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10714,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10715,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10716,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10717,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10718,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10719,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10720,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10721,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10722,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10723,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10724,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10725,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10726,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10727,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10728,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10729,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10730,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10731,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10732,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10733,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10734,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10735,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10736,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10737,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10738,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10739,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10740,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10741,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10742,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10743,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10744,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10745,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10746,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10747,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10748,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10749,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10750,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10751,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10752,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10753,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10754,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10755,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10756,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10757,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10758,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10759,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10760,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10761,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10762,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10763,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10764,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10765,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10766,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10767,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10768,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10769,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10770,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10771,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10772,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10773,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10774,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10775,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10776,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10777,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10778,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10779,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10780,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10781,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10782,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10783,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10784,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10785,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10786,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10787,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10788,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10789,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10790,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10791,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10792,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10793,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10794,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10795,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10796,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10797,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10798,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10799,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10801,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10802,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10803,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10805,4,17,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
10806,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10807,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10808,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10809,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10810,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10811,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10812,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10813,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10814,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10815,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10816,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10817,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10818,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10819,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10820,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10821,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10822,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10823,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10824,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10825,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10826,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10827,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10828,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10829,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10830,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10831,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10832,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10833,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10834,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10835,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10836,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10837,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10838,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10839,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10840,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10841,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10842,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10843,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10844,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10845,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10846,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10847,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10848,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10849,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10850,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10851,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10852,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10853,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10854,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10855,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10856,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10857,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10858,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10859,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10860,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10861,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10862,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10863,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10864,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10865,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10866,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10867,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10868,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10869,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10870,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10871,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10872,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10873,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10874,5,15.2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1
10875,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10876,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10877,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10878,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10879,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10880,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10881,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10882,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10883,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10884,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10885,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10886,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10888,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10889,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10890,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10891,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10892,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10893,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10894,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10895,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10896,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10897,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10898,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10899,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10902,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10904,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10906,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10907,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10910,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10911,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10912,4,17,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
10913,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10914,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10915,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10916,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10917,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10918,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10919,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10920,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10921,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10922,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10923,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10924,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10925,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10926,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10927,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10928,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10929,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10930,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10931,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10932,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10933,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10934,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10935,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10936,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10937,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10938,3,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10939,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10940,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
